chr1	start1	end1	chr2	start2	end2
2	102010000	102020000	2	102240000	102250000
2	102010000	102020000	2	102440000	102450000
2	102240000	102250000	2	102440000	102450000
1	33110000	33120000	1	33610000	33620000
2	103160000	103170000	2	104860000	104870000
2	103160000	103170000	2	104940000	104950000
2	104030000	104040000	2	104410000	104420000
2	105110000	105120000	2	105230000	105240000
2	105110000	105120000	2	106560000	106570000
2	105360000	105370000	2	106540000	106550000
2	105360000	105370000	2	105520000	105530000
1	33290000	33300000	1	33460000	33470000
2	105570000	105580000	2	106540000	106550000
2	74690000	74700000	2	75610000	75620000
2	74700000	74710000	2	74870000	74880000
2	74910000	74920000	2	75400000	75410000
2	74910000	74920000	2	75610000	75620000
2	75060000	75070000	2	75400000	75410000
1	33630000	33640000	1	34740000	34750000
2	75060000	75070000	2	75610000	75620000
2	75460000	75470000	2	75610000	75620000
2	78670000	78680000	2	78980000	78990000
2	78670000	78680000	2	79210000	79220000
2	78670000	78680000	2	79880000	79890000
2	79030000	79040000	2	79220000	79230000
2	79220000	79230000	2	79870000	79880000
2	80060000	80070000	2	80500000	80510000
2	84020000	84030000	2	84300000	84310000
1	5630000	5640000	1	5740000	5750000
2	84490000	84500000	2	84860000	84870000
2	85060000	85070000	2	85280000	85290000
2	85730000	85740000	2	85810000	85820000
2	85730000	85740000	2	86080000	86090000
2	85830000	85840000	2	86070000	86080000
2	86580000	86590000	2	88040000	88050000
2	88190000	88200000	2	88670000	88680000
1	34860000	34870000	1	35290000	35300000
2	88290000	88300000	2	89810000	89820000
2	88400000	88410000	2	89800000	89810000
2	112600000	112610000	2	112940000	112950000
2	112610000	112620000	2	112710000	112720000
2	112740000	112750000	2	112940000	112950000
2	113700000	113710000	2	114540000	114550000
2	113960000	113970000	2	114550000	114560000
2	118040000	118050000	2	118200000	118210000
2	118030000	118040000	2	118860000	118870000
2	118210000	118220000	2	118850000	118860000
2	118370000	118380000	2	118850000	118860000
2	119690000	119700000	2	120320000	120330000
2	119710000	119720000	2	120170000	120180000
2	119700000	119710000	2	120670000	120680000
2	120190000	120200000	2	120310000	120320000
2	120690000	120700000	2	121070000	121080000
2	121400000	121410000	2	121710000	121720000
2	121800000	121810000	2	122450000	122460000
2	121970000	121980000	2	122450000	122460000
2	123740000	123750000	2	123990000	124000000
2	125740000	125750000	2	126770000	126780000
2	125740000	125750000	2	126970000	126980000
2	126520000	126530000	2	126770000	126780000
2	127190000	127200000	2	127470000	127480000
2	127870000	127880000	2	128100000	128110000
2	128320000	128330000	2	128720000	128730000
2	128320000	128330000	2	129240000	129250000
2	128740000	128750000	2	129230000	129240000
2	132550000	132560000	2	133840000	133850000
2	133170000	133180000	2	133830000	133840000
2	133880000	133890000	2	134420000	134430000
2	134230000	134240000	2	134410000	134420000
2	134990000	135000000	2	135710000	135720000
2	134990000	135000000	2	136390000	136400000
1	36560000	36570000	1	37320000	37330000
2	135990000	136000000	2	136370000	136380000
2	136080000	136090000	2	137830000	137840000
2	136120000	136130000	2	136210000	136220000
2	136300000	136310000	2	137830000	137840000
2	136420000	136430000	2	137830000	137840000
2	137900000	137910000	2	138810000	138820000
2	138920000	138930000	2	140860000	140870000
2	142150000	142160000	2	142630000	142640000
1	36570000	36580000	1	37430000	37440000
2	142160000	142170000	2	142980000	142990000
2	144420000	144430000	2	145750000	145760000
2	146730000	146740000	2	147910000	147920000
2	146920000	146930000	2	147900000	147910000
2	147060000	147070000	2	147910000	147920000
2	148000000	148010000	2	148650000	148660000
2	149010000	149020000	2	149560000	149570000
2	149590000	149600000	2	151240000	151250000
2	149600000	149610000	2	151050000	151060000
2	151450000	151460000	2	152010000	152020000
2	152030000	152040000	2	152630000	152640000
2	152030000	152040000	2	153520000	153530000
2	152180000	152190000	2	152630000	152640000
2	152180000	152190000	2	153510000	153520000
1	37460000	37470000	1	38830000	38840000
2	152740000	152750000	2	153510000	153520000
2	152740000	152750000	2	154370000	154380000
2	152920000	152930000	2	154370000	154380000
2	154410000	154420000	2	155310000	155320000
2	155370000	155380000	2	156590000	156600000
2	155370000	155380000	2	156890000	156900000
2	155370000	155380000	2	157050000	157060000
2	155370000	155380000	2	157190000	157200000
2	156190000	156200000	2	156580000	156590000
1	37600000	37610000	1	38830000	38840000
2	157310000	157320000	2	157600000	157610000
2	158170000	158180000	2	158740000	158750000
2	158900000	158910000	2	159800000	159810000
2	158900000	158910000	2	159960000	159970000
2	160240000	160250000	2	160990000	161000000
2	160330000	160340000	2	160980000	160990000
2	161580000	161590000	2	161940000	161950000
2	161580000	161590000	2	162120000	162130000
2	161580000	161590000	2	162290000	162300000
2	163350000	163360000	2	163610000	163620000
2	180120000	180130000	2	182070000	182080000
1	38030000	38040000	1	38820000	38830000
2	181070000	181080000	2	182070000	182080000
2	181740000	181750000	2	182640000	182650000
2	182180000	182190000	2	182650000	182660000
2	182660000	182670000	2	182970000	182980000
2	182770000	182780000	2	182970000	182980000
2	185290000	185300000	2	186450000	186460000
2	186490000	186500000	2	187570000	187580000
2	186860000	186870000	2	187450000	187460000
1	38030000	38040000	1	38590000	38600000
2	186860000	186870000	2	187580000	187590000
2	186860000	186870000	2	187840000	187850000
2	186860000	186870000	2	188510000	188520000
2	187500000	187510000	2	187570000	187580000
2	187580000	187590000	2	187840000	187850000
2	187580000	187590000	2	188510000	188520000
1	38600000	38610000	1	38820000	38830000
2	187580000	187590000	2	189410000	189420000
2	189090000	189100000	2	189410000	189420000
2	190780000	190790000	2	191520000	191530000
2	190780000	190790000	2	192160000	192170000
2	191050000	191060000	2	191520000	191530000
2	191060000	191070000	2	192160000	192170000
2	191160000	191170000	2	191520000	191530000
2	191160000	191170000	2	192160000	192170000
2	191220000	191230000	2	192160000	192170000
2	191550000	191560000	2	192160000	192170000
2	191560000	191570000	2	191690000	191700000
1	39810000	39820000	1	39970000	39980000
2	191700000	191710000	2	192160000	192170000
2	194160000	194170000	2	195310000	195320000
2	194160000	194170000	2	195930000	195940000
2	196070000	196080000	2	196330000	196340000
2	196070000	196080000	2	196450000	196460000
2	196070000	196080000	2	196750000	196760000
2	196080000	196090000	2	196290000	196300000
2	196150000	196160000	2	196260000	196270000
2	196750000	196760000	2	197770000	197780000
2	197100000	197110000	2	197380000	197390000
2	197180000	197190000	2	197370000	197380000
2	198310000	198320000	2	199480000	199490000
1	40610000	40620000	1	40840000	40850000
2	198310000	198320000	2	199730000	199740000
2	198310000	198320000	2	199930000	199940000
2	198370000	198380000	2	199480000	199490000
2	198650000	198660000	2	199480000	199490000
2	199970000	199980000	2	200700000	200710000
2	199970000	199980000	2	200480000	200490000
1	41280000	41290000	1	41420000	41430000
2	199970000	199980000	2	201170000	201180000
2	200900000	200910000	2	201170000	201180000
2	201240000	201250000	2	202170000	202180000
2	201240000	201250000	2	201360000	201370000
2	201670000	201680000	2	202170000	202180000
2	202570000	202580000	2	203110000	203120000
2	202570000	202580000	2	203450000	203460000
2	202570000	202580000	2	203810000	203820000
2	202570000	202580000	2	203910000	203920000
2	203480000	203490000	2	203810000	203820000
2	203480000	203490000	2	203900000	203910000
2	204020000	204030000	2	205930000	205940000
2	204110000	204120000	2	205930000	205940000
2	204250000	204260000	2	205940000	205950000
2	204320000	204330000	2	205930000	205940000
2	204320000	204330000	2	205670000	205680000
2	206010000	206020000	2	206140000	206150000
2	206690000	206700000	2	207470000	207480000
2	206800000	206810000	2	208060000	208070000
2	206800000	206810000	2	207470000	207480000
2	206970000	206980000	2	207470000	207480000
2	208370000	208380000	2	209560000	209570000
2	208380000	208390000	2	210190000	210200000
2	208460000	208470000	2	210200000	210210000
2	209330000	209340000	2	210200000	210210000
2	209980000	209990000	2	210190000	210200000
2	210240000	210250000	2	211150000	211160000
2	210610000	210620000	2	211030000	211040000
2	210610000	210620000	2	211150000	211160000
2	211080000	211090000	2	212560000	212570000
2	211170000	211180000	2	212560000	212570000
2	211450000	211460000	2	212560000	212570000
2	211740000	211750000	2	212560000	212570000
2	212680000	212690000	2	213240000	213250000
2	215450000	215460000	2	215820000	215830000
2	215450000	215460000	2	215910000	215920000
2	216210000	216220000	2	216400000	216410000
2	216510000	216520000	2	217740000	217750000
2	216680000	216690000	2	217730000	217740000
2	162880000	162890000	2	164480000	164490000
2	162880000	162890000	2	164710000	164720000
2	163160000	163170000	2	164600000	164610000
1	43220000	43230000	1	43410000	43420000
2	163160000	163170000	2	164710000	164720000
2	163160000	163170000	2	164920000	164930000
2	163170000	163180000	2	164530000	164540000
2	163180000	163190000	2	164060000	164070000
2	163180000	163190000	2	164420000	164430000
2	163340000	163350000	2	164060000	164070000
2	163470000	163480000	2	164060000	164070000
2	164730000	164740000	2	164990000	165000000
2	164990000	165000000	2	166380000	166390000
2	165000000	165010000	2	165690000	165700000
2	165400000	165410000	2	165690000	165700000
2	165960000	165970000	2	166110000	166120000
2	166540000	166550000	2	167210000	167220000
2	168340000	168350000	2	168690000	168700000
2	168340000	168350000	2	168750000	168760000
2	169450000	169460000	2	169770000	169780000
2	170380000	170390000	2	170800000	170810000
2	170960000	170970000	2	171420000	171430000
1	44220000	44230000	1	44590000	44600000
2	171570000	171580000	2	172120000	172130000
2	171580000	171590000	2	172470000	172480000
2	171590000	171600000	2	172700000	172710000
2	172110000	172120000	2	172470000	172480000
2	172140000	172150000	2	172700000	172710000
1	44370000	44380000	1	44590000	44600000
2	172800000	172810000	2	172930000	172940000
2	173390000	173400000	2	174340000	174350000
2	173400000	173410000	2	174060000	174070000
1	44710000	44720000	1	46330000	46340000
2	174460000	174470000	2	174540000	174550000
2	175360000	175370000	2	176640000	176650000
2	175360000	175370000	2	177150000	177160000
2	176650000	176660000	2	177140000	177150000
2	177160000	177170000	2	177320000	177330000
2	177160000	177170000	2	177410000	177420000
2	177160000	177170000	2	177740000	177750000
2	178770000	178780000	2	179750000	179760000
2	178780000	178790000	2	179430000	179440000
2	178770000	178780000	2	180060000	180070000
2	178790000	178800000	2	178910000	178920000
2	178890000	178900000	2	179750000	179760000
2	179410000	179420000	2	179750000	179760000
2	180120000	180130000	2	181470000	181480000
2	180120000	180130000	2	181710000	181720000
2	181080000	181090000	2	181530000	181540000
2	181080000	181090000	2	181710000	181720000
2	181090000	181100000	2	181470000	181480000
2	181170000	181180000	2	181460000	181470000
2	181570000	181580000	2	181710000	181720000
2	235770000	235780000	2	237060000	237070000
2	235780000	235790000	2	236170000	236180000
2	235930000	235940000	2	236170000	236180000
2	236180000	236190000	2	237060000	237070000
1	45360000	45370000	1	45480000	45490000
2	236490000	236500000	2	237030000	237040000
2	236570000	236580000	2	237040000	237050000
2	237660000	237670000	2	237740000	237750000
2	238350000	238360000	2	238960000	238970000
2	238360000	238370000	2	238780000	238790000
2	238510000	238520000	2	238780000	238790000
1	6710000	6720000	1	7210000	7220000
2	218860000	218870000	2	219140000	219150000
2	219730000	219740000	2	221580000	221590000
2	222040000	222050000	2	222610000	222620000
2	222310000	222320000	2	222610000	222620000
2	222970000	222980000	2	224280000	224290000
2	223970000	223980000	2	224450000	224460000
2	223970000	223980000	2	224770000	224780000
2	223970000	223980000	2	225650000	225660000
2	224350000	224360000	2	224450000	224460000
2	224350000	224360000	2	224770000	224780000
2	224350000	224360000	2	225650000	225660000
2	224360000	224370000	2	224640000	224650000
2	224640000	224650000	2	225650000	225660000
2	224910000	224920000	2	225650000	225660000
2	225000000	225010000	2	225650000	225660000
2	225120000	225130000	2	225650000	225660000
2	225670000	225680000	2	226800000	226810000
2	225670000	225680000	2	226980000	226990000
2	225670000	225680000	2	227100000	227110000
2	225670000	225680000	2	227230000	227240000
2	225890000	225900000	2	226800000	226810000
2	226210000	226220000	2	226800000	226810000
2	226660000	226670000	2	226780000	226790000
2	226810000	226820000	2	226980000	226990000
2	227130000	227140000	2	227760000	227770000
1	47520000	47530000	1	47710000	47720000
2	227240000	227250000	2	227760000	227770000
2	227360000	227370000	2	227760000	227770000
2	227480000	227490000	2	227760000	227770000
1	48100000	48110000	1	48210000	48220000
2	230000000	230010000	2	230160000	230170000
2	230000000	230010000	2	230610000	230620000
2	230160000	230170000	2	230610000	230620000
2	230830000	230840000	2	230980000	230990000
2	231100000	231110000	2	231420000	231430000
2	231890000	231900000	2	232510000	232520000
1	48100000	48110000	1	48500000	48510000
2	233970000	233980000	2	235110000	235120000
2	234130000	234140000	2	234500000	234510000
2	234290000	234300000	2	234480000	234490000
2	234550000	234560000	2	235110000	235120000
2	234550000	234560000	2	235740000	235750000
2	234550000	234560000	2	235590000	235600000
2	235130000	235140000	2	235590000	235600000
1	48500000	48510000	1	50340000	50350000
2	235130000	235140000	2	235740000	235750000
2	235600000	235610000	2	235740000	235750000
3	1270000	1280000	3	3010000	3020000
3	1440000	1450000	3	3010000	3020000
3	3190000	3200000	3	4280000	4290000
3	3200000	3210000	3	3990000	4000000
3	4830000	4840000	3	5000000	5010000
3	5230000	5240000	3	6790000	6800000
1	48560000	48570000	1	50340000	50350000
3	5300000	5310000	3	6790000	6800000
3	7280000	7290000	3	7540000	7550000
3	7280000	7290000	3	8100000	8110000
3	8320000	8330000	3	8410000	8420000
3	8970000	8980000	3	9300000	9310000
3	9500000	9510000	3	10730000	10740000
3	9850000	9860000	3	10730000	10740000
1	48570000	48580000	1	48690000	48700000
3	10760000	10770000	3	10880000	10890000
3	10760000	10770000	3	11050000	11060000
3	10940000	10950000	3	11650000	11660000
3	11060000	11070000	3	11650000	11660000
3	11380000	11390000	3	12470000	12480000
3	11650000	11660000	3	11800000	11810000
1	6720000	6730000	1	7640000	7650000
1	48570000	48580000	1	48810000	48820000
3	12130000	12140000	3	12470000	12480000
3	12130000	12140000	3	12720000	12730000
3	12870000	12880000	3	13640000	13650000
3	13080000	13090000	3	13460000	13470000
1	48690000	48700000	1	50330000	50340000
3	13660000	13670000	3	14910000	14920000
3	13890000	13900000	3	14910000	14920000
3	13900000	13910000	3	14460000	14470000
3	14200000	14210000	3	14460000	14470000
3	14200000	14210000	3	14920000	14930000
3	14260000	14270000	3	14460000	14470000
3	14500000	14510000	3	14910000	14920000
3	14640000	14650000	3	14920000	14930000
3	15190000	15200000	3	16180000	16190000
3	15180000	15190000	3	16240000	16250000
1	50370000	50380000	1	50710000	50720000
3	15260000	15270000	3	15370000	15380000
3	15810000	15820000	3	16240000	16250000
3	16270000	16280000	3	17230000	17240000
3	16280000	16290000	3	16540000	16550000
3	16590000	16600000	3	17230000	17240000
3	16590000	16600000	3	17410000	17420000
3	16590000	16600000	3	17840000	17850000
1	50370000	50380000	1	51180000	51190000
3	17250000	17260000	3	17830000	17840000
3	17260000	17270000	3	18990000	19000000
3	17420000	17430000	3	17840000	17850000
3	17430000	17440000	3	18380000	18390000
3	17430000	17440000	3	18990000	19000000
3	17890000	17900000	3	18980000	18990000
3	17890000	17900000	3	18380000	18390000
3	18560000	18570000	3	18750000	18760000
1	50370000	50380000	1	52000000	52010000
3	37970000	37980000	3	38650000	38660000
3	38510000	38520000	3	39020000	39030000
1	50770000	50780000	1	51180000	51190000
3	39710000	39720000	3	40180000	40190000
3	40190000	40200000	3	41870000	41880000
3	40330000	40340000	3	40570000	40580000
3	40330000	40340000	3	41870000	41880000
3	40580000	40590000	3	41870000	41880000
3	41890000	41900000	3	42100000	42110000
3	41890000	41900000	3	42440000	42450000
3	42240000	42250000	3	42440000	42450000
3	42240000	42250000	3	42540000	42550000
3	42780000	42790000	3	42880000	42890000
3	42960000	42970000	3	43500000	43510000
3	43220000	43230000	3	43370000	43380000
3	43220000	43230000	3	43500000	43510000
3	43540000	43550000	3	44210000	44220000
3	43760000	43770000	3	44200000	44210000
3	44320000	44330000	3	44520000	44530000
3	45040000	45050000	3	45210000	45220000
3	45040000	45050000	3	45920000	45930000
3	46090000	46100000	3	46360000	46370000
3	47520000	47530000	3	47790000	47800000
1	50760000	50770000	1	52000000	52010000
3	47830000	47840000	3	48150000	48160000
3	49320000	49330000	3	49440000	49450000
3	50430000	50440000	3	50540000	50550000
3	50810000	50820000	3	51320000	51330000
3	52000000	52010000	3	52130000	52140000
1	50930000	50940000	1	51180000	51190000
3	53210000	53220000	3	53710000	53720000
3	53300000	53310000	3	53710000	53720000
3	54140000	54150000	3	54370000	54380000
3	54850000	54860000	3	55730000	55740000
3	54840000	54850000	3	56480000	56490000
1	6720000	6730000	1	7070000	7080000
1	51890000	51900000	1	52000000	52010000
3	54850000	54860000	3	56250000	56260000
3	56700000	56710000	3	56980000	56990000
3	57100000	57110000	3	57840000	57850000
1	51890000	51900000	1	53180000	53190000
3	58320000	58330000	3	58410000	58420000
3	58640000	58650000	3	59850000	59860000
3	59210000	59220000	3	59560000	59570000
3	59210000	59220000	3	59850000	59860000
3	59570000	59580000	3	60940000	60950000
3	59580000	59590000	3	61360000	61370000
1	52120000	52130000	1	53180000	53190000
3	59580000	59590000	3	59850000	59860000
3	61540000	61550000	3	62180000	62190000
3	61860000	61870000	3	62180000	62190000
3	62620000	62630000	3	63330000	63340000
1	52130000	52140000	1	52670000	52680000
3	62620000	62630000	3	64480000	64490000
3	64030000	64040000	3	64470000	64480000
3	64030000	64040000	3	65740000	65750000
1	52410000	52420000	1	52680000	52690000
3	65780000	65790000	3	66820000	66830000
3	66270000	66280000	3	66390000	66400000
3	66950000	66960000	3	68880000	68890000
3	67110000	67120000	3	68880000	68890000
3	67370000	67380000	3	68880000	68890000
3	67810000	67820000	3	68870000	68880000
3	69150000	69160000	3	69940000	69950000
3	69140000	69150000	3	69670000	69680000
3	69150000	69160000	3	69300000	69310000
3	69150000	69160000	3	69420000	69430000
3	69310000	69320000	3	69410000	69420000
3	69310000	69320000	3	69670000	69680000
3	70060000	70070000	3	71660000	71670000
3	70360000	70370000	3	71640000	71650000
3	70540000	70550000	3	71650000	71660000
3	70540000	70550000	3	71510000	71520000
3	70540000	70550000	3	71590000	71600000
3	71710000	71720000	3	73070000	73080000
3	71710000	71720000	3	72820000	72830000
3	71870000	71880000	3	72820000	72830000
1	53470000	53480000	1	54810000	54820000
3	73100000	73110000	3	73500000	73510000
3	20510000	20520000	3	21480000	21490000
3	20510000	20520000	3	22110000	22120000
3	22560000	22570000	3	23790000	23800000
3	22560000	22570000	3	23870000	23880000
3	23880000	23890000	3	24230000	24240000
3	23880000	23890000	3	24670000	24680000
1	53480000	53490000	1	53750000	53760000
3	23890000	23900000	3	23980000	23990000
3	23900000	23910000	3	25590000	25600000
3	24000000	24010000	3	25590000	25600000
3	24000000	24010000	3	24230000	24240000
3	24770000	24780000	3	25590000	25600000
3	25650000	25660000	3	25840000	25850000
3	25650000	25660000	3	26110000	26120000
3	25840000	25850000	3	26710000	26720000
3	25840000	25850000	3	27120000	27130000
3	25840000	25850000	3	27260000	27270000
3	27330000	27340000	3	27680000	27690000
3	27470000	27480000	3	27670000	27680000
1	6790000	6800000	1	7210000	7220000
3	28470000	28480000	3	30190000	30200000
3	28660000	28670000	3	30190000	30200000
3	28910000	28920000	3	30190000	30200000
3	28910000	28920000	3	30740000	30750000
1	53860000	53870000	1	53950000	53960000
3	30780000	30790000	3	30930000	30940000
3	31860000	31870000	3	32140000	32150000
3	32010000	32020000	3	32140000	32150000
3	32170000	32180000	3	32330000	32340000
3	32170000	32180000	3	32470000	32480000
3	32170000	32180000	3	32660000	32670000
3	32380000	32390000	3	32460000	32470000
3	32510000	32520000	3	32660000	32670000
1	54060000	54070000	1	54490000	54500000
3	32510000	32520000	3	32930000	32940000
3	32940000	32950000	3	33780000	33790000
3	33120000	33130000	3	33780000	33790000
3	33630000	33640000	3	33780000	33790000
3	33890000	33900000	3	34690000	34700000
3	33950000	33960000	3	35910000	35920000
3	34260000	34270000	3	35910000	35920000
3	34700000	34710000	3	35910000	35920000
3	34880000	34890000	3	35910000	35920000
3	35960000	35970000	3	36540000	36550000
3	35960000	35970000	3	36700000	36710000
3	35960000	35970000	3	36860000	36870000
1	55140000	55150000	1	55270000	55280000
3	36870000	36880000	3	36950000	36960000
3	79520000	79530000	3	80680000	80690000
3	79520000	79530000	3	81240000	81250000
3	81580000	81590000	3	83520000	83530000
3	81870000	81880000	3	83520000	83530000
1	54940000	54950000	1	56580000	56590000
3	81910000	81920000	3	82130000	82140000
3	84540000	84550000	3	85570000	85580000
3	85820000	85830000	3	86560000	86570000
3	86770000	86780000	3	87160000	87170000
3	86770000	86780000	3	88000000	88010000
3	86970000	86980000	3	87160000	87170000
3	86970000	86980000	3	88000000	88010000
3	88200000	88210000	3	90090000	90100000
1	54940000	54950000	1	56700000	56710000
3	96860000	96870000	3	97710000	97720000
3	96860000	96870000	3	98010000	98020000
3	98040000	98050000	3	99770000	99780000
3	98040000	98050000	3	98320000	98330000
3	98040000	98050000	3	98570000	98580000
3	98600000	98610000	3	99770000	99780000
3	98600000	98610000	3	99170000	99180000
3	99830000	99840000	3	100250000	100260000
3	99830000	99840000	3	100590000	100600000
3	100060000	100070000	3	100250000	100260000
3	100320000	100330000	3	100580000	100590000
3	100730000	100740000	3	101370000	101380000
3	101070000	101080000	3	101630000	101640000
3	101800000	101810000	3	102530000	102540000
1	55130000	55140000	1	56580000	56590000
3	101810000	101820000	3	102220000	102230000
3	102230000	102240000	3	102530000	102540000
3	106620000	106630000	3	107060000	107070000
1	55140000	55150000	1	56700000	56710000
3	106820000	106830000	3	107050000	107060000
3	107230000	107240000	3	108470000	108480000
3	107230000	107240000	3	108550000	108560000
3	107240000	107250000	3	107740000	107750000
3	107930000	107940000	3	108470000	108480000
3	108490000	108500000	3	108910000	108920000
3	108490000	108500000	3	109080000	109090000
3	108660000	108670000	3	108910000	108920000
3	108660000	108670000	3	109080000	109090000
1	6790000	6800000	1	7640000	7650000
1	55280000	55290000	1	56580000	56590000
3	112120000	112130000	3	112980000	112990000
3	112320000	112330000	3	112520000	112530000
3	113050000	113060000	3	113570000	113580000
1	55280000	55290000	1	56700000	56710000
3	114150000	114160000	3	115820000	115830000
3	114150000	114160000	3	114410000	114420000
3	114820000	114830000	3	115690000	115700000
3	114820000	114830000	3	115810000	115820000
3	115090000	115100000	3	115810000	115820000
3	115090000	115100000	3	115170000	115180000
3	115210000	115220000	3	115690000	115700000
3	116770000	116780000	3	117520000	117530000
3	116770000	116780000	3	117720000	117730000
3	116860000	116870000	3	117720000	117730000
3	117010000	117020000	3	117720000	117730000
3	117010000	117020000	3	118810000	118820000
3	117020000	117030000	3	117440000	117450000
3	117020000	117030000	3	117520000	117530000
1	55370000	55380000	1	56580000	56590000
3	118880000	118890000	3	119090000	119100000
3	119260000	119270000	3	119680000	119690000
3	119890000	119900000	3	120170000	120180000
3	122100000	122110000	3	122270000	122280000
1	55470000	55480000	1	56580000	56590000
3	122940000	122950000	3	123260000	123270000
3	122940000	122950000	3	123550000	123560000
3	123640000	123650000	3	124550000	124560000
3	123720000	123730000	3	124460000	124470000
1	56830000	56840000	1	57340000	57350000
3	123720000	123730000	3	124550000	124560000
3	124350000	124360000	3	124540000	124550000
3	124990000	125000000	3	125430000	125440000
3	126130000	126140000	3	127540000	127550000
3	126250000	126260000	3	126380000	126390000
1	56830000	56840000	1	58040000	58050000
3	126670000	126680000	3	127540000	127550000
3	126680000	126690000	3	127450000	127460000
3	126750000	126760000	3	127450000	127460000
3	126750000	126760000	3	127540000	127550000
3	127650000	127660000	3	127830000	127840000
3	127650000	127660000	3	127960000	127970000
1	56830000	56840000	1	58150000	58160000
3	128160000	128170000	3	128590000	128600000
3	128420000	128430000	3	128590000	128600000
3	129380000	129390000	3	129930000	129940000
3	129630000	129640000	3	129930000	129940000
3	129640000	129650000	3	129820000	129830000
3	131030000	131040000	3	131790000	131800000
3	131040000	131050000	3	132020000	132030000
3	131040000	131050000	3	131480000	131490000
3	131040000	131050000	3	132180000	132190000
3	131790000	131800000	3	132020000	132030000
3	131790000	131800000	3	132180000	132190000
1	56830000	56840000	1	58640000	58650000
3	132530000	132540000	3	132640000	132650000
3	132730000	132740000	3	133390000	133400000
3	132730000	132740000	3	134210000	134220000
1	7040000	7050000	1	7640000	7650000
3	133930000	133940000	3	134210000	134220000
3	133930000	133940000	3	134470000	134480000
3	134210000	134220000	3	134470000	134480000
3	134300000	134310000	3	134470000	134480000
3	134300000	134310000	3	135890000	135900000
3	134600000	134610000	3	135890000	135900000
1	58510000	58520000	1	58650000	58660000
3	134590000	134600000	3	136040000	136050000
3	136070000	136080000	3	137010000	137020000
3	136060000	136070000	3	137950000	137960000
3	136070000	136080000	3	136380000	136390000
3	136280000	136290000	3	137010000	137020000
1	58520000	58530000	1	59740000	59750000
3	136300000	136310000	3	137960000	137970000
3	136390000	136400000	3	137010000	137020000
3	136400000	136410000	3	137950000	137960000
3	136760000	136770000	3	137950000	137960000
3	137100000	137110000	3	137960000	137970000
3	138070000	138080000	3	139330000	139340000
3	138410000	138420000	3	139330000	139340000
3	138690000	138700000	3	138910000	138920000
3	139420000	139430000	3	140860000	140870000
3	139420000	139430000	3	141100000	141110000
3	139420000	139430000	3	141190000	141200000
3	139430000	139440000	3	140730000	140740000
1	58740000	58750000	1	59700000	59710000
3	140120000	140130000	3	140860000	140870000
3	140900000	140910000	3	141100000	141110000
3	140900000	140910000	3	141190000	141200000
3	141000000	141010000	3	141190000	141200000
3	141300000	141310000	3	141450000	141460000
3	141300000	141310000	3	141560000	141570000
3	141470000	141480000	3	141550000	141560000
1	58760000	58770000	1	59300000	59310000
3	142580000	142590000	3	142990000	143000000
3	142580000	142590000	3	143670000	143680000
3	142580000	142590000	3	143760000	143770000
3	142580000	142590000	3	143960000	143970000
3	142830000	142840000	3	143760000	143770000
3	143040000	143050000	3	143660000	143670000
1	59970000	59980000	1	61450000	61460000
3	143120000	143130000	3	143660000	143670000
3	143770000	143780000	3	143950000	143960000
3	143890000	143900000	3	145760000	145770000
