chr1	start1	end1	chr2	start2	end2
3	53300000	53310000	3	53700000	53710000
3	54140000	54150000	3	54370000	54380000
3	3190000	3200000	3	4280000	4290000
3	4710000	4720000	3	5200000	5210000
3	4710000	4720000	3	5050000	5060000
3	4830000	4840000	3	5000000	5010000
3	5230000	5240000	3	6800000	6810000
3	8310000	8320000	3	8410000	8420000
3	8970000	8980000	3	9300000	9310000
3	9500000	9510000	3	10730000	10740000
3	10340000	10350000	3	10720000	10730000
3	10760000	10770000	3	11050000	11060000
3	10760000	10770000	3	11330000	11340000
3	10760000	10770000	3	11650000	11660000
3	11060000	11070000	3	11330000	11340000
3	11060000	11070000	3	11650000	11660000
3	11370000	11380000	3	11810000	11820000
3	11370000	11380000	3	12470000	12480000
3	11370000	11380000	3	12880000	12890000
1	42580000	42590000	1	43070000	43080000
3	11650000	11660000	3	12890000	12900000
3	12130000	12140000	3	12470000	12480000
3	12130000	12140000	3	12880000	12890000
3	12880000	12890000	3	13460000	13470000
3	12900000	12910000	3	12980000	12990000
3	13080000	13090000	3	13460000	13470000
3	13200000	13210000	3	13450000	13460000
3	13490000	13500000	3	13640000	13650000
3	13490000	13500000	3	14920000	14930000
3	13660000	13670000	3	14910000	14920000
1	42770000	42780000	1	43070000	43080000
3	13890000	13900000	3	14470000	14480000
3	13890000	13900000	3	14910000	14920000
3	14200000	14210000	3	14460000	14470000
3	14260000	14270000	3	14910000	14920000
3	14260000	14270000	3	14460000	14470000
3	15180000	15190000	3	16550000	16560000
3	15190000	15200000	3	16240000	16250000
3	15230000	15240000	3	15560000	15570000
3	15250000	15260000	3	15390000	15400000
1	5630000	5640000	1	5740000	5750000
1	42910000	42920000	1	43070000	43080000
3	15820000	15830000	3	16240000	16250000
3	16280000	16290000	3	17410000	17420000
3	16280000	16290000	3	16540000	16550000
3	16280000	16290000	3	17230000	17240000
3	16590000	16600000	3	17840000	17850000
3	17250000	17260000	3	17840000	17850000
3	17260000	17270000	3	18980000	18990000
1	43220000	43230000	1	43410000	43420000
3	17430000	17440000	3	17840000	17850000
3	17890000	17900000	3	18980000	18990000
3	17890000	17900000	3	18380000	18390000
3	54850000	54860000	3	56250000	56260000
3	56700000	56710000	3	56790000	56800000
3	56700000	56710000	3	56980000	56990000
3	57170000	57180000	3	57840000	57850000
3	57870000	57880000	3	58160000	58170000
3	58010000	58020000	3	58150000	58160000
1	43220000	43230000	1	44040000	44050000
3	58310000	58320000	3	58520000	58530000
3	58320000	58330000	3	58410000	58420000
3	59210000	59220000	3	59850000	59860000
3	59570000	59580000	3	59840000	59850000
3	62620000	62630000	3	63990000	64000000
3	62640000	62650000	3	64480000	64490000
3	62650000	62660000	3	63220000	63230000
3	63350000	63360000	3	63800000	63810000
3	63350000	63360000	3	63990000	64000000
3	66260000	66270000	3	66820000	66830000
3	66400000	66410000	3	66810000	66820000
3	66940000	66950000	3	68880000	68890000
3	67110000	67120000	3	68870000	68880000
3	67370000	67380000	3	68880000	68890000
3	67810000	67820000	3	68870000	68880000
3	69150000	69160000	3	69660000	69670000
3	69170000	69180000	3	69420000	69430000
1	44220000	44230000	1	44600000	44610000
3	69310000	69320000	3	69670000	69680000
3	69310000	69320000	3	69410000	69420000
3	70070000	70080000	3	71650000	71660000
3	70530000	70540000	3	71290000	71300000
3	70530000	70540000	3	71640000	71650000
3	70540000	70550000	3	71590000	71600000
3	70710000	70720000	3	71630000	71640000
3	70990000	71000000	3	71590000	71600000
3	71690000	71700000	3	73070000	73080000
3	71710000	71720000	3	72820000	72830000
1	44370000	44380000	1	44590000	44600000
3	23890000	23900000	3	24230000	24240000
3	23890000	23900000	3	24680000	24690000
3	23890000	23900000	3	25590000	25600000
3	23990000	24000000	3	25590000	25600000
3	25650000	25660000	3	25850000	25860000
3	25650000	25660000	3	26110000	26120000
3	25640000	25650000	3	26710000	26720000
3	25840000	25850000	3	26710000	26720000
3	27130000	27140000	3	28320000	28330000
1	44720000	44730000	1	45300000	45310000
3	27330000	27340000	3	27680000	27690000
3	27310000	27320000	3	28320000	28330000
3	27710000	27720000	3	28310000	28320000
3	28910000	28920000	3	30720000	30730000
3	30110000	30120000	3	30700000	30710000
3	30770000	30780000	3	31760000	31770000
3	30770000	30780000	3	32140000	32150000
3	30770000	30780000	3	32330000	32340000
3	31610000	31620000	3	32150000	32160000
3	31610000	31620000	3	32330000	32340000
3	32170000	32180000	3	32330000	32340000
3	32380000	32390000	3	32460000	32470000
3	32510000	32520000	3	32660000	32670000
3	32510000	32520000	3	32930000	32940000
3	32510000	32520000	3	33080000	33090000
3	32510000	32520000	3	33780000	33790000
3	32730000	32740000	3	32930000	32940000
3	32940000	32950000	3	33370000	33380000
3	33130000	33140000	3	33370000	33380000
3	33130000	33140000	3	33780000	33790000
1	45350000	45360000	1	45570000	45580000
3	33630000	33640000	3	33770000	33780000
3	34870000	34880000	3	35910000	35920000
3	35960000	35970000	3	36700000	36710000
3	36730000	36740000	3	37210000	37220000
3	36860000	36870000	3	36950000	36960000
3	37020000	37030000	3	37200000	37210000
3	37850000	37860000	3	37960000	37970000
3	96860000	96870000	3	98020000	98030000
3	97790000	97800000	3	98020000	98030000
1	45360000	45370000	1	45480000	45490000
3	98040000	98050000	3	99760000	99770000
3	98600000	98610000	3	98800000	98810000
3	99820000	99830000	3	101380000	101390000
3	99830000	99840000	3	100250000	100260000
3	99830000	99840000	3	100590000	100600000
3	100060000	100070000	3	100250000	100260000
3	100310000	100320000	3	100590000	100600000
3	100310000	100320000	3	101370000	101380000
1	5630000	5640000	1	5900000	5910000
3	100730000	100740000	3	101370000	101380000
3	101800000	101810000	3	102530000	102540000
3	101810000	101820000	3	102220000	102230000
3	102230000	102240000	3	102530000	102540000
3	105680000	105690000	3	106610000	106620000
3	105680000	105690000	3	107100000	107110000
3	107240000	107250000	3	107740000	107750000
3	107240000	107250000	3	108550000	108560000
3	112110000	112120000	3	112520000	112530000
3	112320000	112330000	3	112520000	112530000
1	46030000	46040000	1	46350000	46360000
3	114140000	114150000	3	115810000	115820000
3	114150000	114160000	3	114410000	114420000
3	114830000	114840000	3	115690000	115700000
3	116770000	116780000	3	117430000	117440000
3	116770000	116780000	3	117520000	117530000
3	117020000	117030000	3	117520000	117530000
3	122100000	122110000	3	122260000	122270000
3	123640000	123650000	3	124550000	124560000
3	124010000	124020000	3	124540000	124550000
3	124560000	124570000	3	124900000	124910000
3	124570000	124580000	3	124680000	124690000
3	124990000	125000000	3	125430000	125440000
3	124990000	125000000	3	125580000	125590000
3	126130000	126140000	3	127540000	127550000
3	126750000	126760000	3	127450000	127460000
3	126750000	126760000	3	127540000	127550000
3	127650000	127660000	3	127960000	127970000
3	127650000	127660000	3	128590000	128600000
3	128080000	128090000	3	128590000	128600000
3	128420000	128430000	3	128590000	128600000
3	129480000	129490000	3	129820000	129830000
3	129480000	129490000	3	129930000	129940000
3	129640000	129650000	3	129820000	129830000
3	129640000	129650000	3	129930000	129940000
3	131030000	131040000	3	132180000	132190000
3	131040000	131050000	3	132020000	132030000
3	131790000	131800000	3	132020000	132030000
1	47400000	47410000	1	48200000	48210000
3	132700000	132710000	3	133610000	133620000
3	132730000	132740000	3	133390000	133400000
3	133040000	133050000	3	133380000	133390000
3	133810000	133820000	3	134210000	134220000
3	133810000	133820000	3	134470000	134480000
3	133930000	133940000	3	134210000	134220000
3	133930000	133940000	3	134470000	134480000
3	134200000	134210000	3	135890000	135900000
3	134210000	134220000	3	134470000	134480000
1	47730000	47740000	1	48200000	48210000
3	134300000	134310000	3	134470000	134480000
3	134310000	134320000	3	135890000	135900000
3	134600000	134610000	3	135890000	135900000
3	134600000	134610000	3	136040000	136050000
3	136070000	136080000	3	137960000	137970000
3	136070000	136080000	3	137010000	137020000
3	136380000	136390000	3	137010000	137020000
3	136760000	136770000	3	137000000	137010000
3	138060000	138070000	3	139320000	139330000
1	48560000	48570000	1	50340000	50350000
3	138070000	138080000	3	138920000	138930000
3	138410000	138420000	3	138920000	138930000
3	138410000	138420000	3	139320000	139330000
3	138480000	138490000	3	138910000	138920000
3	138690000	138700000	3	138910000	138920000
3	138930000	138940000	3	139330000	139340000
3	139420000	139430000	3	140860000	140870000
3	141000000	141010000	3	141190000	141200000
3	141300000	141310000	3	141560000	141570000
1	48570000	48580000	1	48810000	48820000
3	141460000	141470000	3	141910000	141920000
3	141460000	141470000	3	141990000	142000000
3	141470000	141480000	3	141550000	141560000
3	141570000	141580000	3	141910000	141920000
3	141570000	141580000	3	141990000	142000000
3	141740000	141750000	3	141890000	141900000
3	142580000	142590000	3	142990000	143000000
3	143120000	143130000	3	143640000	143650000
3	143770000	143780000	3	143950000	143960000
1	50370000	50380000	1	50700000	50710000
3	167390000	167400000	3	167880000	167890000
3	168050000	168060000	3	168850000	168860000
3	168200000	168210000	3	168850000	168860000
3	168850000	168860000	3	169730000	169740000
3	169130000	169140000	3	169740000	169750000
3	170300000	170310000	3	170810000	170820000
3	170960000	170970000	3	172650000	172660000
1	50370000	50380000	1	51180000	51190000
3	171050000	171060000	3	172660000	172670000
3	172330000	172340000	3	172650000	172660000
3	172480000	172490000	3	172600000	172610000
3	172810000	172820000	3	173040000	173050000
3	177040000	177050000	3	178380000	178390000
3	177070000	177080000	3	177170000	177180000
3	177200000	177210000	3	177350000	177360000
3	178430000	178440000	3	179550000	179560000
3	179010000	179020000	3	179310000	179320000
1	6250000	6260000	1	7210000	7220000
1	50770000	50780000	1	51190000	51200000
3	146060000	146070000	3	146580000	146590000
3	146210000	146220000	3	146570000	146580000
3	148960000	148970000	3	149260000	149270000
3	149110000	149120000	3	150210000	150220000
3	149950000	149960000	3	151140000	151150000
3	149950000	149960000	3	150490000	150500000
3	150280000	150290000	3	150490000	150500000
3	150520000	150530000	3	150860000	150870000
1	50930000	50940000	1	51180000	51190000
3	150520000	150530000	3	151280000	151290000
3	151160000	151170000	3	151280000	151290000
3	151160000	151170000	3	151840000	151850000
3	151290000	151300000	3	151830000	151840000
3	151440000	151450000	3	151830000	151840000
3	151440000	151450000	3	151920000	151930000
3	152180000	152190000	3	152440000	152450000
3	153030000	153040000	3	154250000	154260000
3	153030000	153040000	3	153590000	153600000
3	153030000	153040000	3	153760000	153770000
1	51890000	51900000	1	52000000	52010000
3	154330000	154340000	3	155320000	155330000
3	154330000	154340000	3	155700000	155710000
3	154750000	154760000	3	155320000	155330000
3	154750000	154760000	3	155700000	155710000
3	155350000	155360000	3	155700000	155710000
3	155350000	155360000	3	157130000	157140000
3	156140000	156150000	3	156520000	156530000
3	156150000	156160000	3	157070000	157080000
3	156520000	156530000	3	157110000	157120000
3	157530000	157540000	3	158780000	158790000
3	157530000	157540000	3	159250000	159260000
3	157610000	157620000	3	158430000	158440000
3	157610000	157620000	3	159250000	159260000
3	158840000	158850000	3	159250000	159260000
3	158910000	158920000	3	159250000	159260000
3	159260000	159270000	3	159800000	159810000
3	159260000	159270000	3	160010000	160020000
3	159260000	159270000	3	160410000	160420000
3	159820000	159830000	3	160000000	160010000
3	159840000	159850000	3	160410000	160420000
1	53270000	53280000	1	53390000	53400000
3	160020000	160030000	3	160410000	160420000
3	160700000	160710000	3	160940000	160950000
3	160700000	160710000	3	161420000	161430000
3	161270000	161280000	3	161410000	161420000
3	161560000	161570000	3	163480000	163490000
3	161850000	161860000	3	163480000	163490000
3	181320000	181330000	3	182680000	182690000
3	183120000	183130000	3	183380000	183390000
3	183180000	183190000	3	183380000	183390000
1	53270000	53280000	1	53950000	53960000
3	183180000	183190000	3	183760000	183770000
3	183460000	183470000	3	183760000	183770000
3	183890000	183900000	3	184530000	184540000
3	184550000	184560000	3	184780000	184790000
3	184860000	184870000	3	185310000	185320000
3	184870000	184880000	3	185180000	185190000
1	53270000	53280000	1	54810000	54820000
3	185970000	185980000	3	187690000	187700000
3	185980000	185990000	3	186240000	186250000
3	186090000	186100000	3	186230000	186240000
3	187310000	187320000	3	187680000	187690000
3	187730000	187740000	3	189140000	189150000
3	187730000	187740000	3	188950000	188960000
1	53480000	53490000	1	53950000	53960000
3	187730000	187740000	3	189040000	189050000
3	187750000	187760000	3	188170000	188180000
3	187750000	187760000	3	188360000	188370000
3	188960000	188970000	3	189140000	189150000
3	189270000	189280000	3	189950000	189960000
3	189960000	189970000	3	191050000	191060000
3	190700000	190710000	3	191050000	191060000
3	190700000	190710000	3	192440000	192450000
1	53480000	53490000	1	54810000	54820000
3	190810000	190820000	3	191050000	191060000
3	190810000	190820000	3	192440000	192450000
3	190880000	190890000	3	191040000	191050000
3	191130000	191140000	3	192430000	192440000
3	192460000	192470000	3	192800000	192810000
3	192470000	192480000	3	193570000	193580000
3	192560000	192570000	3	192790000	192800000
3	192560000	192570000	3	194320000	194330000
3	192810000	192820000	3	193570000	193580000
3	192810000	192820000	3	194320000	194330000
1	53860000	53870000	1	53950000	53960000
3	192810000	192820000	3	194410000	194420000
3	192820000	192830000	3	194140000	194150000
3	193660000	193670000	3	194310000	194320000
3	193780000	193790000	3	194310000	194320000
3	194330000	194340000	3	195260000	195270000
3	196070000	196080000	3	196190000	196200000
3	196610000	196620000	3	197180000	197190000
1	6350000	6360000	1	6640000	6650000
3	197220000	197230000	3	197510000	197520000
4	1740000	1750000	4	1900000	1910000
4	4480000	4490000	4	5800000	5810000
4	4670000	4680000	4	5800000	5810000
4	4890000	4900000	4	5800000	5810000
4	4990000	5000000	4	5800000	5810000
4	6240000	6250000	4	6540000	6550000
4	6720000	6730000	4	7070000	7080000
1	54070000	54080000	1	54490000	54500000
4	6720000	6730000	4	6870000	6880000
4	8250000	8260000	4	8400000	8410000
4	8460000	8470000	4	8910000	8920000
4	10160000	10170000	4	10540000	10550000
4	10570000	10580000	4	11720000	11730000
4	13650000	13660000	4	14790000	14800000
4	15230000	15240000	4	16260000	16270000
4	15800000	15810000	4	16260000	16270000
4	15880000	15890000	4	16260000	16270000
4	16020000	16030000	4	16260000	16270000
4	16020000	16030000	4	17470000	17480000
4	16030000	16040000	4	16190000	16200000
4	16280000	16290000	4	17460000	17470000
4	17540000	17550000	4	18590000	18600000
4	17630000	17640000	4	18590000	18600000
4	17820000	17830000	4	18590000	18600000
4	37600000	37610000	4	38030000	38040000
4	37800000	37810000	4	38030000	38040000
4	38060000	38070000	4	38670000	38680000
4	38060000	38070000	4	38730000	38740000
4	38180000	38190000	4	38690000	38700000
4	38900000	38910000	4	39130000	39140000
4	40150000	40160000	4	40310000	40320000
4	40920000	40930000	4	41650000	41660000
1	55140000	55150000	1	55270000	55280000
4	41280000	41290000	4	42520000	42530000
4	41280000	41290000	4	41660000	41670000
4	41280000	41290000	4	41870000	41880000
4	41690000	41700000	4	42520000	42530000
4	41950000	41960000	4	42510000	42520000
4	41950000	41960000	4	42860000	42870000
4	42560000	42570000	4	42860000	42870000
4	42570000	42580000	4	42740000	42750000
4	47680000	47690000	4	48540000	48550000
4	48120000	48130000	4	48540000	48550000
1	19910000	19920000	1	20490000	20500000
4	48570000	48580000	4	48960000	48970000
4	52380000	52390000	4	52980000	52990000
4	53010000	53020000	4	53900000	53910000
4	54320000	54330000	4	54960000	54970000
4	54320000	54330000	4	55310000	55320000
4	54320000	54330000	4	55730000	55740000
4	54680000	54690000	4	54950000	54960000
4	54960000	54970000	4	55320000	55330000
4	67530000	67540000	4	67670000	67680000
4	70610000	70620000	4	72290000	72300000
4	70650000	70660000	4	71710000	71720000
4	18680000	18690000	4	20420000	20430000
4	25440000	25450000	4	25760000	25770000
4	26040000	26050000	4	26410000	26420000
4	26050000	26060000	4	27010000	27020000
1	20090000	20100000	1	20490000	20500000
4	26430000	26440000	4	27010000	27020000
4	26770000	26780000	4	26990000	27000000
4	26870000	26880000	4	26990000	27000000
4	36210000	36220000	4	36370000	36380000
4	36410000	36420000	4	37380000	37390000
4	37600000	37610000	4	37780000	37790000
4	137120000	137130000	4	137860000	137870000
4	139020000	139030000	4	140360000	140370000
1	20690000	20700000	1	21190000	21200000
4	140010000	140020000	4	140250000	140260000
4	140360000	140370000	4	140850000	140860000
4	142130000	142140000	4	143470000	143480000
4	143200000	143210000	4	143470000	143480000
4	143200000	143210000	4	143520000	143530000
4	143540000	143550000	4	145070000	145080000
4	144180000	144190000	4	144570000	144580000
4	145220000	145230000	4	145600000	145610000
4	74190000	74200000	4	75490000	75500000
4	75570000	75580000	4	75850000	75860000
4	76170000	76180000	4	76750000	76760000
4	76180000	76190000	4	76490000	76500000
4	76510000	76520000	4	76740000	76750000
4	76510000	76520000	4	77040000	77050000
4	76510000	76520000	4	77200000	77210000
4	77050000	77060000	4	77190000	77200000
4	77370000	77380000	4	77610000	77620000
4	77370000	77380000	4	78860000	78870000
4	77960000	77970000	4	78860000	78870000
1	6480000	6490000	1	6630000	6640000
1	21230000	21240000	1	22410000	22420000
4	78610000	78620000	4	78850000	78860000
4	78950000	78960000	4	80210000	80220000
4	78950000	78960000	4	80350000	80360000
4	80360000	80370000	4	81350000	81360000
4	80360000	80370000	4	81040000	81050000
4	81070000	81080000	4	81350000	81360000
4	81400000	81410000	4	81840000	81850000
4	81400000	81410000	4	82260000	82270000
1	21240000	21250000	1	21360000	21370000
4	81400000	81410000	4	82350000	82360000
4	81420000	81430000	4	82200000	82210000
4	81460000	81470000	4	81840000	81850000
4	81480000	81490000	4	81630000	81640000
4	82460000	82470000	4	82730000	82740000
4	82460000	82470000	4	83260000	83270000
4	82460000	82470000	4	83630000	83640000
4	82850000	82860000	4	83270000	83280000
4	83060000	83070000	4	83630000	83640000
4	83070000	83080000	4	83260000	83270000
1	22420000	22430000	1	22940000	22950000
4	83650000	83660000	4	84510000	84520000
4	85140000	85150000	4	85740000	85750000
4	85800000	85810000	4	85960000	85970000
4	86500000	86510000	4	87100000	87110000
4	86920000	86930000	4	87090000	87100000
4	87140000	87150000	4	88510000	88520000
4	87150000	87160000	4	87460000	87470000
4	87150000	87160000	4	87840000	87850000
4	87670000	87680000	4	88210000	88220000
4	87840000	87850000	4	88210000	88220000
4	88040000	88050000	4	88200000	88210000
4	88040000	88050000	4	88500000	88510000
4	88210000	88220000	4	88510000	88520000
4	88530000	88540000	4	89020000	89030000
4	88810000	88820000	4	89020000	89030000
4	88820000	88830000	4	90290000	90300000
4	89160000	89170000	4	90290000	90300000
4	89220000	89230000	4	90290000	90300000
4	89220000	89230000	4	89900000	89910000
4	89240000	89250000	4	89420000	89430000
4	94620000	94630000	4	95090000	95100000
4	98460000	98470000	4	99050000	99060000
4	101170000	101180000	4	101720000	101730000
4	101170000	101180000	4	102260000	102270000
4	102430000	102440000	4	103080000	103090000
4	102440000	102450000	4	102610000	102620000
4	102440000	102450000	4	103000000	103010000
4	102620000	102630000	4	103000000	103010000
4	103200000	103210000	4	103910000	103920000
4	108010000	108020000	4	108630000	108640000
4	108010000	108020000	4	109400000	109410000
4	108020000	108030000	4	108570000	108580000
4	108680000	108690000	4	109390000	109400000
4	109420000	109430000	4	110510000	110520000
4	110000000	110010000	4	110510000	110520000
4	110000000	110010000	4	110610000	110620000
4	110000000	110010000	4	111270000	111280000
4	110000000	110010000	4	111630000	111640000
4	110000000	110010000	4	111840000	111850000
4	110000000	110010000	4	111930000	111940000
4	110340000	110350000	4	110500000	110510000
4	110510000	110520000	4	112030000	112040000
1	24200000	24210000	1	24820000	24830000
4	110630000	110640000	4	111280000	111290000
4	110630000	110640000	4	111850000	111860000
4	112080000	112090000	4	112760000	112770000
4	112090000	112100000	4	112250000	112260000
4	112090000	112100000	4	112610000	112620000
4	112320000	112330000	4	112520000	112530000
1	24200000	24210000	1	24380000	24390000
4	112320000	112330000	4	112610000	112620000
4	112330000	112340000	4	112760000	112770000
4	112330000	112340000	4	112940000	112950000
4	113270000	113280000	4	114680000	114690000
4	113390000	113400000	4	114070000	114080000
4	113380000	113390000	4	114380000	114390000
4	113390000	113400000	4	114680000	114690000
4	113550000	113560000	4	113750000	113760000
4	115090000	115100000	4	115530000	115540000
4	115090000	115100000	4	115850000	115860000
1	24390000	24400000	1	24820000	24830000
4	115220000	115230000	4	115530000	115540000
4	118280000	118290000	4	120050000	120060000
4	118740000	118750000	4	120040000	120050000
4	118760000	118770000	4	118960000	118970000
4	118970000	118980000	4	120050000	120060000
4	120150000	120160000	4	121720000	121730000
4	121460000	121470000	4	121720000	121730000
4	122750000	122760000	4	122910000	122920000
4	123100000	123110000	4	124110000	124120000
1	6710000	6720000	1	7210000	7220000
1	24670000	24680000	1	24820000	24830000
4	123100000	123110000	4	124320000	124330000
4	123110000	123120000	4	123770000	123780000
4	123110000	123120000	4	124250000	124260000
4	123120000	123130000	4	123660000	123670000
4	123380000	123390000	4	123650000	123660000
4	123770000	123780000	4	124100000	124110000
4	124320000	124330000	4	125260000	125270000
4	145150000	145160000	4	147090000	147100000
4	145220000	145230000	4	146910000	146920000
4	147010000	147020000	4	147860000	147870000
1	24850000	24860000	1	25210000	25220000
4	147160000	147170000	4	147860000	147870000
4	147710000	147720000	4	147860000	147870000
4	149990000	150000000	4	150860000	150870000
4	150000000	150010000	4	150210000	150220000
4	150300000	150310000	4	150860000	150870000
4	151120000	151130000	4	152380000	152390000
4	151360000	151370000	4	152370000	152380000
4	152060000	152070000	4	152340000	152350000
4	152440000	152450000	4	153120000	153130000
4	152840000	152850000	4	153320000	153330000
4	152840000	152850000	4	153580000	153590000
4	153140000	153150000	4	153570000	153580000
4	154330000	154340000	4	154500000	154510000
4	154330000	154340000	4	154620000	154630000
4	154800000	154810000	4	155780000	155790000
4	155440000	155450000	4	155780000	155790000
4	155430000	155440000	4	155940000	155950000
4	156470000	156480000	4	157980000	157990000
4	158190000	158200000	4	159440000	159450000
4	158260000	158270000	4	159190000	159200000
4	158260000	158270000	4	159440000	159450000
4	158850000	158860000	4	159180000	159190000
4	158850000	158860000	4	159440000	159450000
4	162500000	162510000	4	163540000	163550000
4	163560000	163570000	4	163670000	163680000
4	163480000	163490000	4	164740000	164750000
1	25890000	25900000	1	26000000	26010000
4	163550000	163560000	4	164730000	164740000
4	163550000	163560000	4	165090000	165100000
4	164770000	164780000	4	165460000	165470000
4	165120000	165130000	4	165330000	165340000
4	165120000	165130000	4	165460000	165470000
4	165130000	165140000	4	166080000	166090000
4	167010000	167020000	4	167610000	167620000
4	167020000	167030000	4	168070000	168080000
4	169800000	169810000	4	170040000	170050000
1	26600000	26610000	1	26790000	26800000
4	171840000	171850000	4	172820000	172830000
4	173000000	173010000	4	174300000	174310000
4	173010000	173020000	4	173270000	173280000
4	173010000	173020000	4	173410000	173420000
4	173020000	173030000	4	173170000	173180000
4	173310000	173320000	4	174290000	174300000
4	173320000	173330000	4	173410000	173420000
4	173430000	173440000	4	174310000	174320000
4	174360000	174370000	4	174620000	174630000
4	174360000	174370000	4	175540000	175550000
1	27850000	27860000	1	27980000	27990000
4	174370000	174380000	4	176330000	176340000
4	179860000	179870000	4	180030000	180040000
4	181140000	181150000	4	182920000	182930000
4	182470000	182480000	4	182920000	182930000
4	183840000	183850000	4	185090000	185100000
4	185020000	185030000	4	186030000	186040000
4	187600000	187610000	4	189120000	189130000
4	189210000	189220000	4	189790000	189800000
5	3600000	3610000	5	4290000	4300000
1	27850000	27860000	1	28210000	28220000
5	4880000	4890000	5	6740000	6750000
5	5490000	5500000	5	6740000	6750000
5	6290000	6300000	5	6740000	6750000
5	6360000	6370000	5	6730000	6740000
5	6620000	6630000	5	6730000	6740000
5	7910000	7920000	5	9200000	9210000
5	8750000	8760000	5	9200000	9210000
5	10280000	10290000	5	10410000	10420000
5	10450000	10460000	5	12020000	12030000
5	10450000	10460000	5	10620000	10630000
1	28090000	28100000	1	28200000	28210000
5	10700000	10710000	5	12020000	12030000
5	10860000	10870000	5	11490000	11500000
5	13980000	13990000	5	15020000	15030000
5	13980000	13990000	5	14640000	14650000
5	14130000	14140000	5	14260000	14270000
5	14680000	14690000	5	15010000	15020000
5	14690000	14700000	5	16450000	16460000
5	16160000	16170000	5	17190000	17200000
5	16480000	16490000	5	17190000	17200000
5	16490000	16500000	5	18290000	18300000
1	28880000	28890000	1	29030000	29040000
5	16680000	16690000	5	17190000	17200000
5	16790000	16800000	5	17190000	17200000
5	16790000	16800000	5	18300000	18310000
5	37040000	37050000	5	38950000	38960000
5	37320000	37330000	5	38950000	38960000
5	38430000	38440000	5	38810000	38820000
5	38430000	38440000	5	38920000	38930000
5	38430000	38440000	5	39560000	39570000
5	38990000	39000000	5	39550000	39560000
1	6790000	6800000	1	7210000	7220000
1	28880000	28890000	1	29200000	29210000
5	38990000	39000000	5	39280000	39290000
5	39370000	39380000	5	39550000	39560000
5	39370000	39380000	5	40720000	40730000
5	39580000	39590000	5	40710000	40720000
5	39580000	39590000	5	40880000	40890000
5	39710000	39720000	5	40720000	40730000
5	39940000	39950000	5	40710000	40720000
5	39940000	39950000	5	40880000	40890000
1	28890000	28900000	1	30700000	30710000
5	41850000	41860000	5	42760000	42770000
5	41850000	41860000	5	42890000	42900000
5	41890000	41900000	5	43000000	43010000
5	50960000	50970000	5	52650000	52660000
5	52940000	52950000	5	53090000	53100000
5	52940000	52950000	5	54220000	54230000
5	53450000	53460000	5	54210000	54220000
5	54240000	54250000	5	54860000	54870000
1	29040000	29050000	1	30700000	30710000
5	54240000	54250000	5	55150000	55160000
5	54440000	54450000	5	54860000	54870000
5	54440000	54450000	5	55150000	55160000
5	54910000	54920000	5	55140000	55150000
5	55320000	55330000	5	55690000	55700000
5	55330000	55340000	5	56830000	56840000
5	55940000	55950000	5	56200000	56210000
5	55940000	55950000	5	56830000	56840000
5	55940000	55950000	5	57240000	57250000
5	56270000	56280000	5	57220000	57230000
5	56270000	56280000	5	56830000	56840000
5	57300000	57310000	5	58450000	58460000
