loopID	loopSource	chr1	start1	end1	chr2
ICE_BA_125	BA_10k	1	6240000	6250000	1
ICE_BA_1250	BA_10k	2	235770000	235780000	2
ICE_BA_1253	BA_10k	2	236340000	236350000	2
ICE_BA_1255	BA_10k	2	236500000	236510000	2
ICE_BA_1257	BA_10k	2	237150000	237160000	2
ICE_BA_1258	BA_10k	2	237150000	237160000	2
ICE_BA_1259	BA_10k	2	237510000	237520000	2
ICE_BA_126	BA_10k	1	6240000	6250000	1
ICE_BA_1260	BA_10k	2	237580000	237590000	2
ICE_BA_1262	BA_10k	2	238360000	238370000	2
ICE_BA_1263	BA_10k	2	239030000	239040000	2
ICE_BA_1264	BA_10k	2	239030000	239040000	2
ICE_BA_1266	BA_10k	2	240150000	240160000	2
ICE_BA_1267	BA_10k	2	240190000	240200000	2
ICE_BA_1268	BA_10k	2	240230000	240240000	2
ICE_BA_1269	BA_10k	2	240850000	240860000	2
ICE_BA_127	BA_10k	1	6480000	6490000	1
ICE_BA_1270	BA_10k	2	241690000	241700000	2
ICE_BA_1271	BA_10k	3	37850000	37860000	3
ICE_BA_1272	BA_10k	3	37980000	37990000	3
ICE_BA_1273	BA_10k	3	37990000	38000000	3
ICE_BA_1274	BA_10k	3	38110000	38120000	3
ICE_BA_1276	BA_10k	3	39110000	39120000	3
ICE_BA_1277	BA_10k	3	39190000	39200000	3
ICE_BA_1278	BA_10k	3	39400000	39410000	3
ICE_BA_1279	BA_10k	3	39440000	39450000	3
ICE_BA_128	BA_10k	1	6550000	6560000	1
ICE_BA_1283	BA_10k	3	40190000	40200000	3
ICE_BA_1294	BA_10k	3	42770000	42780000	3
ICE_BA_1299	BA_10k	3	44320000	44330000	3
ICE_BA_13	BA_10k	1	41570000	41580000	1
ICE_BA_1300	BA_10k	3	44530000	44540000	3
ICE_BA_1301	BA_10k	3	45030000	45040000	3
ICE_BA_1302	BA_10k	3	45030000	45040000	3
ICE_BA_1303	BA_10k	3	45030000	45040000	3
ICE_BA_1304	BA_10k	3	45030000	45040000	3
ICE_BA_1305	BA_10k	3	45030000	45040000	3
ICE_BA_1307	BA_10k	3	45510000	45520000	3
ICE_BA_1308	BA_10k	3	45940000	45950000	3
ICE_BA_1309	BA_10k	3	45940000	45950000	3
ICE_BA_1311	BA_10k	3	46700000	46710000	3
ICE_BA_1312	BA_10k	3	46700000	46710000	3
ICE_BA_1313	BA_10k	3	47410000	47420000	3
ICE_BA_1319	BA_10k	3	49540000	49550000	3
ICE_BA_1320	BA_10k	3	49700000	49710000	3
ICE_BA_1321	BA_10k	3	50350000	50360000	3
ICE_BA_1324	BA_10k	3	51390000	51400000	3
ICE_BA_1325	BA_10k	3	51500000	51510000	3
ICE_BA_1326	BA_10k	3	51500000	51510000	3
ICE_BA_1328	BA_10k	3	52740000	52750000	3
ICE_BA_1329	BA_10k	3	52850000	52860000	3
ICE_BA_1330	BA_10k	3	52850000	52860000	3
ICE_BA_1333	BA_10k	3	53120000	53130000	3
ICE_BA_1339	BA_10k	3	56700000	56710000	3
ICE_BA_1341	BA_10k	3	57170000	57180000	3
ICE_BA_1342	BA_10k	3	58000000	58010000	3
ICE_BA_1343	BA_10k	3	58310000	58320000	3
ICE_BA_1345	BA_10k	3	58640000	58650000	3
ICE_BA_135	BA_10k	1	7670000	7680000	1
ICE_BA_1350	BA_10k	3	62200000	62210000	3
ICE_BA_1351	BA_10k	3	62330000	62340000	3
ICE_BA_1352	BA_10k	3	62620000	62630000	3
ICE_BA_1353	BA_10k	3	62620000	62630000	3
ICE_BA_1356	BA_10k	3	63350000	63360000	3
ICE_BA_1357	BA_10k	3	63350000	63360000	3
ICE_BA_1358	BA_10k	3	63850000	63860000	3
ICE_BA_136	BA_10k	1	7670000	7680000	1
ICE_BA_1360	BA_10k	3	66260000	66270000	3
ICE_BA_1362	BA_10k	3	66400000	66410000	3
ICE_BA_1363	BA_10k	3	66410000	66420000	3
ICE_BA_137	BA_10k	1	7670000	7680000	1
ICE_BA_1374	BA_10k	3	70070000	70080000	3
ICE_BA_1378	BA_10k	3	70540000	70550000	3
ICE_BA_138	BA_10k	1	8010000	8020000	1
ICE_BA_1381	BA_10k	3	71000000	71010000	3
ICE_BA_1382	BA_10k	3	71700000	71710000	3
ICE_BA_1384	BA_10k	3	71720000	71730000	3
ICE_BA_1387	BA_10k	3	72840000	72850000	3
ICE_BA_1388	BA_10k	3	72930000	72940000	3
ICE_BA_1389	BA_10k	3	73100000	73110000	3
ICE_BA_139	BA_10k	1	9110000	9120000	1
ICE_BA_1391	BA_10k	3	19940000	19950000	3
ICE_BA_1392	BA_10k	3	19940000	19950000	3
ICE_BA_1393	BA_10k	3	20040000	20050000	3
ICE_BA_1398	BA_10k	3	23890000	23900000	3
ICE_BA_14	BA_10k	1	42330000	42340000	1
ICE_BA_1400	BA_10k	3	23940000	23950000	3
ICE_BA_1403	BA_10k	3	24000000	24010000	3
ICE_BA_1405	BA_10k	3	25640000	25650000	3
ICE_BA_1406	BA_10k	3	25640000	25650000	3
ICE_BA_1407	BA_10k	3	25640000	25650000	3
ICE_BA_1408	BA_10k	3	25640000	25650000	3
ICE_BA_1409	BA_10k	3	25780000	25790000	3
ICE_BA_1412	BA_10k	3	27130000	27140000	3
ICE_BA_1414	BA_10k	3	27310000	27320000	3
ICE_BA_1416	BA_10k	3	27470000	27480000	3
ICE_BA_1417	BA_10k	3	27710000	27720000	3
ICE_BA_142	BA_10k	1	9620000	9630000	1
ICE_BA_1424	BA_10k	3	30770000	30780000	3
ICE_BA_1425	BA_10k	3	30770000	30780000	3
ICE_BA_1426	BA_10k	3	30770000	30780000	3
ICE_BA_1428	BA_10k	3	31850000	31860000	3
ICE_BA_143	BA_10k	1	10500000	10510000	1
ICE_BA_1434	BA_10k	3	32500000	32510000	3
ICE_BA_1436	BA_10k	3	32510000	32520000	3
ICE_BA_1437	BA_10k	3	32730000	32740000	3
ICE_BA_1438	BA_10k	3	32730000	32740000	3
ICE_BA_1439	BA_10k	3	32950000	32960000	3
ICE_BA_144	BA_10k	1	10510000	10520000	1
ICE_BA_1440	BA_10k	3	32950000	32960000	3
ICE_BA_1442	BA_10k	3	33130000	33140000	3
ICE_BA_1446	BA_10k	3	36730000	36740000	3
ICE_BA_1447	BA_10k	3	36730000	36740000	3
ICE_BA_1448	BA_10k	3	36730000	36740000	3
ICE_BA_1449	BA_10k	3	36850000	36860000	3
ICE_BA_1450	BA_10k	3	37010000	37020000	3
ICE_BA_1451	BA_10k	3	37450000	37460000	3
ICE_BA_1452	BA_10k	3	37850000	37860000	3
ICE_BA_1453	BA_10k	3	3120000	3130000	3
ICE_BA_1457	BA_10k	3	4710000	4720000	3
ICE_BA_146	BA_10k	1	11030000	11040000	1
ICE_BA_1464	BA_10k	3	10340000	10350000	3
ICE_BA_1466	BA_10k	3	11230000	11240000	3
ICE_BA_1469	BA_10k	3	11380000	11390000	3
ICE_BA_147	BA_10k	1	11040000	11050000	1
ICE_BA_1470	BA_10k	3	11650000	11660000	3
ICE_BA_1472	BA_10k	3	12140000	12150000	3
ICE_BA_1473	BA_10k	3	12860000	12870000	3
ICE_BA_1475	BA_10k	3	12900000	12910000	3
ICE_BA_1476	BA_10k	3	12990000	13000000	3
ICE_BA_1478	BA_10k	3	13490000	13500000	3
ICE_BA_1479	BA_10k	3	13490000	13500000	3
ICE_BA_148	BA_10k	1	11040000	11050000	1
ICE_BA_1481	BA_10k	3	13890000	13900000	3
ICE_BA_1488	BA_10k	3	15200000	15210000	3
ICE_BA_1489	BA_10k	3	15220000	15230000	3
ICE_BA_149	BA_10k	1	11240000	11250000	1
ICE_BA_1490	BA_10k	3	15250000	15260000	3
ICE_BA_1491	BA_10k	3	15620000	15630000	3
ICE_BA_1496	BA_10k	3	16600000	16610000	3
ICE_BA_1498	BA_10k	3	16600000	16610000	3
ICE_BA_1499	BA_10k	3	16590000	16600000	3
ICE_BA_15	BA_10k	1	42770000	42780000	1
ICE_BA_1507	BA_10k	3	18420000	18430000	3
ICE_BA_151	BA_10k	1	12120000	12130000	1
ICE_BA_1510	BA_10k	3	87270000	87280000	3
ICE_BA_1511	BA_10k	3	88020000	88030000	3
ICE_BA_1514	BA_10k	3	111700000	111710000	3
ICE_BA_1515	BA_10k	3	112110000	112120000	3
ICE_BA_1516	BA_10k	3	112290000	112300000	3
ICE_BA_1518	BA_10k	3	112560000	112570000	3
ICE_BA_1519	BA_10k	3	112630000	112640000	3
ICE_BA_1521	BA_10k	3	113730000	113740000	3
ICE_BA_1522	BA_10k	3	113730000	113740000	3
ICE_BA_1523	BA_10k	3	113740000	113750000	3
ICE_BA_1533	BA_10k	3	116760000	116770000	3
ICE_BA_1540	BA_10k	3	119270000	119280000	3
ICE_BA_1542	BA_10k	3	119470000	119480000	3
ICE_BA_1543	BA_10k	3	119890000	119900000	3
ICE_BA_1544	BA_10k	3	120240000	120250000	3
ICE_BA_1545	BA_10k	3	120240000	120250000	3
ICE_BA_1546	BA_10k	3	121540000	121550000	3
ICE_BA_1548	BA_10k	3	122390000	122400000	3
ICE_BA_1549	BA_10k	3	122560000	122570000	3
ICE_BA_1551	BA_10k	3	123320000	123330000	3
ICE_BA_1552	BA_10k	3	123320000	123330000	3
ICE_BA_156	BA_10k	1	15130000	15140000	1
ICE_BA_1562	BA_10k	3	124760000	124770000	3
ICE_BA_1563	BA_10k	3	124920000	124930000	3
ICE_BA_1567	BA_10k	3	126520000	126530000	3
ICE_BA_1568	BA_10k	3	126520000	126530000	3
ICE_BA_1569	BA_10k	3	126520000	126530000	3
ICE_BA_157	BA_10k	1	15320000	15330000	1
ICE_BA_1574	BA_10k	3	126980000	126990000	3
ICE_BA_1575	BA_10k	3	127570000	127580000	3
ICE_BA_1576	BA_10k	3	127580000	127590000	3
ICE_BA_1578	BA_10k	3	128080000	128090000	3
ICE_BA_1579	BA_10k	3	128080000	128090000	3
ICE_BA_158	BA_10k	1	15520000	15530000	1
ICE_BA_1581	BA_10k	3	128970000	128980000	3
ICE_BA_1582	BA_10k	3	129480000	129490000	3
ICE_BA_1585	BA_10k	3	130740000	130750000	3
ICE_BA_1586	BA_10k	3	130760000	130770000	3
ICE_BA_1587	BA_10k	3	130900000	130910000	3
ICE_BA_1588	BA_10k	3	131020000	131030000	3
ICE_BA_1589	BA_10k	3	131030000	131040000	3
ICE_BA_159	BA_10k	1	15790000	15800000	1
ICE_BA_1593	BA_10k	3	132710000	132720000	3
ICE_BA_1594	BA_10k	3	132720000	132730000	3
ICE_BA_1595	BA_10k	3	132720000	132730000	3
ICE_BA_1597	BA_10k	3	132720000	132730000	3
ICE_BA_1598	BA_10k	3	132720000	132730000	3
ICE_BA_16	BA_10k	1	42920000	42930000	1
ICE_BA_1600	BA_10k	3	133810000	133820000	3
ICE_BA_1601	BA_10k	3	133810000	133820000	3
ICE_BA_1602	BA_10k	3	133810000	133820000	3
ICE_BA_1603	BA_10k	3	133930000	133940000	3
ICE_BA_1606	BA_10k	3	134300000	134310000	3
ICE_BA_161	BA_10k	1	17120000	17130000	1
ICE_BA_1610	BA_10k	3	134790000	134800000	3
ICE_BA_1611	BA_10k	3	134790000	134800000	3
ICE_BA_1617	BA_10k	3	136750000	136760000	3
ICE_BA_1618	BA_10k	3	138060000	138070000	3
ICE_BA_1620	BA_10k	3	138180000	138190000	3
ICE_BA_1623	BA_10k	3	138590000	138600000	3
ICE_BA_1630	BA_10k	3	141460000	141470000	3
ICE_BA_1632	BA_10k	3	141570000	141580000	3
ICE_BA_1633	BA_10k	3	141570000	141580000	3
ICE_BA_1634	BA_10k	3	141730000	141740000	3
ICE_BA_1635	BA_10k	3	142120000	142130000	3
ICE_BA_1641	BA_10k	3	93980000	93990000	3
ICE_BA_1642	BA_10k	3	97780000	97790000	3
ICE_BA_1645	BA_10k	3	98040000	98050000	3
ICE_BA_1647	BA_10k	3	98610000	98620000	3
ICE_BA_1648	BA_10k	3	98810000	98820000	3
ICE_BA_1650	BA_10k	3	99820000	99830000	3
ICE_BA_1655	BA_10k	3	100310000	100320000	3
ICE_BA_1656	BA_10k	3	100310000	100320000	3
ICE_BA_1657	BA_10k	3	100710000	100720000	3
ICE_BA_166	BA_10k	1	18880000	18890000	1
ICE_BA_1663	BA_10k	3	104270000	104280000	3
ICE_BA_1664	BA_10k	3	105680000	105690000	3
ICE_BA_1665	BA_10k	3	105710000	105720000	3
ICE_BA_1667	BA_10k	3	107230000	107240000	3
ICE_BA_167	BA_10k	1	18900000	18910000	1
ICE_BA_1671	BA_10k	3	108080000	108090000	3
ICE_BA_1674	BA_10k	3	167380000	167390000	3
ICE_BA_1675	BA_10k	3	167380000	167390000	3
ICE_BA_1679	BA_10k	3	169140000	169150000	3
ICE_BA_168	BA_10k	1	19340000	19350000	1
ICE_BA_1680	BA_10k	3	169140000	169150000	3
ICE_BA_1681	BA_10k	3	169860000	169870000	3
ICE_BA_1682	BA_10k	3	170960000	170970000	3
ICE_BA_1687	BA_10k	3	172810000	172820000	3
ICE_BA_1688	BA_10k	3	177040000	177050000	3
ICE_BA_169	BA_10k	1	19900000	19910000	1
ICE_BA_1690	BA_10k	3	177190000	177200000	3
ICE_BA_1692	BA_10k	3	179010000	179020000	3
ICE_BA_1693	BA_10k	3	179430000	179440000	3
ICE_BA_1694	BA_10k	3	179580000	179590000	3
ICE_BA_1695	BA_10k	3	179590000	179600000	3
ICE_BA_1696	BA_10k	3	179630000	179640000	3
ICE_BA_1701	BA_10k	3	149960000	149970000	3
ICE_BA_1702	BA_10k	3	149960000	149970000	3
ICE_BA_1705	BA_10k	3	150410000	150420000	3
ICE_BA_1714	BA_10k	3	151290000	151300000	3
ICE_BA_1715	BA_10k	3	151440000	151450000	3
ICE_BA_1716	BA_10k	3	151440000	151450000	3
ICE_BA_1722	BA_10k	3	154320000	154330000	3
ICE_BA_1724	BA_10k	3	154330000	154340000	3
ICE_BA_1726	BA_10k	3	154750000	154760000	3
ICE_BA_1728	BA_10k	3	155080000	155090000	3
ICE_BA_173	BA_10k	1	20980000	20990000	1
ICE_BA_1730	BA_10k	3	155860000	155870000	3
ICE_BA_1733	BA_10k	3	156540000	156550000	3
ICE_BA_1734	BA_10k	3	156540000	156550000	3
ICE_BA_1735	BA_10k	3	156550000	156560000	3
ICE_BA_1737	BA_10k	3	156670000	156680000	3
ICE_BA_1738	BA_10k	3	157160000	157170000	3
ICE_BA_174	BA_10k	1	21230000	21240000	1
ICE_BA_1740	BA_10k	3	157530000	157540000	3
ICE_BA_1744	BA_10k	3	158820000	158830000	3
ICE_BA_1751	BA_10k	3	159260000	159270000	3
ICE_BA_1754	BA_10k	3	160020000	160030000	3
ICE_BA_176	BA_10k	1	22120000	22130000	1
ICE_BA_1764	BA_10k	3	181710000	181720000	3
ICE_BA_1766	BA_10k	3	183180000	183190000	3
ICE_BA_1767	BA_10k	3	183180000	183190000	3
ICE_BA_1769	BA_10k	3	183890000	183900000	3
ICE_BA_177	BA_10k	1	22970000	22980000	1
ICE_BA_1771	BA_10k	3	184320000	184330000	3
ICE_BA_1772	BA_10k	3	184350000	184360000	3
ICE_BA_1773	BA_10k	3	184370000	184380000	3
ICE_BA_1775	BA_10k	3	184570000	184580000	3
ICE_BA_1777	BA_10k	3	185670000	185680000	3
ICE_BA_1778	BA_10k	3	185930000	185940000	3
ICE_BA_1779	BA_10k	3	185970000	185980000	3
ICE_BA_178	BA_10k	1	23090000	23100000	1
ICE_BA_1780	BA_10k	3	185970000	185980000	3
ICE_BA_1781	BA_10k	3	185980000	185990000	3
ICE_BA_1782	BA_10k	3	186250000	186260000	3
ICE_BA_1783	BA_10k	3	186250000	186260000	3
ICE_BA_1784	BA_10k	3	186840000	186850000	3
ICE_BA_1786	BA_10k	3	187310000	187320000	3
ICE_BA_1787	BA_10k	3	187720000	187730000	3
ICE_BA_1788	BA_10k	3	187730000	187740000	3
ICE_BA_1789	BA_10k	3	187730000	187740000	3
ICE_BA_179	BA_10k	1	23550000	23560000	1
ICE_BA_1793	BA_10k	3	189960000	189970000	3
ICE_BA_1794	BA_10k	3	189960000	189970000	3
ICE_BA_18	BA_10k	1	43520000	43530000	1
ICE_BA_180	BA_10k	1	24190000	24200000	1
ICE_BA_1807	BA_10k	3	192810000	192820000	3
ICE_BA_1809	BA_10k	3	193660000	193670000	3
ICE_BA_181	BA_10k	1	24190000	24200000	1
ICE_BA_1810	BA_10k	3	193780000	193790000	3
ICE_BA_1812	BA_10k	3	194470000	194480000	3
ICE_BA_1814	BA_10k	3	194670000	194680000	3
ICE_BA_1815	BA_10k	3	194670000	194680000	3
ICE_BA_1816	BA_10k	3	196070000	196080000	3
ICE_BA_1817	BA_10k	3	196250000	196260000	3
ICE_BA_1818	BA_10k	3	196980000	196990000	3
ICE_BA_1819	BA_10k	3	196990000	197000000	3
ICE_BA_182	BA_10k	1	24400000	24410000	1
ICE_BA_1820	BA_10k	3	197220000	197230000	3
ICE_BA_1821	BA_10k	4	18690000	18700000	4
ICE_BA_1827	BA_10k	4	21780000	21790000	4
ICE_BA_1828	BA_10k	4	21780000	21790000	4
ICE_BA_1830	BA_10k	4	22400000	22410000	4
ICE_BA_1833	BA_10k	4	24480000	24490000	4
ICE_BA_1834	BA_10k	4	24480000	24490000	4
ICE_BA_1835	BA_10k	4	24570000	24580000	4
ICE_BA_1836	BA_10k	4	25170000	25180000	4
ICE_BA_1837	BA_10k	4	25440000	25450000	4
ICE_BA_1838	BA_10k	4	25840000	25850000	4
ICE_BA_1839	BA_10k	4	25920000	25930000	4
ICE_BA_1841	BA_10k	4	26060000	26070000	4
ICE_BA_1842	BA_10k	4	26430000	26440000	4
ICE_BA_1844	BA_10k	4	26860000	26870000	4
ICE_BA_1846	BA_10k	4	36240000	36250000	4
ICE_BA_1847	BA_10k	4	36240000	36250000	4
ICE_BA_185	BA_10k	1	25500000	25510000	1
ICE_BA_1851	BA_10k	4	240000	250000	4
ICE_BA_1852	BA_10k	4	240000	250000	4
ICE_BA_1853	BA_10k	4	1130000	1140000	4
ICE_BA_1854	BA_10k	4	1140000	1150000	4
ICE_BA_1855	BA_10k	4	1350000	1360000	4
ICE_BA_1856	BA_10k	4	1740000	1750000	4
ICE_BA_1857	BA_10k	4	2240000	2250000	4
ICE_BA_1858	BA_10k	4	3340000	3350000	4
ICE_BA_186	BA_10k	1	25890000	25900000	1
ICE_BA_1864	BA_10k	4	4900000	4910000	4
ICE_BA_1866	BA_10k	4	4990000	5000000	4
ICE_BA_1867	BA_10k	4	5820000	5830000	4
ICE_BA_1872	BA_10k	4	6710000	6720000	4
ICE_BA_1873	BA_10k	4	6900000	6910000	4
ICE_BA_1874	BA_10k	4	7800000	7810000	4
ICE_BA_1875	BA_10k	4	8170000	8180000	4
ICE_BA_1876	BA_10k	4	8260000	8270000	4
ICE_BA_1877	BA_10k	4	8470000	8480000	4
ICE_BA_1878	BA_10k	4	9760000	9770000	4
ICE_BA_188	BA_10k	1	27100000	27110000	1
ICE_BA_1883	BA_10k	4	10570000	10580000	4
ICE_BA_1887	BA_10k	4	12850000	12860000	4
ICE_BA_1888	BA_10k	4	13480000	13490000	4
ICE_BA_1889	BA_10k	4	13640000	13650000	4
ICE_BA_189	BA_10k	1	27850000	27860000	1
ICE_BA_1893	BA_10k	4	15000000	15010000	4
ICE_BA_1894	BA_10k	4	15000000	15010000	4
ICE_BA_1896	BA_10k	4	15230000	15240000	4
ICE_BA_1897	BA_10k	4	15230000	15240000	4
ICE_BA_1899	BA_10k	4	15660000	15670000	4
ICE_BA_19	BA_10k	1	43530000	43540000	1
ICE_BA_190	BA_10k	1	28090000	28100000	1
ICE_BA_1902	BA_10k	4	15960000	15970000	4
ICE_BA_1905	BA_10k	4	16020000	16030000	4
ICE_BA_1908	BA_10k	4	17550000	17560000	4
ICE_BA_191	BA_10k	1	28880000	28890000	1
ICE_BA_1910	BA_10k	4	17550000	17560000	4
ICE_BA_1911	BA_10k	4	17610000	17620000	4
ICE_BA_1912	BA_10k	4	17810000	17820000	4
ICE_BA_1913	BA_10k	4	17810000	17820000	4
ICE_BA_1914	BA_10k	4	17820000	17830000	4
ICE_BA_1915	BA_10k	4	37800000	37810000	4
ICE_BA_192	BA_10k	1	28880000	28890000	1
ICE_BA_1922	BA_10k	4	38760000	38770000	4
ICE_BA_1924	BA_10k	4	39460000	39470000	4
ICE_BA_1925	BA_10k	4	39460000	39470000	4
ICE_BA_1926	BA_10k	4	39470000	39480000	4
ICE_BA_1927	BA_10k	4	39690000	39700000	4
