loopID	loopSource	chr1	start1	end1	chr2
ICE_TP_1426	TP_10k	2	223980000	223990000	2
ICE_TP_143	TP_10k	1	51880000	51890000	1
ICE_TP_1431	TP_10k	2	224790000	224800000	2
ICE_TP_1442	TP_10k	2	226420000	226430000	2
ICE_TP_1445	TP_10k	2	227130000	227140000	2
ICE_TP_1446	TP_10k	2	227330000	227340000	2
ICE_TP_1449	TP_10k	2	227890000	227900000	2
ICE_TP_1451	TP_10k	2	227890000	227900000	2
ICE_TP_1453	TP_10k	2	227890000	227900000	2
ICE_TP_1454	TP_10k	2	236340000	236350000	2
ICE_TP_1455	TP_10k	2	229790000	229800000	2
ICE_TP_1456	TP_10k	2	236500000	236510000	2
ICE_TP_1457	TP_10k	2	229790000	229800000	2
ICE_TP_1458	TP_10k	2	237150000	237160000	2
ICE_TP_1459	TP_10k	2	237150000	237160000	2
ICE_TP_146	TP_10k	1	53270000	53280000	1
ICE_TP_1461	TP_10k	2	237510000	237520000	2
ICE_TP_1463	TP_10k	2	237580000	237590000	2
ICE_TP_1464	TP_10k	2	230010000	230020000	2
ICE_TP_1465	TP_10k	2	237590000	237600000	2
ICE_TP_1469	TP_10k	2	238360000	238370000	2
ICE_TP_1471	TP_10k	2	239030000	239040000	2
ICE_TP_1472	TP_10k	2	231220000	231230000	2
ICE_TP_1473	TP_10k	2	239030000	239040000	2
ICE_TP_1474	TP_10k	2	231610000	231620000	2
ICE_TP_1475	TP_10k	2	240050000	240060000	2
ICE_TP_1477	TP_10k	2	240050000	240060000	2
ICE_TP_1478	TP_10k	2	240150000	240160000	2
ICE_TP_1479	TP_10k	2	233270000	233280000	2
ICE_TP_1480	TP_10k	2	240220000	240230000	2
ICE_TP_1481	TP_10k	2	233270000	233280000	2
ICE_TP_1483	TP_10k	2	233850000	233860000	2
ICE_TP_1485	TP_10k	2	233980000	233990000	2
ICE_TP_1488	TP_10k	2	234290000	234300000	2
ICE_TP_149	TP_10k	1	53860000	53870000	1
ICE_TP_1498	TP_10k	3	4310000	4320000	3
ICE_TP_1499	TP_10k	3	4710000	4720000	3
ICE_TP_1503	TP_10k	3	8960000	8970000	3
ICE_TP_1504	TP_10k	3	8960000	8970000	3
ICE_TP_1507	TP_10k	3	10340000	10350000	3
ICE_TP_1509	TP_10k	3	10760000	10770000	3
ICE_TP_151	TP_10k	1	54060000	54070000	1
ICE_TP_1512	TP_10k	3	11230000	11240000	3
ICE_TP_1513	TP_10k	3	11370000	11380000	3
ICE_TP_152	TP_10k	1	54400000	54410000	1
ICE_TP_1520	TP_10k	3	13490000	13500000	3
ICE_TP_1525	TP_10k	3	14650000	14660000	3
ICE_TP_1526	TP_10k	3	15190000	15200000	3
ICE_TP_1528	TP_10k	3	15200000	15210000	3
ICE_TP_1529	TP_10k	3	15220000	15230000	3
ICE_TP_1530	TP_10k	3	15270000	15280000	3
ICE_TP_1531	TP_10k	3	15620000	15630000	3
ICE_TP_1533	TP_10k	3	16260000	16270000	3
ICE_TP_1537	TP_10k	3	16600000	16610000	3
ICE_TP_1538	TP_10k	3	16600000	16610000	3
ICE_TP_1540	TP_10k	3	16600000	16610000	3
ICE_TP_1547	TP_10k	3	17740000	17750000	3
ICE_TP_1549	TP_10k	3	18420000	18430000	3
ICE_TP_1556	TP_10k	3	39100000	39110000	3
ICE_TP_1557	TP_10k	3	39190000	39200000	3
ICE_TP_1558	TP_10k	3	39410000	39420000	3
ICE_TP_1559	TP_10k	3	40190000	40200000	3
ICE_TP_1569	TP_10k	3	44530000	44540000	3
ICE_TP_1570	TP_10k	3	45030000	45040000	3
ICE_TP_1571	TP_10k	3	45030000	45040000	3
ICE_TP_1572	TP_10k	3	45030000	45040000	3
ICE_TP_1574	TP_10k	3	45510000	45520000	3
ICE_TP_1575	TP_10k	3	45510000	45520000	3
ICE_TP_1576	TP_10k	3	45940000	45950000	3
ICE_TP_1577	TP_10k	3	45940000	45950000	3
ICE_TP_1578	TP_10k	3	46080000	46090000	3
ICE_TP_1579	TP_10k	3	46700000	46710000	3
ICE_TP_1580	TP_10k	3	46710000	46720000	3
ICE_TP_1581	TP_10k	3	47510000	47520000	3
ICE_TP_1584	TP_10k	3	48270000	48280000	3
ICE_TP_1586	TP_10k	3	50350000	50360000	3
ICE_TP_1587	TP_10k	3	50350000	50360000	3
ICE_TP_159	TP_10k	1	55280000	55290000	1
ICE_TP_1591	TP_10k	3	51390000	51400000	3
ICE_TP_1592	TP_10k	3	51500000	51510000	3
ICE_TP_1593	TP_10k	3	51500000	51510000	3
ICE_TP_1595	TP_10k	3	52850000	52860000	3
ICE_TP_1601	TP_10k	3	18430000	18440000	3
ICE_TP_1602	TP_10k	3	19950000	19960000	3
ICE_TP_1603	TP_10k	3	19950000	19960000	3
ICE_TP_1604	TP_10k	3	20040000	20050000	3
ICE_TP_1611	TP_10k	3	23200000	23210000	3
ICE_TP_1614	TP_10k	3	23930000	23940000	3
ICE_TP_1615	TP_10k	3	23990000	24000000	3
ICE_TP_1619	TP_10k	3	24680000	24690000	3
ICE_TP_1622	TP_10k	3	25620000	25630000	3
ICE_TP_1623	TP_10k	3	25640000	25650000	3
ICE_TP_1624	TP_10k	3	25640000	25650000	3
ICE_TP_1625	TP_10k	3	25640000	25650000	3
ICE_TP_1626	TP_10k	3	25640000	25650000	3
ICE_TP_1628	TP_10k	3	25650000	25660000	3
ICE_TP_163	TP_10k	1	56830000	56840000	1
ICE_TP_1632	TP_10k	3	27130000	27140000	3
ICE_TP_1633	TP_10k	3	27300000	27310000	3
ICE_TP_1635	TP_10k	3	27360000	27370000	3
ICE_TP_1636	TP_10k	3	27480000	27490000	3
ICE_TP_1637	TP_10k	3	27480000	27490000	3
ICE_TP_1638	TP_10k	3	27630000	27640000	3
ICE_TP_1639	TP_10k	3	27710000	27720000	3
ICE_TP_1643	TP_10k	3	28910000	28920000	3
ICE_TP_1646	TP_10k	3	30770000	30780000	3
ICE_TP_1647	TP_10k	3	30770000	30780000	3
ICE_TP_1648	TP_10k	3	30770000	30780000	3
ICE_TP_1649	TP_10k	3	30770000	30780000	3
ICE_TP_1650	TP_10k	3	31220000	31230000	3
ICE_TP_1657	TP_10k	3	32500000	32510000	3
ICE_TP_1660	TP_10k	3	32510000	32520000	3
ICE_TP_1661	TP_10k	3	32710000	32720000	3
ICE_TP_1662	TP_10k	3	32730000	32740000	3
ICE_TP_1663	TP_10k	3	32940000	32950000	3
ICE_TP_1664	TP_10k	3	32950000	32960000	3
ICE_TP_1667	TP_10k	3	33130000	33140000	3
ICE_TP_1671	TP_10k	3	35390000	35400000	3
ICE_TP_1677	TP_10k	3	36730000	36740000	3
ICE_TP_1678	TP_10k	3	36730000	36740000	3
ICE_TP_1679	TP_10k	3	36730000	36740000	3
ICE_TP_168	TP_10k	1	58780000	58790000	1
ICE_TP_1680	TP_10k	3	36730000	36740000	3
ICE_TP_1681	TP_10k	3	36730000	36740000	3
ICE_TP_1682	TP_10k	3	37020000	37030000	3
ICE_TP_1684	TP_10k	3	37300000	37310000	3
ICE_TP_1686	TP_10k	3	37450000	37460000	3
ICE_TP_1687	TP_10k	3	37850000	37860000	3
ICE_TP_1691	TP_10k	3	57100000	57110000	3
ICE_TP_1692	TP_10k	3	58000000	58010000	3
ICE_TP_1693	TP_10k	3	58180000	58190000	3
ICE_TP_1695	TP_10k	3	58310000	58320000	3
ICE_TP_1696	TP_10k	3	58310000	58320000	3
ICE_TP_1698	TP_10k	3	58640000	58650000	3
ICE_TP_1705	TP_10k	3	62200000	62210000	3
ICE_TP_1706	TP_10k	3	62200000	62210000	3
ICE_TP_1707	TP_10k	3	62330000	62340000	3
ICE_TP_1708	TP_10k	3	62330000	62340000	3
ICE_TP_1710	TP_10k	3	62620000	62630000	3
ICE_TP_1711	TP_10k	3	62620000	62630000	3
ICE_TP_1714	TP_10k	3	63340000	63350000	3
ICE_TP_1715	TP_10k	3	63350000	63360000	3
ICE_TP_1716	TP_10k	3	63350000	63360000	3
ICE_TP_1717	TP_10k	3	63860000	63870000	3
ICE_TP_1719	TP_10k	3	63960000	63970000	3
ICE_TP_1721	TP_10k	3	64530000	64540000	3
ICE_TP_1722	TP_10k	3	64530000	64540000	3
ICE_TP_1723	TP_10k	3	64530000	64540000	3
ICE_TP_1724	TP_10k	3	64530000	64540000	3
ICE_TP_1725	TP_10k	3	65780000	65790000	3
ICE_TP_1726	TP_10k	3	66240000	66250000	3
ICE_TP_1728	TP_10k	3	66260000	66270000	3
ICE_TP_1730	TP_10k	3	66280000	66290000	3
ICE_TP_1732	TP_10k	3	66400000	66410000	3
ICE_TP_1733	TP_10k	3	66400000	66410000	3
ICE_TP_1741	TP_10k	3	69320000	69330000	3
ICE_TP_1747	TP_10k	3	70070000	70080000	3
ICE_TP_1751	TP_10k	3	71000000	71010000	3
ICE_TP_1752	TP_10k	3	71390000	71400000	3
ICE_TP_1757	TP_10k	3	72850000	72860000	3
ICE_TP_1758	TP_10k	3	72930000	72940000	3
ICE_TP_1759	TP_10k	3	73100000	73110000	3
ICE_TP_1767	TP_10k	3	81670000	81680000	3
ICE_TP_1774	TP_10k	3	87270000	87280000	3
ICE_TP_1776	TP_10k	3	88050000	88060000	3
ICE_TP_1777	TP_10k	3	88050000	88060000	3
ICE_TP_1778	TP_10k	3	88140000	88150000	3
ICE_TP_1780	TP_10k	3	93980000	93990000	3
ICE_TP_1783	TP_10k	3	97790000	97800000	3
ICE_TP_1784	TP_10k	3	97790000	97800000	3
ICE_TP_1787	TP_10k	3	98040000	98050000	3
ICE_TP_1788	TP_10k	3	98510000	98520000	3
ICE_TP_1789	TP_10k	3	98590000	98600000	3
ICE_TP_1790	TP_10k	3	98600000	98610000	3
ICE_TP_1791	TP_10k	3	99820000	99830000	3
ICE_TP_1792	TP_10k	3	99820000	99830000	3
ICE_TP_1793	TP_10k	3	99820000	99830000	3
ICE_TP_18	TP_10k	1	7660000	7670000	1
ICE_TP_180	TP_10k	1	62430000	62440000	1
ICE_TP_1802	TP_10k	3	100310000	100320000	3
ICE_TP_1803	TP_10k	3	100310000	100320000	3
ICE_TP_1804	TP_10k	3	100740000	100750000	3
ICE_TP_1809	TP_10k	3	104100000	104110000	3
ICE_TP_181	TP_10k	1	62430000	62440000	1
ICE_TP_1810	TP_10k	3	104270000	104280000	3
ICE_TP_1811	TP_10k	3	104570000	104580000	3
ICE_TP_1812	TP_10k	3	105680000	105690000	3
ICE_TP_1813	TP_10k	3	105680000	105690000	3
ICE_TP_1814	TP_10k	3	105710000	105720000	3
ICE_TP_1818	TP_10k	3	108080000	108090000	3
ICE_TP_182	TP_10k	1	62430000	62440000	1
ICE_TP_1822	TP_10k	3	111070000	111080000	3
ICE_TP_1823	TP_10k	3	111070000	111080000	3
ICE_TP_1824	TP_10k	3	111700000	111710000	3
ICE_TP_1825	TP_10k	3	112110000	112120000	3
ICE_TP_1826	TP_10k	3	112120000	112130000	3
ICE_TP_1827	TP_10k	3	112110000	112120000	3
ICE_TP_183	TP_10k	1	62840000	62850000	1
ICE_TP_1830	TP_10k	3	112560000	112570000	3
ICE_TP_1831	TP_10k	3	112570000	112580000	3
ICE_TP_1832	TP_10k	3	112630000	112640000	3
ICE_TP_1834	TP_10k	3	113520000	113530000	3
ICE_TP_1835	TP_10k	3	113730000	113740000	3
ICE_TP_1836	TP_10k	3	113730000	113740000	3
ICE_TP_1837	TP_10k	3	113730000	113740000	3
ICE_TP_1838	TP_10k	3	113730000	113740000	3
ICE_TP_1839	TP_10k	3	113740000	113750000	3
ICE_TP_184	TP_10k	1	63320000	63330000	1
ICE_TP_1840	TP_10k	3	113830000	113840000	3
ICE_TP_1841	TP_10k	3	113840000	113850000	3
ICE_TP_1842	TP_10k	3	113840000	113850000	3
ICE_TP_1843	TP_10k	3	113940000	113950000	3
ICE_TP_1852	TP_10k	3	116770000	116780000	3
ICE_TP_1853	TP_10k	3	117010000	117020000	3
ICE_TP_1856	TP_10k	3	119260000	119270000	3
ICE_TP_1858	TP_10k	3	119470000	119480000	3
ICE_TP_1859	TP_10k	3	119890000	119900000	3
ICE_TP_186	TP_10k	1	63620000	63630000	1
ICE_TP_1860	TP_10k	3	120240000	120250000	3
ICE_TP_1861	TP_10k	3	121540000	121550000	3
ICE_TP_1862	TP_10k	3	121550000	121560000	3
ICE_TP_1865	TP_10k	3	122390000	122400000	3
ICE_TP_1868	TP_10k	3	122560000	122570000	3
ICE_TP_1869	TP_10k	3	123320000	123330000	3
ICE_TP_187	TP_10k	1	63620000	63630000	1
ICE_TP_1870	TP_10k	3	123610000	123620000	3
ICE_TP_1875	TP_10k	3	124560000	124570000	3
ICE_TP_1876	TP_10k	3	124920000	124930000	3
ICE_TP_1877	TP_10k	3	124930000	124940000	3
ICE_TP_1883	TP_10k	3	126510000	126520000	3
ICE_TP_1884	TP_10k	3	126520000	126530000	3
ICE_TP_1888	TP_10k	3	127570000	127580000	3
ICE_TP_1891	TP_10k	3	128080000	128090000	3
ICE_TP_1892	TP_10k	3	128080000	128090000	3
ICE_TP_1894	TP_10k	3	129160000	129170000	3
ICE_TP_1895	TP_10k	3	129480000	129490000	3
ICE_TP_1898	TP_10k	3	130750000	130760000	3
ICE_TP_19	TP_10k	1	7670000	7680000	1
ICE_TP_1902	TP_10k	3	131030000	131040000	3
ICE_TP_1904	TP_10k	3	131030000	131040000	3
ICE_TP_1907	TP_10k	3	132410000	132420000	3
ICE_TP_1909	TP_10k	3	132660000	132670000	3
ICE_TP_1910	TP_10k	3	132660000	132670000	3
ICE_TP_1911	TP_10k	3	132720000	132730000	3
ICE_TP_1913	TP_10k	3	132720000	132730000	3
ICE_TP_1914	TP_10k	3	132720000	132730000	3
ICE_TP_1915	TP_10k	3	132720000	132730000	3
ICE_TP_1916	TP_10k	3	132720000	132730000	3
ICE_TP_1917	TP_10k	3	133040000	133050000	3
ICE_TP_1918	TP_10k	3	133660000	133670000	3
ICE_TP_1919	TP_10k	3	133810000	133820000	3
ICE_TP_1920	TP_10k	3	133810000	133820000	3
ICE_TP_1921	TP_10k	3	133810000	133820000	3
ICE_TP_1928	TP_10k	3	134790000	134800000	3
ICE_TP_1929	TP_10k	3	134790000	134800000	3
ICE_TP_1930	TP_10k	3	134790000	134800000	3
ICE_TP_1936	TP_10k	3	136750000	136760000	3
ICE_TP_1939	TP_10k	3	138180000	138190000	3
ICE_TP_1942	TP_10k	3	138590000	138600000	3
ICE_TP_1943	TP_10k	3	138590000	138600000	3
ICE_TP_195	TP_10k	1	65060000	65070000	1
ICE_TP_1951	TP_10k	3	141300000	141310000	3
ICE_TP_1953	TP_10k	3	141460000	141470000	3
ICE_TP_1954	TP_10k	3	141570000	141580000	3
ICE_TP_1955	TP_10k	3	141580000	141590000	3
ICE_TP_1956	TP_10k	3	141730000	141740000	3
ICE_TP_1957	TP_10k	3	142120000	142130000	3
