chr1	start1	end1	chr2	start2	end2
3	15820000	15830000	3	16170000	16180000
1	23550000	23560000	1	23630000	23640000
3	18420000	18430000	3	18750000	18760000
3	38120000	38130000	3	38280000	38290000
3	38340000	38350000	3	38470000	38480000
3	39100000	39110000	3	39280000	39290000
3	39190000	39200000	3	39280000	39290000
3	39420000	39430000	3	40310000	40320000
3	40190000	40200000	3	40310000	40320000
3	41950000	41960000	3	42090000	42100000
3	42780000	42790000	3	42870000	42880000
3	44320000	44330000	3	44510000	44520000
3	45940000	45950000	3	46070000	46080000
3	45940000	45950000	3	46370000	46380000
3	46700000	46710000	3	46890000	46900000
3	46700000	46710000	3	47350000	47360000
3	48260000	48270000	3	48430000	48440000
3	49170000	49180000	3	49450000	49460000
3	50350000	50360000	3	50540000	50550000
3	50350000	50360000	3	51960000	51970000
3	50670000	50680000	3	51320000	51330000
3	51500000	51510000	3	51670000	51680000
3	51500000	51510000	3	51800000	51810000
3	18420000	18430000	3	20040000	20050000
3	19950000	19960000	3	20180000	20190000
3	20040000	20050000	3	20120000	20130000
3	20040000	20050000	3	20180000	20190000
1	19910000	19920000	1	20630000	20640000
3	27360000	27370000	3	27460000	27470000
3	31220000	31230000	3	31530000	31540000
3	32510000	32520000	3	33790000	33800000
3	32730000	32740000	3	33790000	33800000
3	32950000	32960000	3	33070000	33080000
3	32950000	32960000	3	33370000	33380000
3	37450000	37460000	3	37770000	37780000
3	56800000	56810000	3	56980000	56990000
3	58000000	58010000	3	58160000	58170000
3	58180000	58190000	3	58300000	58310000
3	58180000	58190000	3	58530000	58540000
3	58310000	58320000	3	58530000	58540000
1	52400000	52410000	1	52670000	52680000
3	58640000	58650000	3	59050000	59060000
3	62200000	62210000	3	63810000	63820000
3	62330000	62340000	3	63810000	63820000
3	62620000	62630000	3	63810000	63820000
3	63350000	63360000	3	63810000	63820000
3	66500000	66510000	3	66800000	66810000
3	71000000	71010000	3	71580000	71590000
1	53480000	53490000	1	54800000	54810000
3	71720000	71730000	3	71850000	71860000
3	72940000	72950000	3	73060000	73070000
3	87270000	87280000	3	88170000	88180000
1	53860000	53870000	1	54800000	54810000
3	88020000	88030000	3	88140000	88150000
3	98040000	98050000	3	98490000	98500000
1	54060000	54070000	1	54800000	54810000
3	98590000	98600000	3	98990000	99000000
3	99820000	99830000	3	101570000	101580000
3	104580000	104590000	3	105360000	105370000
1	54940000	54950000	1	56810000	56820000
3	128080000	128090000	3	128490000	128500000
3	129160000	129170000	3	129240000	129250000
3	130750000	130760000	3	130890000	130900000
3	130750000	130760000	3	132410000	132420000
3	132720000	132730000	3	133490000	133500000
3	132720000	132730000	3	133580000	133590000
3	132730000	132740000	3	133400000	133410000
3	132720000	132730000	3	133810000	133820000
3	132720000	132730000	3	134210000	134220000
3	132720000	132730000	3	134480000	134490000
3	133810000	133820000	3	134480000	134490000
3	134790000	134800000	3	135890000	135900000
1	55280000	55290000	1	56810000	56820000
3	134790000	134800000	3	136030000	136040000
3	136070000	136080000	3	136750000	136760000
3	136750000	136760000	3	137010000	137020000
3	138180000	138190000	3	138920000	138930000
3	138590000	138600000	3	138910000	138920000
3	139930000	139940000	3	140860000	140870000
3	141730000	141740000	3	141890000	141900000
3	111710000	111720000	3	111970000	111980000
1	56410000	56420000	1	56570000	56580000
3	112120000	112130000	3	112290000	112300000
1	56830000	56840000	1	58540000	58550000
3	121540000	121550000	3	122540000	122550000
3	121550000	121560000	3	123020000	123030000
3	122390000	122400000	3	122680000	122690000
3	122560000	122570000	3	122670000	122680000
3	126520000	126530000	3	127540000	127550000
3	126520000	126530000	3	126660000	126670000
3	126520000	126530000	3	127450000	127460000
3	126980000	126990000	3	127540000	127550000
1	58780000	58790000	1	59290000	59300000
3	169140000	169150000	3	169660000	169670000
3	169860000	169870000	3	170030000	170040000
3	169860000	169870000	3	170820000	170830000
3	170410000	170420000	3	170820000	170830000
3	172030000	172040000	3	172320000	172330000
3	172030000	172040000	3	172660000	172670000
3	177190000	177200000	3	177350000	177360000
3	179010000	179020000	3	179560000	179570000
3	179330000	179340000	3	179560000	179570000
3	179580000	179590000	3	180980000	180990000
3	179590000	179600000	3	180600000	180610000
3	179640000	179650000	3	180600000	180610000
3	180600000	180610000	3	180980000	180990000
3	149120000	149130000	3	149260000	149270000
3	153160000	153170000	3	153760000	153770000
3	154320000	154330000	3	155860000	155870000
3	156550000	156560000	3	156660000	156670000
3	156670000	156680000	3	157080000	157090000
3	156680000	156690000	3	156820000	156830000
3	157160000	157170000	3	158660000	158670000
3	159270000	159280000	3	160340000	160350000
3	184170000	184180000	3	185920000	185930000
3	184310000	184320000	3	185920000	185930000
3	184360000	184370000	3	184790000	184800000
3	184370000	184380000	3	184530000	184540000
3	184570000	184580000	3	184710000	184720000
3	185940000	185950000	3	186800000	186810000
3	185970000	185980000	3	186540000	186550000
3	185970000	185980000	3	186610000	186620000
3	186090000	186100000	3	186540000	186550000
3	186250000	186260000	3	186540000	186550000
3	186610000	186620000	3	186810000	186820000
3	186620000	186630000	3	187700000	187710000
3	187740000	187750000	3	188420000	188430000
3	187740000	187750000	3	188580000	188590000
3	187740000	187750000	3	188750000	188760000
3	193780000	193790000	3	194130000	194140000
3	194670000	194680000	3	195250000	195260000
3	194680000	194690000	3	194960000	194970000
4	21780000	21790000	4	22690000	22700000
4	22690000	22700000	4	24420000	24430000
4	26060000	26070000	4	26320000	26330000
4	36240000	36250000	4	37380000	37390000
4	36240000	36250000	4	36320000	36330000
4	37680000	37690000	4	37770000	37780000
4	56420000	56430000	4	56820000	56830000
4	67540000	67550000	4	68330000	68340000
4	67540000	67550000	4	67710000	67720000
4	67550000	67560000	4	67900000	67910000
4	67550000	67560000	4	67630000	67640000
4	70590000	70600000	4	71710000	71720000
4	70590000	70600000	4	72300000	72310000
4	71180000	71190000	4	71710000	71720000
4	73060000	73070000	4	73250000	73260000
4	1350000	1360000	4	1720000	1730000
4	3110000	3120000	4	3460000	3470000
4	3340000	3350000	4	3440000	3450000
1	25500000	25510000	1	25800000	25810000
4	6710000	6720000	4	7070000	7080000
4	6900000	6910000	4	6980000	6990000
4	7190000	7200000	4	7720000	7730000
4	7190000	7200000	4	7790000	7800000
1	64740000	64750000	1	65040000	65050000
4	8440000	8450000	4	10100000	10110000
4	10580000	10590000	4	11420000	11430000
4	11420000	11430000	4	12630000	12640000
4	12040000	12050000	4	13540000	13550000
4	12850000	12860000	4	13540000	13550000
4	13640000	13650000	4	15000000	15010000
4	15000000	15010000	4	15650000	15660000
4	15000000	15010000	4	16220000	16230000
4	15960000	15970000	4	16260000	16270000
4	17610000	17620000	4	17800000	17810000
4	17810000	17820000	4	18590000	18600000
4	38060000	38070000	4	38860000	38870000
4	38760000	38770000	4	38860000	38870000
4	39460000	39470000	4	39970000	39980000
4	39690000	39700000	4	39970000	39980000
4	40740000	40750000	4	40900000	40910000
4	40920000	40930000	4	41210000	41220000
4	47690000	47700000	4	47830000	47840000
4	48130000	48140000	4	48280000	48290000
4	51890000	51900000	4	52020000	52030000
4	53910000	53920000	4	54220000	54230000
4	55340000	55350000	4	55550000	55560000
4	98140000	98150000	4	98450000	98460000
4	98140000	98150000	4	99880000	99890000
4	99560000	99570000	4	99800000	99810000
4	99560000	99570000	4	99880000	99890000
4	99560000	99570000	4	99940000	99950000
4	99810000	99820000	4	99940000	99950000
4	102440000	102450000	4	103090000	103100000
4	102610000	102620000	4	103090000	103100000
4	103930000	103940000	4	105470000	105480000
4	105130000	105140000	4	105470000	105480000
4	105140000	105150000	4	105710000	105720000
4	105140000	105150000	4	106310000	106320000
4	105700000	105710000	4	106320000	106330000
4	106360000	106370000	4	106810000	106820000
4	108000000	108010000	4	109810000	109820000
4	109420000	109430000	4	109810000	109820000
4	109430000	109440000	4	109560000	109570000
4	109430000	109440000	4	109680000	109690000
4	109700000	109710000	4	109810000	109820000
4	127960000	127970000	4	128060000	128070000
4	128280000	128290000	4	129090000	129100000
4	128570000	128580000	4	128800000	128810000
4	139660000	139670000	4	140350000	140360000
4	140150000	140160000	4	140240000	140250000
4	141150000	141160000	4	142840000	142850000
4	141310000	141320000	4	142840000	142850000
4	142120000	142130000	4	142840000	142850000
4	142350000	142360000	4	142840000	142850000
4	143190000	143200000	4	145090000	145100000
4	145150000	145160000	4	145610000	145620000
4	145220000	145230000	4	145610000	145620000
4	75900000	75910000	4	76060000	76070000
4	75990000	76000000	4	76500000	76510000
4	76430000	76440000	4	77040000	77050000
4	78630000	78640000	4	78770000	78780000
4	80610000	80620000	4	81030000	81040000
4	83490000	83500000	4	84960000	84970000
4	84750000	84760000	4	84960000	84970000
4	86490000	86500000	4	86890000	86900000
4	86490000	86500000	4	87830000	87840000
4	86930000	86940000	4	87010000	87020000
4	87850000	87860000	4	87970000	87980000
4	89440000	89450000	4	89890000	89900000
4	109700000	109710000	4	110510000	110520000
4	109840000	109850000	4	110510000	110520000
4	112630000	112640000	4	112760000	112770000
4	113540000	113550000	4	113760000	113770000
4	116350000	116360000	4	118030000	118040000
4	117440000	117450000	4	118030000	118040000
4	118770000	118780000	4	118880000	118890000
4	118980000	118990000	4	119620000	119630000
1	70350000	70360000	1	71060000	71070000
4	120060000	120070000	4	121810000	121820000
1	70520000	70530000	1	71040000	71050000
4	121690000	121700000	4	121800000	121810000
4	121810000	121820000	4	122920000	122930000
4	121890000	121900000	4	122920000	122930000
4	123390000	123400000	4	123650000	123660000
4	125310000	125320000	4	126400000	126410000
4	125310000	125320000	4	126600000	126610000
4	163160000	163170000	4	165090000	165100000
4	163470000	163480000	4	164010000	164020000
4	163500000	163510000	4	165320000	165330000
4	165120000	165130000	4	165320000	165330000
4	169610000	169620000	4	170040000	170050000
4	176190000	176200000	4	176310000	176320000
1	111200000	111210000	1	111760000	111770000
4	176310000	176320000	4	177320000	177330000
4	176310000	176320000	4	177440000	177450000
4	177310000	177320000	4	177440000	177450000
1	111470000	111480000	1	111750000	111760000
1	112380000	112390000	1	112700000	112710000
4	184260000	184270000	4	184640000	184650000
4	184260000	184270000	4	184730000	184740000
4	186060000	186070000	4	186580000	186590000
1	112710000	112720000	1	113070000	113080000
4	148440000	148450000	4	149020000	149030000
4	151110000	151120000	4	152770000	152780000
4	151270000	151280000	4	152380000	152390000
4	151760000	151770000	4	152370000	152380000
4	153340000	153350000	4	153570000	153580000
4	153340000	153350000	4	153740000	153750000
4	154550000	154560000	4	155360000	155370000
4	154550000	154560000	4	155780000	155790000
4	154550000	154560000	4	155940000	155950000
1	113970000	113980000	1	114420000	114430000
4	155660000	155670000	4	155760000	155770000
4	157990000	158000000	4	158170000	158180000
4	158720000	158730000	4	159190000	159200000
4	158720000	158730000	4	159440000	159450000
4	161560000	161570000	4	162160000	162170000
4	162500000	162510000	4	163470000	163480000
5	32710000	32720000	5	33380000	33390000
5	33430000	33440000	5	33930000	33940000
5	33440000	33450000	5	34920000	34930000
5	34000000	34010000	5	34910000	34920000
5	34480000	34490000	5	35610000	35620000
5	34480000	34490000	5	35930000	35940000
5	35080000	35090000	5	35930000	35940000
5	35190000	35200000	5	35930000	35940000
5	36060000	36070000	5	36400000	36410000
5	36060000	36070000	5	36690000	36700000
5	36240000	36250000	5	36690000	36700000
5	38440000	38450000	5	39210000	39220000
5	40370000	40380000	5	40670000	40680000
5	40500000	40510000	5	40670000	40680000
5	40750000	40760000	5	40870000	40880000
5	41920000	41930000	5	42890000	42900000
5	54510000	54520000	5	54850000	54860000
5	54510000	54520000	5	55150000	55160000
5	55170000	55180000	5	55690000	55700000
5	2740000	2750000	5	3590000	3600000
1	118150000	118160000	1	119360000	119370000
5	5140000	5150000	5	6740000	6750000
5	6370000	6380000	5	6730000	6740000
5	6760000	6770000	5	7850000	7860000
5	10460000	10470000	5	10560000	10570000
5	16930000	16940000	5	17180000	17190000
5	17210000	17220000	5	18110000	18120000
5	17210000	17220000	5	18300000	18310000
5	56900000	56910000	5	57210000	57220000
1	93440000	93450000	1	93840000	93850000
5	60680000	60690000	5	60940000	60950000
5	61160000	61170000	5	61330000	61340000
5	61160000	61170000	5	61650000	61660000
5	61330000	61340000	5	61640000	61650000
5	62440000	62450000	5	63960000	63970000
5	64810000	64820000	5	65480000	65490000
5	64960000	64970000	5	65480000	65490000
5	65090000	65100000	5	65480000	65490000
5	65740000	65750000	5	67190000	67200000
1	94050000	94060000	1	94230000	94240000
5	72830000	72840000	5	73560000	73570000
5	93580000	93590000	5	93800000	93810000
5	93580000	93590000	5	93900000	93910000
5	93580000	93590000	5	94690000	94700000
1	95080000	95090000	1	95230000	95240000
5	97180000	97190000	5	99040000	99050000
1	96720000	96730000	1	96800000	96810000
5	109400000	109410000	5	109680000	109690000
5	112990000	113000000	5	113510000	113520000
5	115620000	115630000	5	116560000	116570000
5	115840000	115850000	5	116060000	116070000
5	116570000	116580000	5	116940000	116950000
5	124740000	124750000	5	124900000	124910000
5	126340000	126350000	5	126600000	126610000
5	74680000	74690000	5	74760000	74770000
5	74760000	74770000	5	76250000	76260000
5	75050000	75060000	5	76250000	76260000
1	99810000	99820000	1	100030000	100040000
5	87260000	87270000	5	87390000	87400000
5	87260000	87270000	5	88680000	88690000
5	87410000	87420000	5	88680000	88690000
5	131170000	131180000	5	131260000	131270000
5	132070000	132080000	5	132370000	132380000
5	132070000	132080000	5	132810000	132820000
5	135460000	135470000	5	135830000	135840000
5	137320000	137330000	5	138130000	138140000
5	137630000	137640000	5	138130000	138140000
1	106020000	106030000	1	107140000	107150000
5	137770000	137780000	5	138130000	138140000
5	138190000	138200000	5	138350000	138360000
5	139790000	139800000	5	139960000	139970000
5	140230000	140240000	5	140640000	140650000
5	140370000	140380000	5	140640000	140650000
5	141210000	141220000	5	141550000	141560000
5	141330000	141340000	5	141550000	141560000
5	141410000	141420000	5	141550000	141560000
5	141680000	141690000	5	141960000	141970000
5	141680000	141690000	5	142130000	142140000
1	107050000	107060000	1	107740000	107750000
1	107140000	107150000	1	107740000	107750000
5	143010000	143020000	5	144170000	144180000
5	143390000	143400000	5	143810000	143820000
5	168260000	168270000	5	169300000	169310000
5	168490000	168500000	5	168570000	168580000
5	168670000	168680000	5	169300000	169310000
1	107780000	107790000	1	107960000	107970000
5	168980000	168990000	5	169300000	169310000
5	170100000	170110000	5	170420000	170430000
5	171410000	171420000	5	172040000	172050000
5	171400000	171410000	5	172180000	172190000
5	171410000	171420000	5	171900000	171910000
5	171410000	171420000	5	172290000	172300000
5	172100000	172110000	5	172180000	172190000
5	172100000	172110000	5	172280000	172290000
5	173610000	173620000	5	173970000	173980000
5	173610000	173620000	5	174310000	174320000
5	173610000	173620000	5	174930000	174940000
1	109540000	109550000	1	109630000	109640000
5	174040000	174050000	5	174930000	174940000
5	175530000	175540000	5	175870000	175880000
5	178220000	178230000	5	179690000	179700000
5	178230000	178240000	5	179580000	179590000
5	178620000	178630000	5	179680000	179690000
5	179790000	179800000	5	179900000	179910000
5	179790000	179800000	5	180080000	180090000
5	149370000	149380000	5	149560000	149570000
5	150130000	150140000	5	150350000	150360000
5	150450000	150460000	5	150700000	150710000
5	150560000	150570000	5	150660000	150670000
5	150560000	150570000	5	150840000	150850000
5	151440000	151450000	5	151640000	151650000
5	153490000	153500000	5	153960000	153970000
5	154470000	154480000	5	154610000	154620000
5	157150000	157160000	5	157730000	157740000
5	157330000	157340000	5	157730000	157740000
5	157340000	157350000	5	159130000	159140000
5	159440000	159450000	5	159910000	159920000
5	161540000	161550000	5	163340000	163350000
5	161540000	161550000	5	163400000	163410000
1	29230000	29240000	1	30780000	30790000
6	70300000	70310000	6	71010000	71020000
6	70300000	70310000	6	72080000	72090000
6	20210000	20220000	6	20520000	20530000
6	20400000	20410000	6	20520000	20530000
6	26030000	26040000	6	27880000	27890000
6	26030000	26040000	6	27140000	27150000
6	26030000	26040000	6	27820000	27830000
6	26160000	26170000	6	27140000	27150000
6	26310000	26320000	6	27140000	27150000
6	26590000	26600000	6	27780000	27790000
6	27140000	27150000	6	27880000	27890000
6	30740000	30750000	6	31080000	31090000
6	33280000	33290000	6	33400000	33410000
6	33580000	33590000	6	34140000	34150000
1	29230000	29240000	1	30920000	30930000
6	35290000	35300000	6	35450000	35460000
6	35290000	35300000	6	35740000	35750000
6	35590000	35600000	6	35730000	35740000
6	36020000	36030000	6	36360000	36370000
6	36610000	36620000	6	37000000	37010000
6	36760000	36770000	6	37000000	37010000
6	37480000	37490000	6	37690000	37700000
6	390000	400000	6	1410000	1420000
6	1590000	1600000	6	2750000	2760000
