chr1	start1	end1	chr2	start2	end2
1	46430000	46440000	1	46530000	46540000
2	213140000	213150000	2	214800000	214810000
2	213270000	213280000	2	214800000	214810000
1	47190000	47200000	1	47720000	47730000
2	216690000	216700000	2	217150000	217160000
2	164990000	165000000	2	166120000	166130000
2	165000000	165010000	2	165200000	165210000
2	166370000	166380000	2	168120000	168130000
1	47430000	47440000	1	47710000	47720000
2	168150000	168160000	2	168240000	168250000
2	169450000	169460000	2	170810000	170820000
2	169580000	169590000	2	171420000	171430000
2	169810000	169820000	2	171430000	171440000
2	169930000	169940000	2	170810000	170820000
2	170230000	170240000	2	170810000	170820000
2	170710000	170720000	2	172080000	172090000
2	170810000	170820000	2	172090000	172100000
2	170950000	170960000	2	171430000	171440000
2	171160000	171170000	2	171420000	171430000
2	173400000	173410000	2	174330000	174340000
2	174330000	174340000	2	176090000	176100000
2	174700000	174710000	2	176090000	176100000
2	175010000	175020000	2	176090000	176100000
2	175190000	175200000	2	176090000	176100000
2	175360000	175370000	2	176090000	176100000
2	176120000	176130000	2	176640000	176650000
2	176120000	176130000	2	177140000	177150000
2	176120000	176130000	2	177410000	177420000
2	176120000	176130000	2	177750000	177760000
2	178110000	178120000	2	178410000	178420000
2	178110000	178120000	2	179750000	179760000
2	178410000	178420000	2	180000000	180010000
2	181300000	181310000	2	181450000	181460000
2	217780000	217790000	2	218060000	218070000
2	218280000	218290000	2	218650000	218660000
2	218290000	218300000	2	218390000	218400000
2	219160000	219170000	2	219290000	219300000
2	219160000	219170000	2	219370000	219380000
2	219730000	219740000	2	221570000	221580000
2	220680000	220690000	2	221570000	221580000
2	222860000	222870000	2	224580000	224590000
2	223830000	223840000	2	223940000	223950000
2	223950000	223960000	2	224580000	224590000
1	51880000	51890000	1	53190000	53200000
2	226420000	226430000	2	226790000	226800000
2	227130000	227140000	2	227870000	227880000
2	227890000	227900000	2	229270000	229280000
2	227890000	227900000	2	229710000	229720000
2	236500000	236510000	2	237040000	237050000
2	237150000	237160000	2	237560000	237570000
2	237150000	237160000	2	237480000	237490000
2	237590000	237600000	2	237680000	237690000
2	238360000	238370000	2	240140000	240150000
2	239030000	239040000	2	240140000	240150000
2	231610000	231620000	2	231700000	231710000
2	240050000	240060000	2	240140000	240150000
2	240050000	240060000	2	240430000	240440000
2	240150000	240160000	2	240430000	240440000
2	240220000	240230000	2	240430000	240440000
2	233850000	233860000	2	234500000	234510000
2	234290000	234300000	2	234490000	234500000
1	53860000	53870000	1	54800000	54810000
3	4310000	4320000	3	5180000	5190000
3	8960000	8970000	3	9420000	9430000
3	8960000	8970000	3	9650000	9660000
1	54060000	54070000	1	54800000	54810000
1	54400000	54410000	1	54480000	54490000
3	14650000	14660000	3	14920000	14930000
3	15190000	15200000	3	16170000	16180000
3	15200000	15210000	3	15800000	15810000
3	16260000	16270000	3	17740000	17750000
3	16600000	16610000	3	17230000	17240000
3	16600000	16610000	3	17840000	17850000
3	16600000	16610000	3	17400000	17410000
3	17740000	17750000	3	18420000	18430000
3	18420000	18430000	3	18750000	18760000
3	39100000	39110000	3	39280000	39290000
3	39190000	39200000	3	39280000	39290000
3	39410000	39420000	3	40310000	40320000
3	40190000	40200000	3	40310000	40320000
3	45940000	45950000	3	46070000	46080000
3	45940000	45950000	3	46370000	46380000
3	46080000	46090000	3	46370000	46380000
3	46700000	46710000	3	46890000	46900000
3	46710000	46720000	3	47340000	47350000
3	47510000	47520000	3	47790000	47800000
3	48270000	48280000	3	48430000	48440000
3	50350000	50360000	3	50540000	50550000
3	50350000	50360000	3	51380000	51390000
1	55280000	55290000	1	56810000	56820000
3	51390000	51400000	3	51670000	51680000
3	51500000	51510000	3	51670000	51680000
3	51500000	51510000	3	51800000	51810000
3	18430000	18440000	3	20040000	20050000
3	19950000	19960000	3	20180000	20190000
3	19950000	19960000	3	20040000	20050000
3	20040000	20050000	3	20180000	20190000
3	23200000	23210000	3	23800000	23810000
3	23930000	23940000	3	25780000	25790000
3	25650000	25660000	3	26620000	26630000
1	56830000	56840000	1	58540000	58550000
3	27360000	27370000	3	27470000	27480000
3	27480000	27490000	3	27670000	27680000
3	27480000	27490000	3	28330000	28340000
3	31220000	31230000	3	31530000	31540000
3	32500000	32510000	3	33790000	33800000
3	32710000	32720000	3	33790000	33800000
3	32950000	32960000	3	33370000	33380000
1	58780000	58790000	1	59290000	59300000
3	37450000	37460000	3	37530000	37540000
3	58000000	58010000	3	58160000	58170000
3	58180000	58190000	3	58300000	58310000
3	58640000	58650000	3	59050000	59060000
3	62200000	62210000	3	63810000	63820000
3	62330000	62340000	3	63810000	63820000
3	62620000	62630000	3	63810000	63820000
3	63860000	63870000	3	63990000	64000000
3	70070000	70080000	3	71580000	71590000
3	71000000	71010000	3	71580000	71590000
3	72850000	72860000	3	73060000	73070000
3	72930000	72940000	3	73060000	73070000
3	87270000	87280000	3	88170000	88180000
3	88050000	88060000	3	88150000	88160000
3	88050000	88060000	3	89110000	89120000
3	88140000	88150000	3	89110000	89120000
3	93980000	93990000	3	94070000	94080000
3	98510000	98520000	3	99810000	99820000
3	98590000	98600000	3	99750000	99760000
3	99820000	99830000	3	101570000	101580000
1	62430000	62440000	1	62760000	62770000
1	62430000	62440000	1	63520000	63530000
3	105710000	105720000	3	105860000	105870000
3	108080000	108090000	3	108220000	108230000
1	62430000	62440000	1	63590000	63600000
3	111070000	111080000	3	111530000	111540000
3	111070000	111080000	3	111670000	111680000
3	111700000	111710000	3	111970000	111980000
3	112120000	112130000	3	112990000	113000000
3	112560000	112570000	3	113520000	113530000
3	113520000	113530000	3	115140000	115150000
3	113740000	113750000	3	115660000	115670000
1	63320000	63330000	1	65250000	65260000
3	113830000	113840000	3	114420000	114430000
3	113940000	113950000	3	114050000	114060000
3	116770000	116780000	3	117990000	118000000
3	117010000	117020000	3	117990000	118000000
3	119260000	119270000	3	119670000	119680000
3	119470000	119480000	3	120740000	120750000
3	121540000	121550000	3	122370000	122380000
3	121550000	121560000	3	123020000	123030000
3	122390000	122400000	3	122680000	122690000
3	122560000	122570000	3	122680000	122690000
3	124930000	124940000	3	125570000	125580000
3	126510000	126520000	3	127540000	127550000
3	126520000	126530000	3	127450000	127460000
3	128080000	128090000	3	128490000	128500000
3	129160000	129170000	3	129240000	129250000
3	130750000	130760000	3	130890000	130900000
3	131030000	131040000	3	132030000	132040000
3	132410000	132420000	3	133660000	133670000
3	132660000	132670000	3	133640000	133650000
3	132660000	132670000	3	134480000	134490000
3	132720000	132730000	3	134480000	134490000
3	132720000	132730000	3	133500000	133510000
3	132720000	132730000	3	133650000	133660000
3	132720000	132730000	3	133810000	133820000
3	132720000	132730000	3	133920000	133930000
3	133660000	133670000	3	134480000	134490000
3	133810000	133820000	3	134480000	134490000
3	134790000	134800000	3	135500000	135510000
3	134790000	134800000	3	135890000	135900000
3	134790000	134800000	3	136030000	136040000
3	136750000	136760000	3	137010000	137020000
3	138180000	138190000	3	138920000	138930000
3	138590000	138600000	3	139340000	139350000
3	138590000	138600000	3	138920000	138930000
3	141300000	141310000	3	143000000	143010000
3	141730000	141740000	3	141900000	141910000
3	181710000	181720000	3	182680000	182690000
3	184330000	184340000	3	185930000	185940000
3	184370000	184380000	3	184530000	184540000
3	185970000	185980000	3	186540000	186550000
3	185970000	185980000	3	186610000	186620000
3	186250000	186260000	3	186540000	186550000
3	187740000	187750000	3	188430000	188440000
3	194130000	194140000	3	194300000	194310000
3	194670000	194680000	3	195260000	195270000
3	194680000	194690000	3	195100000	195110000
3	167380000	167390000	3	167680000	167690000
3	167380000	167390000	3	167740000	167750000
3	169140000	169150000	3	169660000	169670000
3	169770000	169780000	3	170360000	170370000
3	170410000	170420000	3	170820000	170830000
3	177190000	177200000	3	177350000	177360000
3	179010000	179020000	3	179320000	179330000
3	179010000	179020000	3	179560000	179570000
3	179430000	179440000	3	179560000	179570000
3	179600000	179610000	3	180600000	180610000
3	180600000	180610000	3	180910000	180920000
3	180610000	180620000	3	180980000	180990000
3	146460000	146470000	3	146550000	146560000
3	154320000	154330000	3	155850000	155860000
3	154320000	154330000	3	155080000	155090000
3	155740000	155750000	3	157140000	157150000
3	155860000	155870000	3	157160000	157170000
3	156550000	156560000	3	156670000	156680000
3	156670000	156680000	3	157080000	157090000
3	156670000	156680000	3	157140000	157150000
3	158800000	158810000	3	160400000	160410000
1	67830000	67840000	1	68490000	68500000
4	21780000	21790000	4	22690000	22700000
4	22400000	22410000	4	22690000	22700000
4	24560000	24570000	4	25370000	25380000
4	36240000	36250000	4	36320000	36330000
4	6710000	6720000	4	7070000	7080000
4	7190000	7200000	4	7710000	7720000
4	10570000	10580000	4	11420000	11430000
4	12850000	12860000	4	13540000	13550000
4	13480000	13490000	4	15000000	15010000
4	13640000	13650000	4	15000000	15010000
4	15000000	15010000	4	15660000	15670000
4	15000000	15010000	4	16220000	16230000
4	16220000	16230000	4	17810000	17820000
4	17570000	17580000	4	18020000	18030000
4	17610000	17620000	4	17800000	17810000
4	17810000	17820000	4	18020000	18030000
4	38060000	38070000	4	38860000	38870000
4	38760000	38770000	4	38860000	38870000
4	39460000	39470000	4	39970000	39980000
4	40050000	40060000	4	40320000	40330000
4	51890000	51900000	4	52020000	52030000
1	70350000	70360000	1	71060000	71070000
4	53010000	53020000	4	54220000	54230000
4	53910000	53920000	4	54220000	54230000
4	56420000	56430000	4	56820000	56830000
1	70520000	70530000	1	71040000	71050000
4	67550000	67560000	4	67900000	67910000
4	70590000	70600000	4	71710000	71720000
4	70590000	70600000	4	72300000	72310000
4	70700000	70710000	4	70830000	70840000
4	73070000	73080000	4	73250000	73260000
4	94200000	94210000	4	94440000	94450000
4	98140000	98150000	4	99050000	99060000
4	98140000	98150000	4	99880000	99890000
4	98920000	98930000	4	99940000	99950000
4	99560000	99570000	4	99800000	99810000
4	99560000	99570000	4	99880000	99890000
4	102430000	102440000	4	103010000	103020000
4	102430000	102440000	4	103090000	103100000
4	105140000	105150000	4	105460000	105470000
4	105140000	105150000	4	105710000	105720000
4	105470000	105480000	4	105700000	105710000
4	105700000	105710000	4	106320000	106330000
4	108010000	108020000	4	109810000	109820000
4	108630000	108640000	4	109820000	109830000
4	109420000	109430000	4	109810000	109820000
4	109430000	109440000	4	109560000	109570000
4	109430000	109440000	4	109710000	109720000
4	109700000	109710000	4	109810000	109820000
4	76140000	76150000	4	77850000	77860000
4	76420000	76430000	4	76750000	76760000
1	111470000	111480000	1	111750000	111760000
4	76420000	76430000	4	77030000	77040000
4	78630000	78640000	4	78770000	78780000
4	80060000	80070000	4	80190000	80200000
4	82440000	82450000	4	82890000	82900000
4	82900000	82910000	4	83010000	83020000
4	83490000	83500000	4	84960000	84970000
4	86920000	86930000	4	87220000	87230000
4	86930000	86940000	4	87010000	87020000
4	87850000	87860000	4	87970000	87980000
4	89470000	89480000	4	89890000	89900000
4	109430000	109440000	4	110190000	110200000
4	110620000	110630000	4	111630000	111640000
4	110620000	110630000	4	112510000	112520000
4	113540000	113550000	4	113760000	113770000
4	118280000	118290000	4	120060000	120070000
4	118770000	118780000	4	118880000	118890000
4	118830000	118840000	4	120060000	120070000
4	118980000	118990000	4	119620000	119630000
4	120060000	120070000	4	121810000	121820000
4	120060000	120070000	4	121860000	121870000
4	121810000	121820000	4	122730000	122740000
4	121820000	121830000	4	122920000	122930000
4	125310000	125320000	4	126400000	126410000
4	127960000	127970000	4	128060000	128070000
4	127960000	127970000	4	128810000	128820000
4	127960000	127970000	4	129090000	129100000
4	128060000	128070000	4	128280000	128290000
4	128060000	128070000	4	129080000	129090000
4	128280000	128290000	4	128810000	128820000
4	128280000	128290000	4	129090000	129100000
4	128810000	128820000	4	129090000	129100000
1	118150000	118160000	1	119360000	119370000
4	140150000	140160000	4	140240000	140250000
1	91500000	91510000	1	92290000	92300000
4	142120000	142130000	4	142840000	142850000
4	145160000	145170000	4	145610000	145620000
4	163160000	163170000	4	165100000	165110000
4	163490000	163500000	4	165310000	165320000
4	165120000	165130000	4	165320000	165330000
4	165130000	165140000	4	165370000	165380000
4	169010000	169020000	4	169480000	169490000
4	169610000	169620000	4	169760000	169770000
4	169610000	169620000	4	170030000	170040000
1	93180000	93190000	1	93860000	93870000
4	173020000	173030000	4	173160000	173170000
4	173180000	173190000	4	174280000	174290000
4	176190000	176200000	4	176310000	176320000
4	176190000	176200000	4	177440000	177450000
1	93440000	93450000	1	93840000	93850000
4	176320000	176330000	4	177440000	177450000
4	177310000	177320000	4	177440000	177450000
1	93440000	93450000	1	94800000	94810000
4	184260000	184270000	4	184640000	184650000
4	186720000	186730000	4	186930000	186940000
4	145720000	145730000	4	147610000	147620000
4	148050000	148060000	4	148440000	148450000
4	151100000	151110000	4	152530000	152540000
4	151270000	151280000	4	152380000	152390000
4	151760000	151770000	4	152360000	152370000
1	94050000	94060000	1	94230000	94240000
4	153340000	153350000	4	153470000	153480000
4	153340000	153350000	4	153570000	153580000
4	154550000	154560000	4	155360000	155370000
4	154550000	154560000	4	155780000	155790000
4	154550000	154560000	4	155940000	155950000
4	155370000	155380000	4	155780000	155790000
4	155660000	155670000	4	155760000	155770000
4	158720000	158730000	4	159190000	159200000
4	158720000	158730000	4	159440000	159450000
4	162490000	162500000	4	163330000	163340000
4	162490000	162500000	4	163470000	163480000
1	96720000	96730000	1	96800000	96810000
5	32440000	32450000	5	32600000	32610000
5	33440000	33450000	5	33960000	33970000
5	33440000	33450000	5	34460000	34470000
5	33440000	33450000	5	34010000	34020000
5	33440000	33450000	5	34920000	34930000
5	34000000	34010000	5	34910000	34920000
5	34920000	34930000	5	36230000	36240000
5	34930000	34940000	5	36870000	36880000
5	35080000	35090000	5	35930000	35940000
5	35630000	35640000	5	35930000	35940000
5	36240000	36250000	5	36690000	36700000
5	1870000	1880000	5	2750000	2760000
5	1880000	1890000	5	3590000	3600000
5	2750000	2760000	5	3590000	3600000
5	3590000	3600000	5	4010000	4020000
5	5140000	5150000	5	6740000	6750000
5	6370000	6380000	5	6620000	6630000
5	6370000	6380000	5	6720000	6730000
5	7890000	7900000	5	9540000	9550000
5	10440000	10450000	5	10620000	10630000
5	10440000	10450000	5	10750000	10760000
1	99800000	99810000	1	100030000	100040000
5	17210000	17220000	5	18300000	18310000
5	38440000	38450000	5	38550000	38560000
5	40380000	40390000	5	40670000	40680000
5	40490000	40500000	5	40670000	40680000
5	41900000	41910000	5	43600000	43610000
5	43510000	43520000	5	44800000	44810000
5	53100000	53110000	5	54220000	54230000
5	54510000	54520000	5	54850000	54860000
5	54510000	54520000	5	55150000	55160000
5	54510000	54520000	5	55700000	55710000
5	55170000	55180000	5	55690000	55700000
5	56890000	56900000	5	58460000	58470000
5	57780000	57790000	5	58460000	58470000
5	59810000	59820000	5	60940000	60950000
5	60680000	60690000	5	60940000	60950000
5	62450000	62460000	5	63960000	63970000
1	107050000	107060000	1	107740000	107750000
5	64760000	64770000	5	66150000	66160000
5	64810000	64820000	5	65480000	65490000
5	64950000	64960000	5	65480000	65490000
1	107140000	107150000	1	107740000	107750000
5	93580000	93590000	5	93800000	93810000
5	93580000	93590000	5	93900000	93910000
5	93580000	93590000	5	94710000	94720000
5	95640000	95650000	5	95780000	95790000
5	95640000	95650000	5	95840000	95850000
1	107790000	107800000	1	107960000	107970000
5	97180000	97190000	5	98820000	98830000
5	100830000	100840000	5	100900000	100910000
5	103120000	103130000	5	103240000	103250000
5	108740000	108750000	5	109400000	109410000
5	108740000	108750000	5	109680000	109690000
5	109400000	109410000	5	109680000	109690000
5	74680000	74690000	5	74760000	74770000
5	74760000	74770000	5	74900000	74910000
5	75050000	75060000	5	76250000	76260000
5	81750000	81760000	5	81850000	81860000
5	86610000	86620000	5	87410000	87420000
5	86610000	86620000	5	88260000	88270000
5	87260000	87270000	5	87400000	87410000
5	87410000	87420000	5	88680000	88690000
5	88670000	88680000	5	90550000	90560000
5	90530000	90540000	5	91380000	91390000
5	131160000	131170000	5	131380000	131390000
5	131170000	131180000	5	131260000	131270000
5	135460000	135470000	5	135830000	135840000
5	135560000	135570000	5	135830000	135840000
5	137630000	137640000	5	138130000	138140000
5	137770000	137780000	5	138130000	138140000
5	138570000	138580000	5	139270000	139280000
5	139790000	139800000	5	139960000	139970000
5	140550000	140560000	5	141630000	141640000
5	140640000	140650000	5	141620000	141630000
5	141200000	141210000	5	141550000	141560000
5	141330000	141340000	5	141550000	141560000
5	141410000	141420000	5	141550000	141560000
5	141680000	141690000	5	141960000	141970000
5	142730000	142740000	5	144170000	144180000
5	142910000	142920000	5	144170000	144180000
5	143390000	143400000	5	143810000	143820000
1	3470000	3480000	1	3620000	3630000
1	84140000	84150000	1	84750000	84760000
5	111750000	111760000	5	112150000	112160000
5	112990000	113000000	5	113510000	113520000
1	84940000	84950000	1	85250000	85260000
5	115290000	115300000	5	116560000	116570000
5	115530000	115540000	5	115840000	115850000
5	115620000	115630000	5	116070000	116080000
5	115620000	115630000	5	116560000	116570000
1	85270000	85280000	1	86910000	86920000
5	121960000	121970000	5	123510000	123520000
5	124740000	124750000	5	124900000	124910000
5	124740000	124750000	5	125000000	125010000
5	126340000	126350000	5	126600000	126610000
5	168270000	168280000	5	169300000	169310000
5	168490000	168500000	5	168570000	168580000
5	168680000	168690000	5	169300000	169310000
5	168980000	168990000	5	169300000	169310000
5	170100000	170110000	5	170420000	170430000
5	170100000	170110000	5	170620000	170630000
5	171310000	171320000	5	173230000	173240000
5	171410000	171420000	5	171900000	171910000
5	171400000	171410000	5	172180000	172190000
5	171400000	171410000	5	172280000	172290000
5	172100000	172110000	5	172190000	172200000
5	172100000	172110000	5	172280000	172290000
5	172770000	172780000	5	172850000	172860000
5	173610000	173620000	5	173910000	173920000
5	173610000	173620000	5	173970000	173980000
5	173610000	173620000	5	174310000	174320000
5	174040000	174050000	5	174310000	174320000
5	174950000	174960000	5	175440000	175450000
5	175530000	175540000	5	175870000	175880000
5	175730000	175740000	5	176630000	176640000
5	177590000	177600000	5	178160000	178170000
5	178210000	178220000	5	179690000	179700000
1	86910000	86920000	1	88680000	88690000
5	180290000	180300000	5	180470000	180480000
5	146190000	146200000	5	146440000	146450000
1	87320000	87330000	1	88880000	88890000
5	148810000	148820000	5	149550000	149560000
5	148820000	148830000	5	149270000	149280000
5	150450000	150460000	5	150700000	150710000
1	87330000	87340000	1	88680000	88690000
5	150560000	150570000	5	150840000	150850000
5	150560000	150570000	5	150660000	150670000
5	151440000	151450000	5	151650000	151660000
5	153490000	153500000	5	153960000	153970000
5	154440000	154450000	5	154930000	154940000
5	154470000	154480000	5	154610000	154620000
1	88980000	88990000	1	89990000	90000000
5	154760000	154770000	5	154850000	154860000
5	157150000	157160000	5	157730000	157740000
5	157340000	157350000	5	157730000	157740000
5	157340000	157350000	5	159120000	159130000
1	88990000	89000000	1	89450000	89460000
1	88990000	89000000	1	89600000	89610000
5	160440000	160450000	5	161540000	161550000
5	161540000	161550000	5	163340000	163350000
6	70300000	70310000	6	70690000	70700000
6	70300000	70310000	6	70880000	70890000
6	70300000	70310000	6	71010000	71020000
1	89080000	89090000	1	89360000	89370000
1	89630000	89640000	1	89750000	89760000
6	1590000	1600000	6	2750000	2760000
6	1590000	1600000	6	2970000	2980000
6	1600000	1610000	6	2100000	2110000
6	1600000	1610000	6	2190000	2200000
6	1600000	1610000	6	2350000	2360000
6	1600000	1610000	6	3050000	3060000
6	2760000	2770000	6	4010000	4020000
6	2760000	2770000	6	3060000	3070000
6	2840000	2850000	6	2920000	2930000
6	3080000	3090000	6	4020000	4030000
6	3130000	3140000	6	3250000	3260000
6	3750000	3760000	6	5380000	5390000
6	7720000	7730000	6	8000000	8010000
6	12910000	12920000	6	13320000	13330000
6	13330000	13340000	6	13610000	13620000
6	16510000	16520000	6	16760000	16770000
6	17150000	17160000	6	18120000	18130000
1	150250000	150260000	1	150990000	151000000
6	39340000	39350000	6	40580000	40590000
6	39350000	39360000	6	41050000	41060000
6	39970000	39980000	6	41040000	41050000
6	41780000	41790000	6	42050000	42060000
6	41780000	41790000	6	42210000	42220000
1	152650000	152660000	1	153210000	153220000
6	42660000	42670000	6	42870000	42880000
6	44100000	44110000	6	44240000	44250000
6	44160000	44170000	6	44240000	44250000
1	152870000	152880000	1	153210000	153220000
1	153350000	153360000	1	153490000	153500000
6	47780000	47790000	6	48760000	48770000
6	47780000	47790000	6	49410000	49420000
6	50810000	50820000	6	51350000	51360000
6	50810000	50820000	6	51950000	51960000
6	50810000	50820000	6	52020000	52030000
6	50810000	50820000	6	52260000	52270000
6	52280000	52290000	6	52390000	52400000
6	52280000	52290000	6	52660000	52670000
6	52280000	52290000	6	53060000	53070000
6	52400000	52410000	6	53060000	53070000
6	52420000	52430000	6	52580000	52590000
1	153510000	153520000	1	153980000	153990000
6	20210000	20220000	6	20520000	20530000
1	153800000	153810000	1	153980000	153990000
6	20400000	20410000	6	20520000	20530000
6	20400000	20410000	6	21590000	21600000
6	26030000	26040000	6	27140000	27150000
6	26030000	26040000	6	27880000	27890000
1	154480000	154490000	1	155050000	155060000
6	26120000	26130000	6	27140000	27150000
6	26180000	26190000	6	27140000	27150000
6	27140000	27150000	6	27880000	27890000
6	27150000	27160000	6	27800000	27810000
6	28680000	28690000	6	29580000	29590000
1	154560000	154570000	1	155050000	155060000
6	30480000	30490000	6	30600000	30610000
6	31660000	31670000	6	33290000	33300000
6	33580000	33590000	6	33700000	33710000
6	34240000	34250000	6	34410000	34420000
6	35300000	35310000	6	35730000	35740000
6	35310000	35320000	6	35450000	35460000
6	36610000	36620000	6	37000000	37010000
6	36880000	36890000	6	37200000	37210000
1	156380000	156390000	1	156610000	156620000
6	37480000	37490000	6	37690000	37700000
6	73740000	73750000	6	75200000	75210000
6	73970000	73980000	6	75200000	75210000
6	74090000	74100000	6	75200000	75210000
1	156470000	156480000	1	156590000	156600000
6	80000000	80010000	6	80100000	80110000
6	82240000	82250000	6	83860000	83870000
6	83060000	83070000	6	83200000	83210000
6	83060000	83070000	6	84220000	84230000
6	83210000	83220000	6	84220000	84230000
6	83220000	83230000	6	83510000	83520000
6	83610000	83620000	6	84220000	84230000
6	83870000	83880000	6	84220000	84230000
6	85450000	85460000	6	85670000	85680000
6	85670000	85680000	6	87400000	87410000
6	87150000	87160000	6	87240000	87250000
6	88960000	88970000	6	90580000	90590000
6	88980000	88990000	6	89080000	89090000
6	89430000	89440000	6	89610000	89620000
6	90290000	90300000	6	90380000	90390000
6	110680000	110690000	6	110950000	110960000
6	117450000	117460000	6	117600000	117610000
6	118650000	118660000	6	118900000	118910000
6	118800000	118810000	6	118890000	118900000
6	122390000	122400000	6	122470000	122480000
6	123800000	123810000	6	124850000	124860000
6	123800000	123810000	6	125110000	125120000
6	125300000	125310000	6	125970000	125980000
6	125310000	125320000	6	127110000	127120000
6	125990000	126000000	6	127110000	127120000
1	160730000	160740000	1	160950000	160960000
6	132530000	132540000	6	133540000	133550000
1	160830000	160840000	1	160950000	160960000
1	161200000	161210000	1	161380000	161390000
6	135040000	135050000	6	136250000	136260000
6	136640000	136650000	6	136790000	136800000
1	161200000	161210000	1	161740000	161750000
6	137700000	137710000	6	137860000	137870000
6	138110000	138120000	6	138980000	138990000
6	138110000	138120000	6	139130000	139140000
1	161400000	161410000	1	161740000	161750000
6	142150000	142160000	6	143840000	143850000
1	161770000	161780000	1	163320000	163330000
6	144090000	144100000	6	145710000	145720000
6	145730000	145740000	6	145810000	145820000
6	145810000	145820000	6	145950000	145960000
6	95570000	95580000	6	96910000	96920000
6	96520000	96530000	6	97280000	97290000
6	96620000	96630000	6	96890000	96900000
6	98830000	98840000	6	99600000	99610000
6	98830000	98840000	6	100460000	100470000
6	99600000	99610000	6	100460000	100470000
1	162860000	162870000	1	163170000	163180000
6	108540000	108550000	6	108840000	108850000
6	108550000	108560000	6	109380000	109390000
6	108550000	108560000	6	109450000	109460000
6	109190000	109200000	6	109380000	109390000
6	145730000	145740000	6	146770000	146780000
1	181180000	181190000	1	182390000	182400000
6	147500000	147510000	6	148160000	148170000
6	148740000	148750000	6	148940000	148950000
1	181470000	181480000	1	182400000	182410000
6	151440000	151450000	6	152980000	152990000
6	152990000	153000000	6	154730000	154740000
1	181480000	181490000	1	182050000	182060000
6	155320000	155330000	6	156770000	156780000
1	182080000	182090000	1	182390000	182400000
6	156690000	156700000	6	156770000	156780000
6	157320000	157330000	6	157600000	157610000
6	157320000	157330000	6	157660000	157670000
6	157320000	157330000	6	157940000	157950000
1	182080000	182090000	1	182580000	182590000
6	159160000	159170000	6	159650000	159660000
1	182080000	182090000	1	182780000	182790000
6	160740000	160750000	6	160990000	161000000
1	182140000	182150000	1	182390000	182400000
7	55360000	55370000	7	56100000	56110000
1	182450000	182460000	1	182580000	182590000
7	1570000	1580000	7	2210000	2220000
7	1570000	1580000	7	2350000	2360000
1	182590000	182600000	1	182780000	182790000
7	4790000	4800000	7	4880000	4890000
1	183470000	183480000	1	183610000	183620000
7	18350000	18360000	7	19110000	19120000
1	183640000	183650000	1	185150000	185160000
7	40330000	40340000	7	41700000	41710000
1	183650000	183660000	1	183910000	183920000
7	42930000	42940000	7	43720000	43730000
7	42940000	42950000	7	43110000	43120000
7	43580000	43590000	7	43700000	43710000
7	44060000	44070000	7	45110000	45120000
7	44580000	44590000	7	45120000	45130000
7	44970000	44980000	7	45120000	45130000
1	183650000	183660000	1	184050000	184060000
7	45150000	45160000	7	45260000	45270000
7	47940000	47950000	7	49770000	49780000
1	183650000	183660000	1	184220000	184230000
7	47940000	47950000	7	49850000	49860000
