loopID	loopSource	chr1	start1	end1	chr2
ICE_ER_10104	ER_10k	17	66260000	66270000	17
ICE_ER_10105	ER_10k	17	66710000	66720000	17
ICE_ER_10106	ER_10k	17	66720000	66730000	17
ICE_ER_1011	ER_10k	2	2120000	2130000	2
ICE_ER_10110	ER_10k	17	67380000	67390000	17
ICE_ER_10111	ER_10k	17	67950000	67960000	17
ICE_ER_10112	ER_10k	17	67950000	67960000	17
ICE_ER_10113	ER_10k	17	67960000	67970000	17
ICE_ER_10115	ER_10k	17	68180000	68190000	17
ICE_ER_10117	ER_10k	17	68540000	68550000	17
ICE_ER_10118	ER_10k	17	68770000	68780000	17
ICE_ER_10119	ER_10k	17	68770000	68780000	17
ICE_ER_1012	ER_10k	2	2130000	2140000	2
ICE_ER_10120	ER_10k	17	69330000	69340000	17
ICE_ER_10121	ER_10k	17	69530000	69540000	17
ICE_ER_10122	ER_10k	17	69570000	69580000	17
ICE_ER_10123	ER_10k	17	70640000	70650000	17
ICE_ER_10124	ER_10k	17	70760000	70770000	17
ICE_ER_10125	ER_10k	17	71080000	71090000	17
ICE_ER_10126	ER_10k	17	71470000	71480000	17
ICE_ER_10127	ER_10k	17	72560000	72570000	17
ICE_ER_10128	ER_10k	17	72720000	72730000	17
ICE_ER_10129	ER_10k	17	72720000	72730000	17
ICE_ER_1013	ER_10k	2	2840000	2850000	2
ICE_ER_10130	ER_10k	17	72720000	72730000	17
ICE_ER_10132	ER_10k	17	73250000	73260000	17
ICE_ER_10133	ER_10k	17	73420000	73430000	17
ICE_ER_10135	ER_10k	17	19990000	20000000	17
ICE_ER_10136	ER_10k	17	19990000	20000000	17
ICE_ER_10138	ER_10k	17	21220000	21230000	17
ICE_ER_10139	ER_10k	17	27350000	27360000	17
ICE_ER_1014	ER_10k	2	3000000	3010000	2
ICE_ER_10140	ER_10k	17	27760000	27770000	17
ICE_ER_10141	ER_10k	17	28730000	28740000	17
ICE_ER_10142	ER_10k	17	28960000	28970000	17
ICE_ER_10143	ER_10k	17	29370000	29380000	17
ICE_ER_10145	ER_10k	17	29630000	29640000	17
ICE_ER_10147	ER_10k	17	29660000	29670000	17
ICE_ER_10148	ER_10k	17	29800000	29810000	17
ICE_ER_10149	ER_10k	17	29800000	29810000	17
ICE_ER_1015	ER_10k	2	3190000	3200000	2
ICE_ER_10150	ER_10k	17	30120000	30130000	17
ICE_ER_10152	ER_10k	17	31430000	31440000	17
ICE_ER_10153	ER_10k	17	31430000	31440000	17
ICE_ER_10154	ER_10k	17	31540000	31550000	17
ICE_ER_10155	ER_10k	17	32460000	32470000	17
ICE_ER_10156	ER_10k	17	32470000	32480000	17
ICE_ER_10157	ER_10k	17	32780000	32790000	17
ICE_ER_10158	ER_10k	17	32780000	32790000	17
ICE_ER_10159	ER_10k	17	32780000	32790000	17
ICE_ER_1016	ER_10k	2	3420000	3430000	2
ICE_ER_10160	ER_10k	17	33780000	33790000	17
ICE_ER_10164	ER_10k	17	34410000	34420000	17
ICE_ER_10166	ER_10k	17	34990000	35000000	17
ICE_ER_10168	ER_10k	17	35160000	35170000	17
ICE_ER_1017	ER_10k	2	3730000	3740000	2
ICE_ER_10170	ER_10k	17	35610000	35620000	17
ICE_ER_10172	ER_10k	17	36620000	36630000	17
ICE_ER_10173	ER_10k	17	36620000	36630000	17
ICE_ER_10174	ER_10k	17	37520000	37530000	17
ICE_ER_10175	ER_10k	17	72560000	72570000	17
ICE_ER_10176	ER_10k	17	72560000	72570000	17
ICE_ER_10177	ER_10k	17	72720000	72730000	17
ICE_ER_10178	ER_10k	17	73250000	73260000	17
ICE_ER_10179	ER_10k	17	73420000	73430000	17
ICE_ER_1018	ER_10k	2	3730000	3740000	2
ICE_ER_10184	ER_10k	17	74650000	74660000	17
ICE_ER_10188	ER_10k	17	76010000	76020000	17
ICE_ER_10189	ER_10k	17	76120000	76130000	17
ICE_ER_1019	ER_10k	2	3950000	3960000	2
ICE_ER_10190	ER_10k	17	76800000	76810000	17
ICE_ER_10191	ER_10k	17	76810000	76820000	17
ICE_ER_10193	ER_10k	17	77330000	77340000	17
ICE_ER_10194	ER_10k	17	77400000	77410000	17
ICE_ER_10195	ER_10k	17	77530000	77540000	17
ICE_ER_10196	ER_10k	17	77530000	77540000	17
ICE_ER_10197	ER_10k	17	77770000	77780000	17
ICE_ER_10198	ER_10k	17	78280000	78290000	17
ICE_ER_10199	ER_10k	17	78500000	78510000	17
ICE_ER_102	ER_10k	1	44720000	44730000	1
ICE_ER_1020	ER_10k	2	3950000	3960000	2
ICE_ER_10201	ER_10k	17	79080000	79090000	17
ICE_ER_10202	ER_10k	17	79080000	79090000	17
ICE_ER_10203	ER_10k	17	79740000	79750000	17
ICE_ER_10204	ER_10k	17	79820000	79830000	17
ICE_ER_10205	ER_10k	17	80420000	80430000	17
ICE_ER_10206	ER_10k	17	80570000	80580000	17
ICE_ER_10207	ER_10k	17	81250000	81260000	17
ICE_ER_10208	ER_10k	17	81260000	81270000	17
ICE_ER_10209	ER_10k	17	82660000	82670000	17
ICE_ER_10210	ER_10k	17	82790000	82800000	17
ICE_ER_10211	ER_10k	18	280000	290000	18
ICE_ER_10212	ER_10k	18	280000	290000	18
ICE_ER_10213	ER_10k	18	290000	300000	18
ICE_ER_10214	ER_10k	18	620000	630000	18
ICE_ER_10215	ER_10k	18	730000	740000	18
ICE_ER_10216	ER_10k	18	740000	750000	18
ICE_ER_10217	ER_10k	18	860000	870000	18
ICE_ER_10218	ER_10k	18	870000	880000	18
ICE_ER_10219	ER_10k	18	860000	870000	18
ICE_ER_10220	ER_10k	18	880000	890000	18
ICE_ER_10221	ER_10k	18	1590000	1600000	18
ICE_ER_10222	ER_10k	18	1580000	1590000	18
ICE_ER_10223	ER_10k	18	2100000	2110000	18
ICE_ER_10226	ER_10k	18	2780000	2790000	18
ICE_ER_10227	ER_10k	18	2920000	2930000	18
ICE_ER_10228	ER_10k	18	2930000	2940000	18
ICE_ER_10229	ER_10k	18	2930000	2940000	18
ICE_ER_1023	ER_10k	2	5700000	5710000	2
ICE_ER_10232	ER_10k	18	3280000	3290000	18
ICE_ER_10234	ER_10k	18	3280000	3290000	18
ICE_ER_10235	ER_10k	18	3280000	3290000	18
ICE_ER_10236	ER_10k	18	3280000	3290000	18
ICE_ER_10237	ER_10k	18	3280000	3290000	18
ICE_ER_10239	ER_10k	18	4100000	4110000	18
ICE_ER_1024	ER_10k	2	6900000	6910000	2
ICE_ER_10240	ER_10k	18	5070000	5080000	18
ICE_ER_10241	ER_10k	18	5070000	5080000	18
ICE_ER_10242	ER_10k	18	5070000	5080000	18
ICE_ER_10243	ER_10k	18	5070000	5080000	18
ICE_ER_10245	ER_10k	18	5870000	5880000	18
ICE_ER_10246	ER_10k	18	5870000	5880000	18
ICE_ER_10247	ER_10k	18	6540000	6550000	18
ICE_ER_10248	ER_10k	18	7270000	7280000	18
ICE_ER_10249	ER_10k	18	7270000	7280000	18
ICE_ER_1025	ER_10k	2	7100000	7110000	2
ICE_ER_10250	ER_10k	18	8470000	8480000	18
ICE_ER_10251	ER_10k	18	8610000	8620000	18
ICE_ER_10252	ER_10k	18	8620000	8630000	18
ICE_ER_10253	ER_10k	18	8650000	8660000	18
ICE_ER_10254	ER_10k	18	8690000	8700000	18
ICE_ER_10255	ER_10k	18	9070000	9080000	18
ICE_ER_10256	ER_10k	18	9090000	9100000	18
ICE_ER_10257	ER_10k	18	9200000	9210000	18
ICE_ER_10258	ER_10k	18	9580000	9590000	18
ICE_ER_1026	ER_10k	2	7110000	7120000	2
ICE_ER_10260	ER_10k	18	9960000	9970000	18
ICE_ER_10261	ER_10k	18	9960000	9970000	18
ICE_ER_10262	ER_10k	18	10850000	10860000	18
ICE_ER_10263	ER_10k	18	10850000	10860000	18
ICE_ER_10264	ER_10k	18	10850000	10860000	18
ICE_ER_10265	ER_10k	18	11310000	11320000	18
ICE_ER_10266	ER_10k	18	11730000	11740000	18
ICE_ER_10267	ER_10k	18	11930000	11940000	18
ICE_ER_10268	ER_10k	18	12390000	12400000	18
ICE_ER_10269	ER_10k	18	12390000	12400000	18
ICE_ER_1027	ER_10k	2	7200000	7210000	2
ICE_ER_10270	ER_10k	18	12720000	12730000	18
ICE_ER_10271	ER_10k	18	12730000	12740000	18
ICE_ER_10272	ER_10k	18	13200000	13210000	18
ICE_ER_10274	ER_10k	18	13220000	13230000	18
ICE_ER_10275	ER_10k	18	41760000	41770000	18
ICE_ER_10276	ER_10k	18	41760000	41770000	18
ICE_ER_10277	ER_10k	18	41940000	41950000	18
ICE_ER_10278	ER_10k	18	42040000	42050000	18
ICE_ER_10279	ER_10k	18	42110000	42120000	18
ICE_ER_1028	ER_10k	2	7420000	7430000	2
ICE_ER_10282	ER_10k	18	42290000	42300000	18
ICE_ER_10283	ER_10k	18	42290000	42300000	18
ICE_ER_10285	ER_10k	18	42590000	42600000	18
ICE_ER_10286	ER_10k	18	43620000	43630000	18
ICE_ER_10287	ER_10k	18	43620000	43630000	18
ICE_ER_10288	ER_10k	18	44120000	44130000	18
ICE_ER_10289	ER_10k	18	44120000	44130000	18
ICE_ER_1029	ER_10k	2	7420000	7430000	2
ICE_ER_10291	ER_10k	18	45680000	45690000	18
ICE_ER_10292	ER_10k	18	45670000	45680000	18
ICE_ER_10296	ER_10k	18	46150000	46160000	18
ICE_ER_10297	ER_10k	18	46280000	46290000	18
ICE_ER_10298	ER_10k	18	46280000	46290000	18
ICE_ER_10299	ER_10k	18	46550000	46560000	18
ICE_ER_1030	ER_10k	2	7430000	7440000	2
ICE_ER_10300	ER_10k	18	46660000	46670000	18
ICE_ER_10301	ER_10k	18	47100000	47110000	18
ICE_ER_10302	ER_10k	18	47210000	47220000	18
ICE_ER_10303	ER_10k	18	47390000	47400000	18
ICE_ER_10304	ER_10k	18	47590000	47600000	18
ICE_ER_10305	ER_10k	18	47770000	47780000	18
ICE_ER_10306	ER_10k	18	47770000	47780000	18
ICE_ER_10307	ER_10k	18	48020000	48030000	18
ICE_ER_10308	ER_10k	18	48460000	48470000	18
ICE_ER_10309	ER_10k	18	48460000	48470000	18
ICE_ER_10310	ER_10k	18	48470000	48480000	18
ICE_ER_10311	ER_10k	18	48670000	48680000	18
ICE_ER_10312	ER_10k	18	48680000	48690000	18
ICE_ER_10313	ER_10k	18	48680000	48690000	18
ICE_ER_10314	ER_10k	18	49040000	49050000	18
ICE_ER_10316	ER_10k	18	49500000	49510000	18
ICE_ER_10317	ER_10k	18	49510000	49520000	18
ICE_ER_10318	ER_10k	18	50810000	50820000	18
ICE_ER_1032	ER_10k	2	8290000	8300000	2
ICE_ER_10320	ER_10k	18	51110000	51120000	18
ICE_ER_10321	ER_10k	18	51110000	51120000	18
ICE_ER_10322	ER_10k	18	51100000	51110000	18
ICE_ER_10323	ER_10k	18	51110000	51120000	18
ICE_ER_10324	ER_10k	18	51110000	51120000	18
ICE_ER_10325	ER_10k	18	51670000	51680000	18
ICE_ER_10326	ER_10k	18	51670000	51680000	18
ICE_ER_10327	ER_10k	18	51660000	51670000	18
ICE_ER_10328	ER_10k	18	51670000	51680000	18
ICE_ER_10329	ER_10k	18	51670000	51680000	18
ICE_ER_1033	ER_10k	2	8870000	8880000	2
ICE_ER_10330	ER_10k	18	52330000	52340000	18
ICE_ER_10332	ER_10k	18	53560000	53570000	18
ICE_ER_10333	ER_10k	18	53560000	53570000	18
ICE_ER_10334	ER_10k	18	53570000	53580000	18
ICE_ER_10335	ER_10k	18	54680000	54690000	18
ICE_ER_10336	ER_10k	18	55410000	55420000	18
ICE_ER_10337	ER_10k	18	55420000	55430000	18
ICE_ER_10338	ER_10k	18	55230000	55240000	18
ICE_ER_10339	ER_10k	18	55230000	55240000	18
ICE_ER_1034	ER_10k	2	9140000	9150000	2
ICE_ER_10340	ER_10k	18	55340000	55350000	18
ICE_ER_10341	ER_10k	18	55400000	55410000	18
ICE_ER_10342	ER_10k	18	55410000	55420000	18
ICE_ER_10344	ER_10k	18	56640000	56650000	18
ICE_ER_10345	ER_10k	18	56740000	56750000	18
ICE_ER_10346	ER_10k	18	56750000	56760000	18
ICE_ER_10347	ER_10k	18	56750000	56760000	18
ICE_ER_10348	ER_10k	18	56860000	56870000	18
ICE_ER_10349	ER_10k	18	57610000	57620000	18
ICE_ER_1035	ER_10k	2	9140000	9150000	2
ICE_ER_10352	ER_10k	18	57630000	57640000	18
ICE_ER_10353	ER_10k	18	57880000	57890000	18
ICE_ER_10356	ER_10k	18	58170000	58180000	18
ICE_ER_10357	ER_10k	18	58390000	58400000	18
ICE_ER_10358	ER_10k	18	58390000	58400000	18
ICE_ER_10359	ER_10k	18	58400000	58410000	18
ICE_ER_1036	ER_10k	2	9800000	9810000	2
ICE_ER_10360	ER_10k	18	58520000	58530000	18
ICE_ER_10362	ER_10k	18	58530000	58540000	18
ICE_ER_10363	ER_10k	18	58780000	58790000	18
ICE_ER_10364	ER_10k	18	58780000	58790000	18
ICE_ER_10365	ER_10k	18	59080000	59090000	18
ICE_ER_10366	ER_10k	18	59240000	59250000	18
ICE_ER_10367	ER_10k	18	59450000	59460000	18
ICE_ER_10368	ER_10k	18	59450000	59460000	18
ICE_ER_10369	ER_10k	18	59630000	59640000	18
ICE_ER_10370	ER_10k	18	59780000	59790000	18
ICE_ER_10371	ER_10k	18	59830000	59840000	18
ICE_ER_10372	ER_10k	18	59830000	59840000	18
ICE_ER_10373	ER_10k	18	59990000	60000000	18
ICE_ER_10374	ER_10k	18	59990000	60000000	18
ICE_ER_10375	ER_10k	18	59990000	60000000	18
ICE_ER_10376	ER_10k	18	60080000	60090000	18
ICE_ER_10377	ER_10k	18	60080000	60090000	18
ICE_ER_10378	ER_10k	18	60680000	60690000	18
ICE_ER_10379	ER_10k	18	61080000	61090000	18
ICE_ER_1038	ER_10k	2	9810000	9820000	2
ICE_ER_10380	ER_10k	18	61080000	61090000	18
ICE_ER_10382	ER_10k	18	61550000	61560000	18
ICE_ER_10383	ER_10k	18	61560000	61570000	18
ICE_ER_10385	ER_10k	18	61630000	61640000	18
ICE_ER_10386	ER_10k	18	62160000	62170000	18
ICE_ER_1039	ER_10k	2	10130000	10140000	2
ICE_ER_10390	ER_10k	18	62420000	62430000	18
ICE_ER_10391	ER_10k	18	62580000	62590000	18
ICE_ER_10392	ER_10k	18	62590000	62600000	18
ICE_ER_10395	ER_10k	18	63000000	63010000	18
ICE_ER_10396	ER_10k	18	63010000	63020000	18
ICE_ER_10398	ER_10k	18	63510000	63520000	18
ICE_ER_1040	ER_10k	2	10070000	10080000	2
ICE_ER_10401	ER_10k	18	67210000	67220000	18
ICE_ER_10402	ER_10k	18	67210000	67220000	18
ICE_ER_10403	ER_10k	18	67210000	67220000	18
ICE_ER_10406	ER_10k	18	68730000	68740000	18
ICE_ER_10409	ER_10k	18	68840000	68850000	18
ICE_ER_1041	ER_10k	2	10260000	10270000	2
ICE_ER_10410	ER_10k	18	68840000	68850000	18
ICE_ER_10411	ER_10k	18	69630000	69640000	18
ICE_ER_10412	ER_10k	18	70190000	70200000	18
ICE_ER_10414	ER_10k	18	70780000	70790000	18
ICE_ER_10415	ER_10k	18	70930000	70940000	18
ICE_ER_10416	ER_10k	18	72760000	72770000	18
ICE_ER_10418	ER_10k	18	21190000	21200000	18
ICE_ER_10419	ER_10k	18	21190000	21200000	18
ICE_ER_1042	ER_10k	2	10270000	10280000	2
ICE_ER_10420	ER_10k	18	21190000	21200000	18
ICE_ER_10421	ER_10k	18	21480000	21490000	18
ICE_ER_10422	ER_10k	18	21480000	21490000	18
ICE_ER_10423	ER_10k	18	22800000	22810000	18
ICE_ER_10424	ER_10k	18	22800000	22810000	18
ICE_ER_10425	ER_10k	18	22800000	22810000	18
ICE_ER_10426	ER_10k	18	22800000	22810000	18
ICE_ER_10428	ER_10k	18	23620000	23630000	18
ICE_ER_10429	ER_10k	18	23620000	23630000	18
ICE_ER_10430	ER_10k	18	23820000	23830000	18
ICE_ER_10431	ER_10k	18	23820000	23830000	18
ICE_ER_10432	ER_10k	18	25310000	25320000	18
ICE_ER_10433	ER_10k	18	25920000	25930000	18
ICE_ER_10434	ER_10k	18	25920000	25930000	18
ICE_ER_10435	ER_10k	18	25920000	25930000	18
ICE_ER_10436	ER_10k	18	26300000	26310000	18
ICE_ER_10437	ER_10k	18	26300000	26310000	18
ICE_ER_10438	ER_10k	18	26380000	26390000	18
ICE_ER_10439	ER_10k	18	26380000	26390000	18
ICE_ER_10440	ER_10k	18	26380000	26390000	18
ICE_ER_10441	ER_10k	18	26620000	26630000	18
ICE_ER_10442	ER_10k	18	26620000	26630000	18
ICE_ER_10443	ER_10k	18	26640000	26650000	18
ICE_ER_10444	ER_10k	18	26810000	26820000	18
ICE_ER_10445	ER_10k	18	26810000	26820000	18
ICE_ER_10446	ER_10k	18	27010000	27020000	18
ICE_ER_10447	ER_10k	18	27680000	27690000	18
ICE_ER_10448	ER_10k	18	28010000	28020000	18
ICE_ER_10449	ER_10k	18	29870000	29880000	18
ICE_ER_1045	ER_10k	2	10820000	10830000	2
ICE_ER_10450	ER_10k	18	29870000	29880000	18
ICE_ER_10451	ER_10k	18	29870000	29880000	18
ICE_ER_10452	ER_10k	18	29880000	29890000	18
ICE_ER_10453	ER_10k	18	30280000	30290000	18
ICE_ER_10454	ER_10k	18	30960000	30970000	18
ICE_ER_10455	ER_10k	18	30980000	30990000	18
ICE_ER_10456	ER_10k	18	30980000	30990000	18
ICE_ER_10457	ER_10k	18	30980000	30990000	18
ICE_ER_10458	ER_10k	18	31010000	31020000	18
ICE_ER_10459	ER_10k	18	31020000	31030000	18
ICE_ER_1046	ER_10k	2	10820000	10830000	2
ICE_ER_10460	ER_10k	18	31550000	31560000	18
ICE_ER_10461	ER_10k	18	31560000	31570000	18
ICE_ER_10462	ER_10k	18	31610000	31620000	18
ICE_ER_10463	ER_10k	18	31930000	31940000	18
ICE_ER_10464	ER_10k	18	32150000	32160000	18
ICE_ER_10465	ER_10k	18	32150000	32160000	18
ICE_ER_10466	ER_10k	18	32270000	32280000	18
ICE_ER_10467	ER_10k	18	32280000	32290000	18
ICE_ER_10468	ER_10k	18	32570000	32580000	18
ICE_ER_10469	ER_10k	18	32710000	32720000	18
ICE_ER_1047	ER_10k	2	10830000	10840000	2
ICE_ER_10470	ER_10k	18	33220000	33230000	18
ICE_ER_10471	ER_10k	18	33220000	33230000	18
ICE_ER_10472	ER_10k	18	33830000	33840000	18
ICE_ER_10473	ER_10k	18	34120000	34130000	18
ICE_ER_10474	ER_10k	18	35000000	35010000	18
ICE_ER_10475	ER_10k	18	35010000	35020000	18
ICE_ER_10476	ER_10k	18	35020000	35030000	18
ICE_ER_10477	ER_10k	18	35230000	35240000	18
ICE_ER_10478	ER_10k	18	35390000	35400000	18
ICE_ER_10479	ER_10k	18	35390000	35400000	18
ICE_ER_10480	ER_10k	18	36010000	36020000	18
ICE_ER_10481	ER_10k	18	36090000	36100000	18
ICE_ER_10482	ER_10k	18	36680000	36690000	18
ICE_ER_10483	ER_10k	18	36940000	36950000	18
ICE_ER_10484	ER_10k	18	36940000	36950000	18
ICE_ER_10485	ER_10k	18	36940000	36950000	18
ICE_ER_10486	ER_10k	18	37380000	37390000	18
ICE_ER_10487	ER_10k	18	37380000	37390000	18
ICE_ER_10488	ER_10k	18	72690000	72700000	18
ICE_ER_10489	ER_10k	18	72700000	72710000	18
ICE_ER_10490	ER_10k	18	72690000	72700000	18
ICE_ER_10491	ER_10k	18	72700000	72710000	18
ICE_ER_10492	ER_10k	18	72760000	72770000	18
ICE_ER_10493	ER_10k	18	74190000	74200000	18
ICE_ER_10494	ER_10k	18	74190000	74200000	18
ICE_ER_10496	ER_10k	18	74340000	74350000	18
ICE_ER_10497	ER_10k	18	74350000	74360000	18
ICE_ER_10498	ER_10k	18	74500000	74510000	18
ICE_ER_1050	ER_10k	2	11220000	11230000	2
ICE_ER_10500	ER_10k	18	74640000	74650000	18
ICE_ER_10501	ER_10k	18	74640000	74650000	18
ICE_ER_10502	ER_10k	18	74640000	74650000	18
ICE_ER_10503	ER_10k	18	74640000	74650000	18
ICE_ER_10504	ER_10k	18	74650000	74660000	18
ICE_ER_10505	ER_10k	18	74650000	74660000	18
ICE_ER_10507	ER_10k	18	75730000	75740000	18
ICE_ER_10508	ER_10k	18	75880000	75890000	18
ICE_ER_10509	ER_10k	18	75880000	75890000	18
ICE_ER_1051	ER_10k	2	11230000	11240000	2
ICE_ER_10510	ER_10k	18	76280000	76290000	18
ICE_ER_10511	ER_10k	18	76400000	76410000	18
ICE_ER_10512	ER_10k	18	76400000	76410000	18
ICE_ER_10513	ER_10k	18	76400000	76410000	18
ICE_ER_10514	ER_10k	18	76790000	76800000	18
ICE_ER_10515	ER_10k	18	76790000	76800000	18
ICE_ER_10516	ER_10k	18	76900000	76910000	18
ICE_ER_10517	ER_10k	18	76990000	77000000	18
ICE_ER_10518	ER_10k	18	76990000	77000000	18
ICE_ER_10519	ER_10k	18	77740000	77750000	18
ICE_ER_10520	ER_10k	18	77750000	77760000	18
ICE_ER_10521	ER_10k	18	77750000	77760000	18
ICE_ER_10522	ER_10k	18	77760000	77770000	18
ICE_ER_10523	ER_10k	18	77760000	77770000	18
ICE_ER_10524	ER_10k	18	78870000	78880000	18
ICE_ER_10525	ER_10k	18	79360000	79370000	18
ICE_ER_10526	ER_10k	18	79370000	79380000	18
ICE_ER_10527	ER_10k	18	79380000	79390000	18
ICE_ER_1053	ER_10k	2	11470000	11480000	2
ICE_ER_10534	ER_10k	19	38630000	38640000	19
ICE_ER_10535	ER_10k	19	38730000	38740000	19
ICE_ER_10538	ER_10k	19	39550000	39560000	19
ICE_ER_10539	ER_10k	19	40300000	40310000	19
ICE_ER_1054	ER_10k	2	11480000	11490000	2
ICE_ER_10540	ER_10k	19	40660000	40670000	19
ICE_ER_10546	ER_10k	19	42450000	42460000	19
ICE_ER_1055	ER_10k	2	11600000	11610000	2
ICE_ER_10552	ER_10k	19	47290000	47300000	19
ICE_ER_10553	ER_10k	19	47290000	47300000	19
ICE_ER_10554	ER_10k	19	47430000	47440000	19
ICE_ER_1056	ER_10k	2	11690000	11700000	2
ICE_ER_10562	ER_10k	19	52240000	52250000	19
ICE_ER_10563	ER_10k	19	52240000	52250000	19
ICE_ER_10565	ER_10k	19	53420000	53430000	19
ICE_ER_10566	ER_10k	19	53800000	53810000	19
ICE_ER_10568	ER_10k	19	54480000	54490000	19
ICE_ER_1057	ER_10k	2	11690000	11700000	2
ICE_ER_10573	ER_10k	19	1540000	1550000	19
ICE_ER_10576	ER_10k	19	2650000	2660000	19
ICE_ER_10578	ER_10k	19	3310000	3320000	19
ICE_ER_10579	ER_10k	19	3310000	3320000	19
ICE_ER_1058	ER_10k	2	11830000	11840000	2
ICE_ER_10580	ER_10k	19	3660000	3670000	19
ICE_ER_10581	ER_10k	19	3850000	3860000	19
ICE_ER_10582	ER_10k	19	4260000	4270000	19
ICE_ER_10583	ER_10k	19	4810000	4820000	19
ICE_ER_10584	ER_10k	19	5050000	5060000	19
ICE_ER_10586	ER_10k	19	6510000	6520000	19
