loopID	loopSource	chr1	start1	end1	chr2
ICE_DUX4r_1437	DUX4r_10k	2	175250000	175260000	2
ICE_DUX4r_1438	DUX4r_10k	2	175360000	175370000	2
ICE_DUX4r_144	DUX4r_10k	1	44720000	44730000	1
ICE_DUX4r_1441	DUX4r_10k	2	176120000	176130000	2
ICE_DUX4r_1442	DUX4r_10k	2	176120000	176130000	2
ICE_DUX4r_1443	DUX4r_10k	2	176120000	176130000	2
ICE_DUX4r_1444	DUX4r_10k	2	176120000	176130000	2
ICE_DUX4r_145	DUX4r_10k	1	44720000	44730000	1
ICE_DUX4r_1455	DUX4r_10k	2	178110000	178120000	2
ICE_DUX4r_146	DUX4r_10k	1	45010000	45020000	1
ICE_DUX4r_147	DUX4r_10k	1	45010000	45020000	1
ICE_DUX4r_1472	DUX4r_10k	2	181300000	181310000	2
ICE_DUX4r_1482	DUX4r_10k	2	237140000	237150000	2
ICE_DUX4r_1483	DUX4r_10k	2	237150000	237160000	2
ICE_DUX4r_1486	DUX4r_10k	2	237590000	237600000	2
ICE_DUX4r_1490	DUX4r_10k	2	238360000	238370000	2
ICE_DUX4r_1493	DUX4r_10k	2	239030000	239040000	2
ICE_DUX4r_1494	DUX4r_10k	2	240050000	240060000	2
ICE_DUX4r_1495	DUX4r_10k	2	240150000	240160000	2
ICE_DUX4r_1496	DUX4r_10k	2	240230000	240240000	2
ICE_DUX4r_1499	DUX4r_10k	2	217780000	217790000	2
ICE_DUX4r_1500	DUX4r_10k	2	218260000	218270000	2
ICE_DUX4r_1502	DUX4r_10k	2	218290000	218300000	2
ICE_DUX4r_1505	DUX4r_10k	2	219040000	219050000	2
ICE_DUX4r_1506	DUX4r_10k	2	219160000	219170000	2
ICE_DUX4r_1509	DUX4r_10k	2	220680000	220690000	2
ICE_DUX4r_151	DUX4r_10k	1	46440000	46450000	1
ICE_DUX4r_153	DUX4r_10k	1	47430000	47440000	1
ICE_DUX4r_1540	DUX4r_10k	2	227130000	227140000	2
ICE_DUX4r_1544	DUX4r_10k	2	227880000	227890000	2
ICE_DUX4r_1545	DUX4r_10k	2	227890000	227900000	2
ICE_DUX4r_1558	DUX4r_10k	2	231610000	231620000	2
ICE_DUX4r_1584	DUX4r_10k	3	8960000	8970000	3
ICE_DUX4r_1597	DUX4r_10k	3	11380000	11390000	3
ICE_DUX4r_1609	DUX4r_10k	3	13660000	13670000	3
ICE_DUX4r_1638	DUX4r_10k	3	18420000	18430000	3
ICE_DUX4r_1643	DUX4r_10k	3	38110000	38120000	3
ICE_DUX4r_1645	DUX4r_10k	3	38340000	38350000	3
ICE_DUX4r_1647	DUX4r_10k	3	39110000	39120000	3
ICE_DUX4r_1648	DUX4r_10k	3	39190000	39200000	3
ICE_DUX4r_1649	DUX4r_10k	3	39420000	39430000	3
ICE_DUX4r_1651	DUX4r_10k	3	40190000	40200000	3
ICE_DUX4r_1673	DUX4r_10k	3	45940000	45950000	3
ICE_DUX4r_1674	DUX4r_10k	3	45940000	45950000	3
ICE_DUX4r_1676	DUX4r_10k	3	46700000	46710000	3
ICE_DUX4r_1677	DUX4r_10k	3	46710000	46720000	3
ICE_DUX4r_1681	DUX4r_10k	3	48270000	48280000	3
ICE_DUX4r_1683	DUX4r_10k	3	50350000	50360000	3
ICE_DUX4r_1687	DUX4r_10k	3	51500000	51510000	3
ICE_DUX4r_1696	DUX4r_10k	3	54840000	54850000	3
ICE_DUX4r_1698	DUX4r_10k	3	55480000	55490000	3
ICE_DUX4r_1701	DUX4r_10k	3	55480000	55490000	3
ICE_DUX4r_1702	DUX4r_10k	3	56700000	56710000	3
ICE_DUX4r_1708	DUX4r_10k	3	58000000	58010000	3
ICE_DUX4r_1709	DUX4r_10k	3	58180000	58190000	3
ICE_DUX4r_1710	DUX4r_10k	3	58180000	58190000	3
ICE_DUX4r_1714	DUX4r_10k	3	58640000	58650000	3
ICE_DUX4r_1726	DUX4r_10k	3	62330000	62340000	3
ICE_DUX4r_1728	DUX4r_10k	3	62620000	62630000	3
ICE_DUX4r_176	DUX4r_10k	1	53270000	53280000	1
ICE_DUX4r_1761	DUX4r_10k	3	71000000	71010000	3
ICE_DUX4r_1767	DUX4r_10k	3	72850000	72860000	3
ICE_DUX4r_1768	DUX4r_10k	3	72940000	72950000	3
ICE_DUX4r_1771	DUX4r_10k	3	19940000	19950000	3
ICE_DUX4r_1772	DUX4r_10k	3	20040000	20050000	3
ICE_DUX4r_1777	DUX4r_10k	3	23200000	23210000	3
ICE_DUX4r_180	DUX4r_10k	1	53860000	53870000	1
ICE_DUX4r_1818	DUX4r_10k	3	32500000	32510000	3
ICE_DUX4r_1821	DUX4r_10k	3	32510000	32520000	3
ICE_DUX4r_1824	DUX4r_10k	3	32950000	32960000	3
ICE_DUX4r_1825	DUX4r_10k	3	32950000	32960000	3
ICE_DUX4r_183	DUX4r_10k	1	54060000	54070000	1
ICE_DUX4r_1843	DUX4r_10k	3	37450000	37460000	3
ICE_DUX4r_1857	DUX4r_10k	3	87270000	87280000	3
ICE_DUX4r_1858	DUX4r_10k	3	88210000	88220000	3
ICE_DUX4r_1869	DUX4r_10k	3	99820000	99830000	3
ICE_DUX4r_187	DUX4r_10k	1	54950000	54960000	1
ICE_DUX4r_1885	DUX4r_10k	3	104590000	104600000	3
ICE_DUX4r_1900	DUX4r_10k	3	111700000	111710000	3
ICE_DUX4r_1902	DUX4r_10k	3	112120000	112130000	3
ICE_DUX4r_1911	DUX4r_10k	3	113830000	113840000	3
ICE_DUX4r_192	DUX4r_10k	1	55280000	55290000	1
ICE_DUX4r_1924	DUX4r_10k	3	116770000	116780000	3
ICE_DUX4r_1940	DUX4r_10k	3	122390000	122400000	3
ICE_DUX4r_1941	DUX4r_10k	3	122450000	122460000	3
ICE_DUX4r_1942	DUX4r_10k	3	122560000	122570000	3
ICE_DUX4r_1943	DUX4r_10k	3	122560000	122570000	3
ICE_DUX4r_1954	DUX4r_10k	3	124930000	124940000	3
ICE_DUX4r_1956	DUX4r_10k	3	126130000	126140000	3
ICE_DUX4r_1959	DUX4r_10k	3	126520000	126530000	3
ICE_DUX4r_1960	DUX4r_10k	3	126520000	126530000	3
ICE_DUX4r_1969	DUX4r_10k	3	128090000	128100000	3
ICE_DUX4r_1979	DUX4r_10k	3	130750000	130760000	3
ICE_DUX4r_198	DUX4r_10k	1	56830000	56840000	1
ICE_DUX4r_1980	DUX4r_10k	3	130740000	130750000	3
ICE_DUX4r_1985	DUX4r_10k	3	131230000	131240000	3
ICE_DUX4r_1988	DUX4r_10k	3	132030000	132040000	3
ICE_DUX4r_1994	DUX4r_10k	3	132720000	132730000	3
ICE_DUX4r_1995	DUX4r_10k	3	132720000	132730000	3
ICE_DUX4r_1997	DUX4r_10k	3	132720000	132730000	3
ICE_DUX4r_1998	DUX4r_10k	3	132720000	132730000	3
ICE_DUX4r_200	DUX4r_10k	1	57420000	57430000	1
ICE_DUX4r_2000	DUX4r_10k	3	133660000	133670000	3
ICE_DUX4r_2011	DUX4r_10k	3	134790000	134800000	3
ICE_DUX4r_2012	DUX4r_10k	3	134790000	134800000	3
ICE_DUX4r_2013	DUX4r_10k	3	134790000	134800000	3
ICE_DUX4r_2017	DUX4r_10k	3	136070000	136080000	3
ICE_DUX4r_2023	DUX4r_10k	3	136750000	136760000	3
ICE_DUX4r_2029	DUX4r_10k	3	138590000	138600000	3
ICE_DUX4r_2030	DUX4r_10k	3	138590000	138600000	3
ICE_DUX4r_2031	DUX4r_10k	3	138600000	138610000	3
ICE_DUX4r_2033	DUX4r_10k	3	138690000	138700000	3
ICE_DUX4r_2034	DUX4r_10k	3	138940000	138950000	3
ICE_DUX4r_2039	DUX4r_10k	3	139930000	139940000	3
ICE_DUX4r_2050	DUX4r_10k	3	141730000	141740000	3
ICE_DUX4r_2066	DUX4r_10k	3	167380000	167390000	3
ICE_DUX4r_2074	DUX4r_10k	3	169140000	169150000	3
ICE_DUX4r_2076	DUX4r_10k	3	169760000	169770000	3
ICE_DUX4r_2077	DUX4r_10k	3	169860000	169870000	3
ICE_DUX4r_2104	DUX4r_10k	3	177190000	177200000	3
ICE_DUX4r_2108	DUX4r_10k	3	179010000	179020000	3
ICE_DUX4r_2112	DUX4r_10k	3	179640000	179650000	3
ICE_DUX4r_2129	DUX4r_10k	3	150400000	150410000	3
ICE_DUX4r_2149	DUX4r_10k	3	154310000	154320000	3
ICE_DUX4r_2156	DUX4r_10k	3	155860000	155870000	3
ICE_DUX4r_2160	DUX4r_10k	3	156550000	156560000	3
ICE_DUX4r_2161	DUX4r_10k	3	156670000	156680000	3
ICE_DUX4r_2162	DUX4r_10k	3	156670000	156680000	3
ICE_DUX4r_2163	DUX4r_10k	3	156680000	156690000	3
ICE_DUX4r_2169	DUX4r_10k	3	158820000	158830000	3
ICE_DUX4r_219	DUX4r_10k	1	62430000	62440000	1
ICE_DUX4r_2202	DUX4r_10k	3	184370000	184380000	3
ICE_DUX4r_2208	DUX4r_10k	3	185970000	185980000	3
ICE_DUX4r_2209	DUX4r_10k	3	185970000	185980000	3
ICE_DUX4r_2211	DUX4r_10k	3	186250000	186260000	3
ICE_DUX4r_2212	DUX4r_10k	3	186610000	186620000	3
ICE_DUX4r_2219	DUX4r_10k	3	187740000	187750000	3
ICE_DUX4r_223	DUX4r_10k	1	63320000	63330000	1
ICE_DUX4r_2244	DUX4r_10k	3	193780000	193790000	3
ICE_DUX4r_2249	DUX4r_10k	3	194670000	194680000	3
ICE_DUX4r_2250	DUX4r_10k	3	194680000	194690000	3
ICE_DUX4r_2255	DUX4r_10k	4	56420000	56430000	4
ICE_DUX4r_2263	DUX4r_10k	4	67550000	67560000	4
ICE_DUX4r_2266	DUX4r_10k	4	70590000	70600000	4
ICE_DUX4r_2273	DUX4r_10k	4	73070000	73080000	4
ICE_DUX4r_2277	DUX4r_10k	4	3340000	3350000	4
ICE_DUX4r_2285	DUX4r_10k	4	6710000	6720000	4
ICE_DUX4r_2287	DUX4r_10k	4	7190000	7200000	4
ICE_DUX4r_2291	DUX4r_10k	4	8260000	8270000	4
ICE_DUX4r_2296	DUX4r_10k	4	10580000	10590000	4
ICE_DUX4r_2301	DUX4r_10k	4	12040000	12050000	4
ICE_DUX4r_2303	DUX4r_10k	4	13640000	13650000	4
ICE_DUX4r_2307	DUX4r_10k	4	15000000	15010000	4
ICE_DUX4r_2308	DUX4r_10k	4	15000000	15010000	4
ICE_DUX4r_2315	DUX4r_10k	4	15960000	15970000	4
ICE_DUX4r_2335	DUX4r_10k	4	38060000	38070000	4
ICE_DUX4r_2341	DUX4r_10k	4	38760000	38770000	4
ICE_DUX4r_2343	DUX4r_10k	4	39460000	39470000	4
ICE_DUX4r_2344	DUX4r_10k	4	40050000	40060000	4
ICE_DUX4r_236	DUX4r_10k	1	64870000	64880000	1
ICE_DUX4r_2361	DUX4r_10k	4	46840000	46850000	4
ICE_DUX4r_2370	DUX4r_10k	4	48130000	48140000	4
ICE_DUX4r_2373	DUX4r_10k	4	51860000	51870000	4
ICE_DUX4r_2375	DUX4r_10k	4	52380000	52390000	4
ICE_DUX4r_2376	DUX4r_10k	4	53910000	53920000	4
ICE_DUX4r_2384	DUX4r_10k	4	55410000	55420000	4
ICE_DUX4r_2395	DUX4r_10k	4	21790000	21800000	4
ICE_DUX4r_2396	DUX4r_10k	4	22400000	22410000	4
ICE_DUX4r_2409	DUX4r_10k	4	26860000	26870000	4
ICE_DUX4r_2424	DUX4r_10k	4	98140000	98150000	4
ICE_DUX4r_2425	DUX4r_10k	4	98140000	98150000	4
ICE_DUX4r_2427	DUX4r_10k	4	99560000	99570000	4
ICE_DUX4r_2428	DUX4r_10k	4	99560000	99570000	4
ICE_DUX4r_2433	DUX4r_10k	4	102430000	102440000	4
ICE_DUX4r_2440	DUX4r_10k	4	105130000	105140000	4
ICE_DUX4r_2441	DUX4r_10k	4	105140000	105150000	4
ICE_DUX4r_2442	DUX4r_10k	4	105150000	105160000	4
ICE_DUX4r_2443	DUX4r_10k	4	105700000	105710000	4
ICE_DUX4r_2446	DUX4r_10k	4	106360000	106370000	4
ICE_DUX4r_2447	DUX4r_10k	4	106360000	106370000	4
ICE_DUX4r_2448	DUX4r_10k	4	106360000	106370000	4
ICE_DUX4r_2453	DUX4r_10k	4	108060000	108070000	4
ICE_DUX4r_2454	DUX4r_10k	4	108160000	108170000	4
ICE_DUX4r_2457	DUX4r_10k	4	109420000	109430000	4
ICE_DUX4r_2458	DUX4r_10k	4	109700000	109710000	4
ICE_DUX4r_2479	DUX4r_10k	4	113550000	113560000	4
ICE_DUX4r_2486	DUX4r_10k	4	116360000	116370000	4
ICE_DUX4r_2487	DUX4r_10k	4	117440000	117450000	4
ICE_DUX4r_2490	DUX4r_10k	4	118770000	118780000	4
ICE_DUX4r_2491	DUX4r_10k	4	118980000	118990000	4
ICE_DUX4r_2494	DUX4r_10k	4	120060000	120070000	4
ICE_DUX4r_2516	DUX4r_10k	4	125310000	125320000	4
ICE_DUX4r_2522	DUX4r_10k	4	74360000	74370000	4
ICE_DUX4r_2530	DUX4r_10k	4	76420000	76430000	4
ICE_DUX4r_2531	DUX4r_10k	4	76420000	76430000	4
ICE_DUX4r_2532	DUX4r_10k	4	76430000	76440000	4
ICE_DUX4r_2571	DUX4r_10k	4	86500000	86510000	4
ICE_DUX4r_2574	DUX4r_10k	4	86930000	86940000	4
ICE_DUX4r_2578	DUX4r_10k	4	87850000	87860000	4
ICE_DUX4r_2593	DUX4r_10k	4	89440000	89450000	4
ICE_DUX4r_2595	DUX4r_10k	4	127960000	127970000	4
ICE_DUX4r_2596	DUX4r_10k	4	128280000	128290000	4
ICE_DUX4r_2597	DUX4r_10k	4	128280000	128290000	4
ICE_DUX4r_2599	DUX4r_10k	4	128570000	128580000	4
ICE_DUX4r_2609	DUX4r_10k	4	139010000	139020000	4
ICE_DUX4r_2615	DUX4r_10k	4	139730000	139740000	4
ICE_DUX4r_2619	DUX4r_10k	4	140150000	140160000	4
ICE_DUX4r_2621	DUX4r_10k	4	141150000	141160000	4
ICE_DUX4r_2622	DUX4r_10k	4	141310000	141320000	4
ICE_DUX4r_2624	DUX4r_10k	4	142120000	142130000	4
ICE_DUX4r_2637	DUX4r_10k	4	144170000	144180000	4
ICE_DUX4r_2638	DUX4r_10k	4	145220000	145230000	4
ICE_DUX4r_2640	DUX4r_10k	4	163160000	163170000	4
ICE_DUX4r_2641	DUX4r_10k	4	163470000	163480000	4
ICE_DUX4r_2642	DUX4r_10k	4	163470000	163480000	4
ICE_DUX4r_2666	DUX4r_10k	4	168490000	168500000	4
ICE_DUX4r_2669	DUX4r_10k	4	169010000	169020000	4
ICE_DUX4r_2670	DUX4r_10k	4	169610000	169620000	4
ICE_DUX4r_2681	DUX4r_10k	4	173020000	173030000	4
ICE_DUX4r_269	DUX4r_10k	1	70520000	70530000	1
ICE_DUX4r_2715	DUX4r_10k	4	184260000	184270000	4
ICE_DUX4r_2730	DUX4r_10k	4	145950000	145960000	4
ICE_DUX4r_274	DUX4r_10k	1	109530000	109540000	1
ICE_DUX4r_2749	DUX4r_10k	4	151270000	151280000	4
ICE_DUX4r_2751	DUX4r_10k	4	151760000	151770000	4
ICE_DUX4r_2761	DUX4r_10k	4	153340000	153350000	4
ICE_DUX4r_2766	DUX4r_10k	4	154550000	154560000	4
ICE_DUX4r_2767	DUX4r_10k	4	154550000	154560000	4
ICE_DUX4r_2768	DUX4r_10k	4	154550000	154560000	4
ICE_DUX4r_2776	DUX4r_10k	4	155950000	155960000	4
ICE_DUX4r_2788	DUX4r_10k	4	158720000	158730000	4
ICE_DUX4r_2789	DUX4r_10k	4	158720000	158730000	4
ICE_DUX4r_279	DUX4r_10k	1	111200000	111210000	1
ICE_DUX4r_2793	DUX4r_10k	4	161320000	161330000	4
ICE_DUX4r_2795	DUX4r_10k	4	162490000	162500000	4
ICE_DUX4r_280	DUX4r_10k	1	111470000	111480000	1
ICE_DUX4r_2804	DUX4r_10k	5	5140000	5150000	5
ICE_DUX4r_2805	DUX4r_10k	5	5140000	5150000	5
ICE_DUX4r_2806	DUX4r_10k	5	5140000	5150000	5
ICE_DUX4r_2807	DUX4r_10k	5	5420000	5430000	5
ICE_DUX4r_281	DUX4r_10k	1	112380000	112390000	1
ICE_DUX4r_2814	DUX4r_10k	5	6370000	6380000	5
ICE_DUX4r_2818	DUX4r_10k	5	7890000	7900000	5
ICE_DUX4r_2857	DUX4r_10k	5	17210000	17220000	5
ICE_DUX4r_2858	DUX4r_10k	5	17210000	17220000	5
ICE_DUX4r_2877	DUX4r_10k	5	40500000	40510000	5
ICE_DUX4r_2878	DUX4r_10k	5	40750000	40760000	5
ICE_DUX4r_288	DUX4r_10k	1	113970000	113980000	1
ICE_DUX4r_2893	DUX4r_10k	5	53100000	53110000	5
ICE_DUX4r_2899	DUX4r_10k	5	54510000	54520000	5
ICE_DUX4r_2900	DUX4r_10k	5	54510000	54520000	5
ICE_DUX4r_2902	DUX4r_10k	5	55170000	55180000	5
ICE_DUX4r_2909	DUX4r_10k	5	32400000	32410000	5
ICE_DUX4r_2910	DUX4r_10k	5	32440000	32450000	5
ICE_DUX4r_2916	DUX4r_10k	5	33440000	33450000	5
ICE_DUX4r_2917	DUX4r_10k	5	33440000	33450000	5
ICE_DUX4r_2918	DUX4r_10k	5	33440000	33450000	5
ICE_DUX4r_2920	DUX4r_10k	5	34000000	34010000	5
ICE_DUX4r_2923	DUX4r_10k	5	34480000	34490000	5
ICE_DUX4r_2925	DUX4r_10k	5	35080000	35090000	5
ICE_DUX4r_2928	DUX4r_10k	5	36060000	36070000	5
ICE_DUX4r_2929	DUX4r_10k	5	36150000	36160000	5
ICE_DUX4r_2930	DUX4r_10k	5	36240000	36250000	5
ICE_DUX4r_2940	DUX4r_10k	5	56900000	56910000	5
ICE_DUX4r_2941	DUX4r_10k	5	56900000	56910000	5
ICE_DUX4r_2947	DUX4r_10k	5	57770000	57780000	5
ICE_DUX4r_2963	DUX4r_10k	5	60680000	60690000	5
ICE_DUX4r_2971	DUX4r_10k	5	61160000	61170000	5
ICE_DUX4r_2974	DUX4r_10k	5	62450000	62460000	5
ICE_DUX4r_2980	DUX4r_10k	5	64810000	64820000	5
ICE_DUX4r_2981	DUX4r_10k	5	64960000	64970000	5
ICE_DUX4r_3	DUX4r_10k	1	3450000	3460000	1
ICE_DUX4r_3000	DUX4r_10k	5	73220000	73230000	5
ICE_DUX4r_3001	DUX4r_10k	5	73300000	73310000	5
ICE_DUX4r_3003	DUX4r_10k	5	73570000	73580000	5
ICE_DUX4r_3008	DUX4r_10k	5	74760000	74770000	5
ICE_DUX4r_3009	DUX4r_10k	5	74760000	74770000	5
ICE_DUX4r_3011	DUX4r_10k	5	75050000	75060000	5
ICE_DUX4r_3041	DUX4r_10k	5	81750000	81760000	5
ICE_DUX4r_3049	DUX4r_10k	5	83720000	83730000	5
ICE_DUX4r_3051	DUX4r_10k	5	86610000	86620000	5
ICE_DUX4r_3054	DUX4r_10k	5	87260000	87270000	5
ICE_DUX4r_3055	DUX4r_10k	5	87410000	87420000	5
ICE_DUX4r_3066	DUX4r_10k	5	91230000	91240000	5
ICE_DUX4r_3078	DUX4r_10k	5	112990000	113000000	5
ICE_DUX4r_3096	DUX4r_10k	5	115840000	115850000	5
ICE_DUX4r_3098	DUX4r_10k	5	116570000	116580000	5
ICE_DUX4r_3102	DUX4r_10k	5	121960000	121970000	5
ICE_DUX4r_3108	DUX4r_10k	5	124650000	124660000	5
ICE_DUX4r_3109	DUX4r_10k	5	124740000	124750000	5
ICE_DUX4r_3111	DUX4r_10k	5	126340000	126350000	5
ICE_DUX4r_3125	DUX4r_10k	5	93580000	93590000	5
ICE_DUX4r_3126	DUX4r_10k	5	93580000	93590000	5
ICE_DUX4r_3147	DUX4r_10k	5	97180000	97190000	5
ICE_DUX4r_3160	DUX4r_10k	5	102780000	102790000	5
ICE_DUX4r_3166	DUX4r_10k	5	109400000	109410000	5
ICE_DUX4r_3181	DUX4r_10k	5	131160000	131170000	5
ICE_DUX4r_3182	DUX4r_10k	5	131170000	131180000	5
ICE_DUX4r_3183	DUX4r_10k	5	131430000	131440000	5
ICE_DUX4r_3185	DUX4r_10k	5	132060000	132070000	5
ICE_DUX4r_3196	DUX4r_10k	5	135460000	135470000	5
ICE_DUX4r_3202	DUX4r_10k	5	135950000	135960000	5
ICE_DUX4r_3203	DUX4r_10k	5	135950000	135960000	5
ICE_DUX4r_3206	DUX4r_10k	5	137630000	137640000	5
ICE_DUX4r_3209	DUX4r_10k	5	137770000	137780000	5
ICE_DUX4r_3212	DUX4r_10k	5	138570000	138580000	5
ICE_DUX4r_3222	DUX4r_10k	5	140360000	140370000	5
ICE_DUX4r_3224	DUX4r_10k	5	141200000	141210000	5
ICE_DUX4r_3225	DUX4r_10k	5	141350000	141360000	5
ICE_DUX4r_3226	DUX4r_10k	5	141420000	141430000	5
ICE_DUX4r_3230	DUX4r_10k	5	141680000	141690000	5
ICE_DUX4r_324	DUX4r_10k	1	84140000	84150000	1
ICE_DUX4r_3240	DUX4r_10k	5	142910000	142920000	5
ICE_DUX4r_3242	DUX4r_10k	5	143390000	143400000	5
ICE_DUX4r_325	DUX4r_10k	1	84140000	84150000	1
ICE_DUX4r_327	DUX4r_10k	1	84940000	84950000	1
ICE_DUX4r_3272	DUX4r_10k	5	150560000	150570000	5
ICE_DUX4r_3273	DUX4r_10k	5	151440000	151450000	5
ICE_DUX4r_328	DUX4r_10k	1	85280000	85290000	1
ICE_DUX4r_3285	DUX4r_10k	5	154030000	154040000	5
ICE_DUX4r_3288	DUX4r_10k	5	154470000	154480000	5
ICE_DUX4r_3291	DUX4r_10k	5	154750000	154760000	5
ICE_DUX4r_33	DUX4r_10k	1	11040000	11050000	1
ICE_DUX4r_3301	DUX4r_10k	5	157340000	157350000	5
ICE_DUX4r_3302	DUX4r_10k	5	157340000	157350000	5
ICE_DUX4r_3317	DUX4r_10k	5	159440000	159450000	5
ICE_DUX4r_3321	DUX4r_10k	5	161540000	161550000	5
ICE_DUX4r_3322	DUX4r_10k	5	161540000	161550000	5
ICE_DUX4r_3337	DUX4r_10k	5	168270000	168280000	5
ICE_DUX4r_3339	DUX4r_10k	5	168680000	168690000	5
ICE_DUX4r_3342	DUX4r_10k	5	168980000	168990000	5
ICE_DUX4r_3346	DUX4r_10k	5	170100000	170110000	5
ICE_DUX4r_3347	DUX4r_10k	5	170100000	170110000	5
ICE_DUX4r_335	DUX4r_10k	1	85700000	85710000	1
ICE_DUX4r_3357	DUX4r_10k	5	171400000	171410000	5
ICE_DUX4r_3359	DUX4r_10k	5	171410000	171420000	5
ICE_DUX4r_3373	DUX4r_10k	5	173610000	173620000	5
ICE_DUX4r_3374	DUX4r_10k	5	173610000	173620000	5
ICE_DUX4r_3375	DUX4r_10k	5	174040000	174050000	5
ICE_DUX4r_3376	DUX4r_10k	5	174040000	174050000	5
