loopID	loopSource	chr1	start1	end1	chr2
ICE_iAMP_1269	iAMP_10k	2	176130000	176140000	2
ICE_iAMP_1270	iAMP_10k	2	176130000	176140000	2
ICE_iAMP_1276	iAMP_10k	2	177330000	177340000	2
ICE_iAMP_1277	iAMP_10k	2	177330000	177340000	2
ICE_iAMP_128	iAMP_10k	1	63320000	63330000	1
ICE_iAMP_1280	iAMP_10k	2	178110000	178120000	2
ICE_iAMP_1281	iAMP_10k	2	178120000	178130000	2
ICE_iAMP_1283	iAMP_10k	2	178770000	178780000	2
ICE_iAMP_1288	iAMP_10k	2	180120000	180130000	2
ICE_iAMP_1289	iAMP_10k	2	180120000	180130000	2
ICE_iAMP_1291	iAMP_10k	2	181070000	181080000	2
ICE_iAMP_1296	iAMP_10k	2	181300000	181310000	2
ICE_iAMP_1298	iAMP_10k	2	199960000	199970000	2
ICE_iAMP_13	iAMP_10k	1	24190000	24200000	1
ICE_iAMP_130	iAMP_10k	1	63620000	63630000	1
ICE_iAMP_1302	iAMP_10k	2	199970000	199980000	2
ICE_iAMP_1303	iAMP_10k	2	199980000	199990000	2
ICE_iAMP_1304	iAMP_10k	2	199980000	199990000	2
ICE_iAMP_1305	iAMP_10k	2	200580000	200590000	2
ICE_iAMP_1306	iAMP_10k	2	200900000	200910000	2
ICE_iAMP_1309	iAMP_10k	2	201250000	201260000	2
ICE_iAMP_1311	iAMP_10k	2	201790000	201800000	2
ICE_iAMP_1314	iAMP_10k	2	202580000	202590000	2
ICE_iAMP_1322	iAMP_10k	2	205680000	205690000	2
ICE_iAMP_1323	iAMP_10k	2	205760000	205770000	2
ICE_iAMP_1325	iAMP_10k	2	206160000	206170000	2
ICE_iAMP_1328	iAMP_10k	2	206770000	206780000	2
ICE_iAMP_1329	iAMP_10k	2	206780000	206790000	2
ICE_iAMP_1330	iAMP_10k	2	206780000	206790000	2
ICE_iAMP_1334	iAMP_10k	2	207620000	207630000	2
ICE_iAMP_1335	iAMP_10k	2	207740000	207750000	2
ICE_iAMP_1337	iAMP_10k	2	208260000	208270000	2
ICE_iAMP_1339	iAMP_10k	2	209330000	209340000	2
ICE_iAMP_1340	iAMP_10k	2	209330000	209340000	2
ICE_iAMP_1342	iAMP_10k	2	209420000	209430000	2
ICE_iAMP_1343	iAMP_10k	2	209420000	209430000	2
ICE_iAMP_1344	iAMP_10k	2	209420000	209430000	2
ICE_iAMP_1345	iAMP_10k	2	209570000	209580000	2
ICE_iAMP_1348	iAMP_10k	2	210440000	210450000	2
ICE_iAMP_1349	iAMP_10k	2	210440000	210450000	2
ICE_iAMP_1357	iAMP_10k	2	212770000	212780000	2
ICE_iAMP_1363	iAMP_10k	2	216210000	216220000	2
ICE_iAMP_1364	iAMP_10k	2	216210000	216220000	2
ICE_iAMP_1365	iAMP_10k	2	216510000	216520000	2
ICE_iAMP_1366	iAMP_10k	2	216520000	216530000	2
ICE_iAMP_1368	iAMP_10k	2	216690000	216700000	2
ICE_iAMP_1369	iAMP_10k	2	216690000	216700000	2
ICE_iAMP_1372	iAMP_10k	2	235780000	235790000	2
ICE_iAMP_1374	iAMP_10k	2	236340000	236350000	2
ICE_iAMP_1377	iAMP_10k	2	237140000	237150000	2
ICE_iAMP_1378	iAMP_10k	2	237150000	237160000	2
ICE_iAMP_1379	iAMP_10k	2	237590000	237600000	2
ICE_iAMP_138	iAMP_10k	1	64840000	64850000	1
ICE_iAMP_1380	iAMP_10k	2	237590000	237600000	2
ICE_iAMP_1383	iAMP_10k	2	240050000	240060000	2
ICE_iAMP_1384	iAMP_10k	2	240150000	240160000	2
ICE_iAMP_1385	iAMP_10k	2	240220000	240230000	2
ICE_iAMP_1386	iAMP_10k	2	240850000	240860000	2
ICE_iAMP_1387	iAMP_10k	2	241690000	241700000	2
ICE_iAMP_1388	iAMP_10k	2	217780000	217790000	2
ICE_iAMP_139	iAMP_10k	1	65060000	65070000	1
ICE_iAMP_1390	iAMP_10k	2	218270000	218280000	2
ICE_iAMP_1391	iAMP_10k	2	218290000	218300000	2
ICE_iAMP_1392	iAMP_10k	2	219030000	219040000	2
ICE_iAMP_1393	iAMP_10k	2	219400000	219410000	2
ICE_iAMP_1395	iAMP_10k	2	220680000	220690000	2
ICE_iAMP_1397	iAMP_10k	2	222690000	222700000	2
ICE_iAMP_1399	iAMP_10k	2	222960000	222970000	2
ICE_iAMP_14	iAMP_10k	1	24190000	24200000	1
ICE_iAMP_140	iAMP_10k	1	65060000	65070000	1
ICE_iAMP_1403	iAMP_10k	2	223830000	223840000	2
ICE_iAMP_1406	iAMP_10k	2	223980000	223990000	2
ICE_iAMP_1407	iAMP_10k	2	223980000	223990000	2
ICE_iAMP_1408	iAMP_10k	2	223980000	223990000	2
ICE_iAMP_1415	iAMP_10k	2	224790000	224800000	2
ICE_iAMP_1434	iAMP_10k	2	227470000	227480000	2
ICE_iAMP_1436	iAMP_10k	2	227890000	227900000	2
ICE_iAMP_1437	iAMP_10k	2	227890000	227900000	2
ICE_iAMP_1438	iAMP_10k	2	227890000	227900000	2
ICE_iAMP_1439	iAMP_10k	2	229790000	229800000	2
ICE_iAMP_1440	iAMP_10k	2	229800000	229810000	2
ICE_iAMP_1443	iAMP_10k	2	230830000	230840000	2
ICE_iAMP_1446	iAMP_10k	2	231230000	231240000	2
ICE_iAMP_1448	iAMP_10k	2	231900000	231910000	2
ICE_iAMP_1449	iAMP_10k	2	231910000	231920000	2
ICE_iAMP_145	iAMP_10k	1	66250000	66260000	1
ICE_iAMP_1450	iAMP_10k	2	232330000	232340000	2
ICE_iAMP_1451	iAMP_10k	2	233270000	233280000	2
ICE_iAMP_1453	iAMP_10k	2	233980000	233990000	2
ICE_iAMP_1455	iAMP_10k	2	234290000	234300000	2
ICE_iAMP_146	iAMP_10k	1	66250000	66260000	1
ICE_iAMP_1464	iAMP_10k	3	4350000	4360000	3
ICE_iAMP_1465	iAMP_10k	3	4710000	4720000	3
ICE_iAMP_1471	iAMP_10k	3	9500000	9510000	3
ICE_iAMP_1473	iAMP_10k	3	9790000	9800000	3
ICE_iAMP_1474	iAMP_10k	3	10340000	10350000	3
ICE_iAMP_1475	iAMP_10k	3	11230000	11240000	3
ICE_iAMP_1476	iAMP_10k	3	11370000	11380000	3
ICE_iAMP_1477	iAMP_10k	3	11380000	11390000	3
ICE_iAMP_148	iAMP_10k	1	66370000	66380000	1
ICE_iAMP_1480	iAMP_10k	3	12140000	12150000	3
ICE_iAMP_1483	iAMP_10k	3	13490000	13500000	3
ICE_iAMP_1484	iAMP_10k	3	13490000	13500000	3
ICE_iAMP_1485	iAMP_10k	3	13660000	13670000	3
ICE_iAMP_1490	iAMP_10k	3	14670000	14680000	3
ICE_iAMP_1492	iAMP_10k	3	15220000	15230000	3
ICE_iAMP_1493	iAMP_10k	3	15250000	15260000	3
ICE_iAMP_1494	iAMP_10k	3	15620000	15630000	3
ICE_iAMP_1497	iAMP_10k	3	16270000	16280000	3
ICE_iAMP_150	iAMP_10k	1	66760000	66770000	1
ICE_iAMP_1500	iAMP_10k	3	16600000	16610000	3
ICE_iAMP_1507	iAMP_10k	3	18420000	18430000	3
ICE_iAMP_1510	iAMP_10k	3	19950000	19960000	3
ICE_iAMP_1511	iAMP_10k	3	20040000	20050000	3
ICE_iAMP_1515	iAMP_10k	3	21750000	21760000	3
ICE_iAMP_1516	iAMP_10k	3	22560000	22570000	3
ICE_iAMP_1517	iAMP_10k	3	23070000	23080000	3
ICE_iAMP_1518	iAMP_10k	3	23200000	23210000	3
ICE_iAMP_1523	iAMP_10k	3	24680000	24690000	3
ICE_iAMP_1526	iAMP_10k	3	25640000	25650000	3
ICE_iAMP_1527	iAMP_10k	3	25640000	25650000	3
ICE_iAMP_1528	iAMP_10k	3	25640000	25650000	3
ICE_iAMP_1533	iAMP_10k	3	27130000	27140000	3
ICE_iAMP_1534	iAMP_10k	3	27320000	27330000	3
ICE_iAMP_1536	iAMP_10k	3	27360000	27370000	3
ICE_iAMP_1538	iAMP_10k	3	27470000	27480000	3
ICE_iAMP_1539	iAMP_10k	3	27710000	27720000	3
ICE_iAMP_1541	iAMP_10k	3	28910000	28920000	3
ICE_iAMP_1544	iAMP_10k	3	30770000	30780000	3
ICE_iAMP_1545	iAMP_10k	3	30770000	30780000	3
ICE_iAMP_1546	iAMP_10k	3	30770000	30780000	3
ICE_iAMP_1547	iAMP_10k	3	31220000	31230000	3
ICE_iAMP_155	iAMP_10k	1	67530000	67540000	1
ICE_iAMP_1553	iAMP_10k	3	32730000	32740000	3
ICE_iAMP_1554	iAMP_10k	3	32950000	32960000	3
ICE_iAMP_1555	iAMP_10k	3	32950000	32960000	3
ICE_iAMP_1557	iAMP_10k	3	33130000	33140000	3
ICE_iAMP_1560	iAMP_10k	3	34880000	34890000	3
ICE_iAMP_1562	iAMP_10k	3	35290000	35300000	3
ICE_iAMP_1563	iAMP_10k	3	35390000	35400000	3
ICE_iAMP_1564	iAMP_10k	3	35510000	35520000	3
ICE_iAMP_1566	iAMP_10k	3	35960000	35970000	3
ICE_iAMP_1567	iAMP_10k	3	36730000	36740000	3
ICE_iAMP_1568	iAMP_10k	3	36730000	36740000	3
ICE_iAMP_1570	iAMP_10k	3	37450000	37460000	3
ICE_iAMP_1571	iAMP_10k	3	37860000	37870000	3
ICE_iAMP_1575	iAMP_10k	3	55470000	55480000	3
ICE_iAMP_1578	iAMP_10k	3	56800000	56810000	3
ICE_iAMP_1581	iAMP_10k	3	57170000	57180000	3
ICE_iAMP_1582	iAMP_10k	3	57170000	57180000	3
ICE_iAMP_1583	iAMP_10k	3	58000000	58010000	3
ICE_iAMP_1584	iAMP_10k	3	58180000	58190000	3
ICE_iAMP_1585	iAMP_10k	3	58310000	58320000	3
ICE_iAMP_1587	iAMP_10k	3	58640000	58650000	3
ICE_iAMP_1591	iAMP_10k	3	62200000	62210000	3
ICE_iAMP_1592	iAMP_10k	3	62330000	62340000	3
ICE_iAMP_1594	iAMP_10k	3	62620000	62630000	3
ICE_iAMP_1596	iAMP_10k	3	63340000	63350000	3
ICE_iAMP_1598	iAMP_10k	3	63350000	63360000	3
ICE_iAMP_1599	iAMP_10k	3	63850000	63860000	3
ICE_iAMP_1602	iAMP_10k	3	64530000	64540000	3
ICE_iAMP_1603	iAMP_10k	3	64530000	64540000	3
ICE_iAMP_1604	iAMP_10k	3	64530000	64540000	3
ICE_iAMP_1607	iAMP_10k	3	65780000	65790000	3
ICE_iAMP_1610	iAMP_10k	3	66260000	66270000	3
ICE_iAMP_1613	iAMP_10k	3	66400000	66410000	3
ICE_iAMP_1614	iAMP_10k	3	66500000	66510000	3
ICE_iAMP_1628	iAMP_10k	3	69320000	69330000	3
ICE_iAMP_1635	iAMP_10k	3	70540000	70550000	3
ICE_iAMP_164	iAMP_10k	1	68120000	68130000	1
ICE_iAMP_1642	iAMP_10k	3	71720000	71730000	3
ICE_iAMP_1646	iAMP_10k	3	72930000	72940000	3
ICE_iAMP_1647	iAMP_10k	3	73100000	73110000	3
ICE_iAMP_1651	iAMP_10k	3	37980000	37990000	3
ICE_iAMP_1652	iAMP_10k	3	38120000	38130000	3
ICE_iAMP_1653	iAMP_10k	3	38120000	38130000	3
ICE_iAMP_1656	iAMP_10k	3	39190000	39200000	3
ICE_iAMP_1657	iAMP_10k	3	39430000	39440000	3
ICE_iAMP_1658	iAMP_10k	3	40190000	40200000	3
ICE_iAMP_1670	iAMP_10k	3	44530000	44540000	3
ICE_iAMP_1671	iAMP_10k	3	45030000	45040000	3
ICE_iAMP_1672	iAMP_10k	3	45030000	45040000	3
ICE_iAMP_1673	iAMP_10k	3	45030000	45040000	3
ICE_iAMP_1675	iAMP_10k	3	45510000	45520000	3
ICE_iAMP_1676	iAMP_10k	3	45940000	45950000	3
ICE_iAMP_1678	iAMP_10k	3	46700000	46710000	3
ICE_iAMP_168	iAMP_10k	1	70130000	70140000	1
ICE_iAMP_1682	iAMP_10k	3	49540000	49550000	3
ICE_iAMP_1683	iAMP_10k	3	50350000	50360000	3
ICE_iAMP_1684	iAMP_10k	3	50350000	50360000	3
ICE_iAMP_1687	iAMP_10k	3	51390000	51400000	3
ICE_iAMP_1688	iAMP_10k	3	51500000	51510000	3
ICE_iAMP_169	iAMP_10k	1	70130000	70140000	1
ICE_iAMP_1690	iAMP_10k	3	52850000	52860000	3
ICE_iAMP_1693	iAMP_10k	3	53300000	53310000	3
ICE_iAMP_1694	iAMP_10k	3	54850000	54860000	3
ICE_iAMP_1696	iAMP_10k	3	55480000	55490000	3
ICE_iAMP_1697	iAMP_10k	3	93990000	94000000	3
ICE_iAMP_17	iAMP_10k	1	25510000	25520000	1
ICE_iAMP_170	iAMP_10k	1	70210000	70220000	1
ICE_iAMP_1700	iAMP_10k	3	97790000	97800000	3
ICE_iAMP_1703	iAMP_10k	3	98040000	98050000	3
ICE_iAMP_1704	iAMP_10k	3	98590000	98600000	3
ICE_iAMP_1705	iAMP_10k	3	98600000	98610000	3
ICE_iAMP_1707	iAMP_10k	3	98810000	98820000	3
ICE_iAMP_171	iAMP_10k	1	70220000	70230000	1
ICE_iAMP_1710	iAMP_10k	3	99820000	99830000	3
ICE_iAMP_1716	iAMP_10k	3	100310000	100320000	3
ICE_iAMP_1718	iAMP_10k	3	100720000	100730000	3
ICE_iAMP_172	iAMP_10k	1	70340000	70350000	1
ICE_iAMP_1724	iAMP_10k	3	104100000	104110000	3
ICE_iAMP_1726	iAMP_10k	3	104590000	104600000	3
ICE_iAMP_1727	iAMP_10k	3	105680000	105690000	3
ICE_iAMP_1728	iAMP_10k	3	105690000	105700000	3
ICE_iAMP_1729	iAMP_10k	3	105860000	105870000	3
ICE_iAMP_173	iAMP_10k	1	70520000	70530000	1
ICE_iAMP_1740	iAMP_10k	3	77030000	77040000	3
ICE_iAMP_1741	iAMP_10k	3	77040000	77050000	3
ICE_iAMP_1742	iAMP_10k	3	77340000	77350000	3
ICE_iAMP_1758	iAMP_10k	3	87220000	87230000	3
ICE_iAMP_1759	iAMP_10k	3	87250000	87260000	3
ICE_iAMP_1763	iAMP_10k	3	88030000	88040000	3
ICE_iAMP_1764	iAMP_10k	3	88200000	88210000	3
ICE_iAMP_1766	iAMP_10k	3	128080000	128090000	3
ICE_iAMP_1768	iAMP_10k	3	129480000	129490000	3
ICE_iAMP_1771	iAMP_10k	3	130740000	130750000	3
ICE_iAMP_1772	iAMP_10k	3	130750000	130760000	3
ICE_iAMP_1777	iAMP_10k	3	132250000	132260000	3
ICE_iAMP_1779	iAMP_10k	3	132720000	132730000	3
ICE_iAMP_1780	iAMP_10k	3	132720000	132730000	3
ICE_iAMP_1781	iAMP_10k	3	132720000	132730000	3
ICE_iAMP_1783	iAMP_10k	3	132730000	132740000	3
ICE_iAMP_1784	iAMP_10k	3	133040000	133050000	3
ICE_iAMP_1785	iAMP_10k	3	133810000	133820000	3
ICE_iAMP_1786	iAMP_10k	3	133810000	133820000	3
ICE_iAMP_1793	iAMP_10k	3	134790000	134800000	3
ICE_iAMP_1794	iAMP_10k	3	134790000	134800000	3
ICE_iAMP_1795	iAMP_10k	3	134790000	134800000	3
ICE_iAMP_1799	iAMP_10k	3	136080000	136090000	3
ICE_iAMP_18	iAMP_10k	1	25890000	25900000	1
ICE_iAMP_1803	iAMP_10k	3	138180000	138190000	3
ICE_iAMP_1804	iAMP_10k	3	138470000	138480000	3
ICE_iAMP_1806	iAMP_10k	3	138590000	138600000	3
ICE_iAMP_1807	iAMP_10k	3	138600000	138610000	3
ICE_iAMP_1810	iAMP_10k	3	138940000	138950000	3
ICE_iAMP_1811	iAMP_10k	3	138940000	138950000	3
ICE_iAMP_1812	iAMP_10k	3	139110000	139120000	3
ICE_iAMP_1814	iAMP_10k	3	139930000	139940000	3
ICE_iAMP_1819	iAMP_10k	3	141460000	141470000	3
ICE_iAMP_1820	iAMP_10k	3	141460000	141470000	3
ICE_iAMP_1822	iAMP_10k	3	141570000	141580000	3
ICE_iAMP_1823	iAMP_10k	3	141570000	141580000	3
ICE_iAMP_1824	iAMP_10k	3	141730000	141740000	3
ICE_iAMP_183	iAMP_10k	1	39100000	39110000	1
ICE_iAMP_1831	iAMP_10k	3	143010000	143020000	3
ICE_iAMP_1832	iAMP_10k	3	143020000	143030000	3
ICE_iAMP_1838	iAMP_10k	3	111710000	111720000	3
ICE_iAMP_1839	iAMP_10k	3	112120000	112130000	3
ICE_iAMP_184	iAMP_10k	1	40060000	40070000	1
ICE_iAMP_1841	iAMP_10k	3	112120000	112130000	3
ICE_iAMP_1842	iAMP_10k	3	112300000	112310000	3
ICE_iAMP_1844	iAMP_10k	3	112640000	112650000	3
ICE_iAMP_1846	iAMP_10k	3	113040000	113050000	3
ICE_iAMP_1847	iAMP_10k	3	113050000	113060000	3
ICE_iAMP_1848	iAMP_10k	3	113130000	113140000	3
ICE_iAMP_1849	iAMP_10k	3	113740000	113750000	3
ICE_iAMP_185	iAMP_10k	1	40140000	40150000	1
ICE_iAMP_1860	iAMP_10k	3	116760000	116770000	3
ICE_iAMP_1871	iAMP_10k	3	120240000	120250000	3
ICE_iAMP_1872	iAMP_10k	3	120240000	120250000	3
ICE_iAMP_1874	iAMP_10k	3	121550000	121560000	3
ICE_iAMP_1875	iAMP_10k	3	121550000	121560000	3
ICE_iAMP_1876	iAMP_10k	3	121550000	121560000	3
ICE_iAMP_1880	iAMP_10k	3	122560000	122570000	3
ICE_iAMP_1881	iAMP_10k	3	123320000	123330000	3
ICE_iAMP_189	iAMP_10k	1	42320000	42330000	1
ICE_iAMP_1890	iAMP_10k	3	124760000	124770000	3
ICE_iAMP_1891	iAMP_10k	3	124920000	124930000	3
ICE_iAMP_1894	iAMP_10k	3	126130000	126140000	3
ICE_iAMP_1896	iAMP_10k	3	126510000	126520000	3
ICE_iAMP_1897	iAMP_10k	3	126520000	126530000	3
ICE_iAMP_19	iAMP_10k	1	27100000	27110000	1
ICE_iAMP_190	iAMP_10k	1	42330000	42340000	1
ICE_iAMP_1900	iAMP_10k	3	126980000	126990000	3
ICE_iAMP_1906	iAMP_10k	3	168040000	168050000	3
ICE_iAMP_191	iAMP_10k	1	42570000	42580000	1
ICE_iAMP_1911	iAMP_10k	3	169140000	169150000	3
ICE_iAMP_1912	iAMP_10k	3	169130000	169140000	3
ICE_iAMP_1913	iAMP_10k	3	169140000	169150000	3
ICE_iAMP_1914	iAMP_10k	3	169140000	169150000	3
ICE_iAMP_1919	iAMP_10k	3	170960000	170970000	3
ICE_iAMP_192	iAMP_10k	1	42780000	42790000	1
ICE_iAMP_1922	iAMP_10k	3	171630000	171640000	3
ICE_iAMP_1925	iAMP_10k	3	172810000	172820000	3
ICE_iAMP_1928	iAMP_10k	3	177050000	177060000	3
ICE_iAMP_193	iAMP_10k	1	42920000	42930000	1
ICE_iAMP_1930	iAMP_10k	3	177200000	177210000	3
ICE_iAMP_1934	iAMP_10k	3	179330000	179340000	3
ICE_iAMP_1935	iAMP_10k	3	179430000	179440000	3
ICE_iAMP_195	iAMP_10k	1	43520000	43530000	1
ICE_iAMP_1950	iAMP_10k	3	149120000	149130000	3
ICE_iAMP_1952	iAMP_10k	3	149950000	149960000	3
ICE_iAMP_1953	iAMP_10k	3	149950000	149960000	3
ICE_iAMP_1958	iAMP_10k	3	150580000	150590000	3
ICE_iAMP_196	iAMP_10k	1	43520000	43530000	1
ICE_iAMP_1964	iAMP_10k	3	151290000	151300000	3
ICE_iAMP_1965	iAMP_10k	3	151290000	151300000	3
ICE_iAMP_1966	iAMP_10k	3	151290000	151300000	3
ICE_iAMP_1967	iAMP_10k	3	151440000	151450000	3
ICE_iAMP_1968	iAMP_10k	3	151440000	151450000	3
ICE_iAMP_1976	iAMP_10k	3	154320000	154330000	3
ICE_iAMP_1979	iAMP_10k	3	154750000	154760000	3
ICE_iAMP_1981	iAMP_10k	3	154760000	154770000	3
ICE_iAMP_1983	iAMP_10k	3	155350000	155360000	3
ICE_iAMP_1984	iAMP_10k	3	155880000	155890000	3
ICE_iAMP_1985	iAMP_10k	3	155990000	156000000	3
ICE_iAMP_199	iAMP_10k	1	44810000	44820000	1
ICE_iAMP_1990	iAMP_10k	3	156540000	156550000	3
ICE_iAMP_1991	iAMP_10k	3	156550000	156560000	3
ICE_iAMP_1992	iAMP_10k	3	156670000	156680000	3
ICE_iAMP_1993	iAMP_10k	3	156680000	156690000	3
ICE_iAMP_1994	iAMP_10k	3	157200000	157210000	3
